Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
40859,50,39,-960,-36,27,-979,456,0,-864,0
94062,-454,901,306,-954,120,141,155,1009,87,0
471687,-343,921,366,-945,175,70,592,809,38,1
291765,-121,970,316,-300,935,90,-9,790,-145,1
214609,-373,911,297,-954,111,121,184,1000,58,0
403000,-313,911,396,-954,194,90,524,866,67,1
345250,222,1186,702,-163,814,282,-38,1000,-38,1
214218,-373,911,287,-954,101,121,174,1000,77,0
554203,-1141,431,227,-381,-537,-1121,-1747,171,611,0
439031,-343,901,405,-936,138,131,601,809,38,1
93796,-434,882,316,-963,111,181,165,1000,97,0
560375,50,39,-960,-18,37,-989,-9,-19,1038,0
295468,414,784,554,72,666,393,-58,1000,48,1
489578,-363,892,425,-963,166,151,582,809,38,1
296296,-111,235,217,363,1000,373,-77,1133,-9,1
369406,-454,284,-99,754,888,343,-77,1161,19,1
305562,-101,990,455,-227,962,282,427,1009,-155,1
556343,-131,-98,990,872,-203,262,-398,-95,1155,0
46843,-80,-39,-811,-36,-148,-868,-1009,323,-223,0
517875,-353,882,405,-954,157,131,592,800,38,1
523781,-343,892,415,-954,157,141,592,809,38,0
34421,40,49,-960,-27,27,-989,436,9,-873,0
424859,-353,921,326,-945,259,90,475,885,-126,1
376468,0,1127,465,-436,1009,131,349,1133,-194,2
540531,20,39,-950,0,-55,1000,135,1000,-174,0
404781,-343,921,386,-963,185,111,553,828,165,1
298078,-131,990,356,-563,851,40,87,980,-106,1
98406,-434,882,306,-954,111,181,184,980,87,0
363546,181,921,386,-127,990,50,495,933,-291,2
