,MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,Species,Label
4702,1.0,0.058777870999999995,0.159033391,0.484283009,0.24083505300000002,0.007424996,-0.083846148,-0.024940578999999997,0.14455495,0.135762035,-0.139163545,-0.11676059400000001,0.159382597,0.136036952,-0.11042195099999999,-0.106079906,0.053172874,0.12262583,0.06783107299999999,-0.038731967,-0.065858846,-0.000200845,2,7,4,25
4475,1.0,0.13938065300000002,0.19048293600000002,0.579858541,0.263740449,0.06333067099999999,-0.11795965,0.015848284,0.214468863,-0.010647137,-0.19742235600000002,0.161023014,0.186077482,-0.29681677,-0.22964260399999997,0.265041392,0.22612514399999997,-0.108050471,-0.191810185,-0.074394907,0.12363028599999999,0.158412515,0,0,3,24
4651,1.0,0.090568636,0.160919861,0.591558069,0.261855242,0.070497608,-0.14560152199999998,-0.033008647,0.21180609,0.044568132999999996,-0.16287252800000002,0.18450711399999997,0.19798985600000002,-0.333176052,-0.23218229699999998,0.298713045,0.27499289600000004,-0.079896986,-0.21008385300000001,-0.114887667,0.172926828,0.22274966300000001,0,0,3,24
1749,1.0,0.14874927,0.102817474,0.542366983,0.192900725,0.045947317,-0.14588648,-0.010644777,0.253508006,0.08349940900000001,-0.296005993,0.075487544,0.439859612,-0.028680297,-0.310736785,0.012850002,0.261666144,0.081463301,-0.106840199,-0.184774802,0.012181352,0.244130295,0,0,3,15
5859,1.0,0.298046185,0.9431285309999999,0.622739418,0.378537811,0.15972846,-0.168029454,-0.112449861,0.32871338,0.22000349800000002,-0.119415689,-0.126762075,0.158720545,0.248467666,-0.047369522000000004,-0.266349303,0.061077224000000006,0.332517528,0.132889924,-0.100057719,-0.17613404300000002,-0.007629891999999999,2,2,6,41
6120,1.0,0.158492513,0.35649561700000004,0.34742383299999996,0.132979136,0.207056023,0.12734489400000001,-0.12734130300000002,-0.002008006,0.10435344699999999,0.04025958,0.053992433,0.100523617,-0.052140263,-0.089140704,0.049233384000000005,0.098279181,0.023985782,0.017458012,-0.017655435,-0.05842121,0.035021592000000004,2,2,6,41
3119,1.0,0.425692154,0.231155642,0.5417954389999999,0.21970573100000002,0.03040506,-0.139019268,0.108911046,0.30267264,0.013934707,-0.28213391,0.066604875,0.300992968,-0.091911736,-0.218292453,0.065397551,0.15569791300000002,0.047152732999999995,-0.038048695,-0.083355901,0.075785077,0.210562677,0,0,3,20
4850,1.0,0.151344917,0.29667050699999997,0.547508035,0.077924626,-0.141144719,0.06278726,0.134999427,-0.006423535,0.03246463,0.07805512,0.026209864,-0.008303665,0.013720693,0.0057627419999999995,0.016800713999999998,0.025202045,0.035547893,0.011971438000000001,-0.023334927999999998,-0.040814154,0.047889102999999995,2,7,4,30
6943,1.0,0.600185137,0.445174214,0.41850788299999997,0.026378442000000002,-0.044286119000000006,0.153179216,0.268919956,0.041136223,-0.173214251,0.11098192300000001,0.271348392,-0.11998196400000001,-0.16918316100000003,0.11978169300000001,0.083714021,-0.071749336,-0.036094918,0.071391731,0.11640241400000001,-0.04415735,-0.056974697000000005,2,4,8,50
4187,1.0,0.26642975,0.205056065,0.536432215,0.17020031,-0.046302441,-0.198286298,0.087927159,0.35787965,0.028455547999999997,-0.364504683,0.12185620800000001,0.375909224,-0.09904542,-0.256489401,0.121995227,0.286161713,0.12166027900000001,-0.11110539999999998,-0.239114957,0.034149901,0.26166396,0,0,3,23
5260,1.0,0.800888807,0.828718482,0.333191223,-0.285933523,0.335166768,0.15221511,-0.28436700600000003,0.11976882900000001,0.167149965,-0.16576576199999998,0.093804237,0.20904301399999997,-0.118349812,-0.039382242000000005,0.102033135,-0.008534793,-0.083578075,0.041324371,0.09235035400000001,0.060180412999999995,0.09293702400000001,2,2,5,36
4736,1.0,0.093905524,-0.24243817899999998,0.110969866,0.30472367899999997,0.229767575,0.049452820999999994,0.008835926,0.074986557,0.047947437999999995,-0.10935963800000001,-0.077421349,0.061721023,0.053983132,-0.023672832999999997,0.041829379,0.095478164,0.033326861,-0.070825472,-0.125932123,-0.049392092,0.11381374400000001,2,7,4,27
6591,1.0,0.197560947,0.347920171,0.298688485,0.13230915,0.262200642,0.138636218,-0.18288278800000002,-0.08707316699999999,0.12470440699999999,0.079159993,0.069934283,0.102483225,-0.06036367,-0.144818362,0.010938878,0.118005742,0.075662925,0.016214961,-0.05944456,-0.070281709,0.022057111,2,2,6,43
261,1.0,0.34565718,-0.060392415,0.398745532,0.53173204,0.258377769,0.060031388,-0.285854018,-0.12875181,0.3243249,0.12060682800000001,-0.35692584899999996,-0.451645409,0.006593718,0.42946949,0.276255957,-0.082670658,-0.214101178,-0.078133015,0.07281380900000001,0.245196516,0.129332038,0,0,1,6
2493,1.0,0.442177284,0.30542325600000003,0.582520551,0.149840686,-0.022158358,-0.10236430099999999,0.057867669000000004,0.30837866199999997,0.050155925999999997,-0.321207769,0.068536369,0.301077843,-0.083896036,-0.232824029,0.100144198,0.22521157,0.027834697999999998,-0.082302638,-0.07470709099999999,0.039459947999999995,0.159630174,0,0,3,19
7097,1.0,0.095048572,0.691009694,0.564254861,-0.020274066,-0.008548007,0.005154932,0.171167076,0.164962468,-0.14752935,-0.062929931,0.12247066300000001,0.048361430999999996,-0.038249521,-0.053808851,0.006888936,0.09071801,0.00368527,-0.069043437,0.011193183999999998,0.020935658,0.012993896999999999,2,6,10,56
3725,1.0,0.410314731,0.318318286,0.525771467,0.154042627,-0.023342653999999997,-0.08645184,0.045711947,0.254735356,0.07088280599999999,-0.27258469,0.06513863,0.339978911,-0.074725474,-0.24431589,0.10358132800000001,0.22850594,0.047324169000000006,-0.035265119,-0.104120234,-0.043932952000000004,0.140086285,0,0,3,22
5558,1.0,0.460159951,0.38571204299999995,0.23596793300000002,0.04889469900000001,0.177501044,0.026072289,-0.06248558,0.07039727900000001,0.078560803,-0.047438883,0.048279428,0.068855981,-0.038091684,-0.030357772999999998,0.050147659000000004,0.044852242,0.035404403,3.8299999999999996e-05,-0.038397441000000004,0.027752568999999998,0.084151597,2,2,6,40
3753,1.0,0.34760509100000003,0.23017072800000002,0.566042377,0.22416186,0.063061447,-0.09906876699999999,-0.008789043,0.24091705600000002,0.093989424,-0.272885657,0.060469100000000005,0.358437736,-0.068856193,-0.294516755,0.08341829099999999,0.225966141,0.011687766,-0.097009839,-0.140839034,-0.038339488,0.19668415600000003,0,0,3,22
6151,1.0,0.16893747399999998,0.36359486799999996,0.341732349,0.12324449400000001,0.18058053699999999,0.09533761,-0.11896103699999999,-0.040481794,0.10696509800000001,0.043646317999999996,0.046138149,0.062776292,-0.068314748,-0.10052426,0.027688499999999998,0.106710376,0.021064016,-0.0036639959999999997,-0.020538466000000002,-0.065963947,0.018933135,2,2,6,41
1297,1.0,0.360854448,0.374545099,0.514211726,0.064681463,0.042034235999999996,-0.053355335999999996,0.13258198,0.308754345,-0.099779243,-0.344627476,0.202718911,0.253310502,-0.247033907,-0.140846746,0.270222477,0.146753682,-0.086961589,-0.078844583,-0.009230754,0.17361621100000002,0.150704515,0,0,3,14
3474,1.0,0.28041309,0.210680746,0.531921824,0.24168753699999998,0.081169963,-0.095573545,-0.054836777999999996,0.120809705,0.021672398,-0.117608794,0.168215367,0.164286451,-0.242237007,-0.09410292599999999,0.30826966,0.155070361,-0.134823489,-0.12775016,-0.036640628,0.13318175699999998,0.16229436,0,0,3,21
6026,0.580976636,0.783583735,1.0,0.24586509399999998,-0.22041778399999998,0.577784661,0.043013540999999995,-0.38754801299999997,0.210990345,0.200492587,-0.23003146,-0.005968243000000001,0.08449667599999999,-0.19077608699999998,-0.093162911,0.092572686,-0.17142501,-0.026640592,0.181853015,0.092829434,0.058555439,0.057868879000000005,2,2,6,41
696,1.0,0.305801498,0.069561043,0.19635071899999998,0.211099311,0.262774817,0.16189078199999998,-0.151279981,-0.279214884,0.00827403,0.20671533399999997,0.048108487000000005,-0.094165181,-0.043096333,-0.066354862,-0.08676033,0.075924483,0.120314814,-0.043689057,-0.100350655,-0.03300485,-0.020244283999999998,1,1,0,9
4451,1.0,0.154646975,0.18116468600000002,0.594187833,0.23543238100000002,0.0019443560000000002,-0.18713005800000002,0.0053499459999999995,0.20582604899999998,-0.004980817,-0.211103719,0.19937871199999999,0.24445047,-0.218818577,-0.2136951,0.202482943,0.21045105100000003,-0.06557511099999999,-0.17274690899999998,-0.092643854,0.142527672,0.193757001,0,0,3,24
4561,1.0,0.01732484,0.164911218,0.625716863,0.289706976,0.109264212,-0.113049285,-0.05219569,0.215732077,0.049554873,-0.116914111,0.228413505,0.20008544399999997,-0.326034115,-0.18565602399999998,0.32771029100000004,0.25546614,-0.10317011300000001,-0.182512987,-0.040777948,0.222274508,0.21348626399999998,0,0,3,24
2145,1.0,0.091039845,0.170819437,0.6010041070000001,0.19060381899999998,-0.049953887,-0.18694195600000002,0.023823681,0.24676001399999997,0.018452131,-0.19613036600000003,0.156426772,0.214209751,-0.198805767,-0.19821239100000002,0.15706419800000002,0.14248013,-0.026763278999999997,-0.109804728,-0.104358945,0.061647651,0.143179532,0,0,3,18
3161,1.0,0.108741274,0.051197128,0.5416081389999999,0.286650891,0.104860941,-0.11080200400000001,-0.024030479,0.232540558,0.121427046,-0.26324559999999997,-0.035524257999999996,0.318821914,-0.024465877999999996,-0.32159584199999997,-0.013323811000000001,0.23776225199999998,0.091561356,-0.070544117,-0.157959701,-0.036447444,0.204443188,0,0,3,21
3306,1.0,0.113442911,0.052450692,0.49821138200000004,0.19830500899999998,0.057847187,-0.09511285300000001,0.014776657,0.23533578600000002,0.131838126,-0.257708677,-0.068160804,0.28153411100000003,0.005921903,-0.245173864,-0.013408066000000001,0.214076501,0.115267873,-0.074659213,-0.21219872,-0.087014835,0.203496967,0,0,3,21
6187,1.0,0.183594058,0.29869451,0.303630217,0.150942805,0.224899832,0.113430134,-0.158927365,-0.02991084,0.11895606199999999,0.038415232,0.045297444000000006,0.117288827,-0.043404398,-0.141078482,0.00867949,0.09781382400000001,0.042816197,-0.006585016,-0.024708916,-0.06284930000000001,-0.012251608999999998,2,2,6,42
5372,1.0,0.703867715,0.647222975,0.253017294,-0.007663711,0.152621654,-0.010612126999999999,0.08091851,0.18023091100000002,-0.09382733300000001,0.003610789,0.319234088,-0.04874344,-0.184284511,0.146542045,0.060137644000000004,-0.070410209,-0.00669209,0.013356854,-0.040451733999999996,0.022528596,-0.167128214,2,2,5,37
1584,1.0,0.15420679699999998,0.043165839000000004,0.528329127,0.175173153,0.040218207,-0.14081787699999998,0.0009744069999999999,0.279904298,0.08642562,-0.254367401,0.08633676,0.35500462,-0.151125498,-0.329473636,0.02332772,0.20963347899999998,0.047125654,-0.180926793,-0.21683313699999998,-0.018618631,0.20439307199999998,0,0,3,15
5097,1.0,0.7535210259999999,0.649413837,0.36664099899999997,-0.042049025999999996,0.082935885,-0.011818465,0.12926770699999998,0.21464055199999998,-0.19699504199999998,0.01074751,0.279373548,-0.20645697899999998,-0.22754555199999998,0.189125995,0.10270044199999999,-0.07147572,0.0420676,0.076077978,0.097713644,-0.0015198,-0.187077275,2,2,5,36
6155,1.0,-0.022245601,0.594354323,0.441414285,0.17592508,0.309164335,0.03050456,-0.181841372,-0.065187909,0.105663416,0.10317132,0.044485512000000005,0.110846578,0.013415518000000001,-0.121564529,0.1268391,0.133980751,-0.039632773999999996,0.061329167999999996,0.086322913,-0.02899426,0.033874936,2,2,6,41
1735,1.0,0.257218297,0.118354141,0.536219929,0.188258843,0.074253529,-0.158290448,-0.022168655,0.208852817,0.040192663,-0.294258972,0.048736509000000004,0.380168051,-0.060557371,-0.329432148,0.024915407999999997,0.23865605,0.058660744,-0.130335865,-0.135469471,0.090448976,0.251023793,0,0,3,15
2828,1.0,0.357019861,0.157403655,0.717120225,0.25536480899999997,-0.057785904000000006,-0.344937272,0.065409834,0.38427556700000004,0.070014758,-0.34389054799999996,-0.0035038390000000003,0.457884799,0.047466495,-0.266682653,-0.018598748999999998,0.199939115,0.113433349,-0.071520812,-0.232296977,-0.054517631,0.249608494,0,0,3,20
6423,1.0,0.286175423,0.322518134,0.271150535,0.14940382300000002,0.23538638,0.141331961,-0.131557557,-0.07141644700000001,0.105001891,0.054502637,0.043813363,0.113769198,-0.037781435,-0.137644711,0.013375073999999999,0.113869905,0.017836404,-0.032156809,-0.007911683000000001,-0.028664501000000002,-0.03389445,2,2,6,42
226,1.0,0.122763123,-0.140952691,0.297087958,0.41031405,0.19384126399999999,0.024510302999999997,-0.24699586399999998,-0.20678984,0.360423083,0.523032831,-0.062439952,-0.444954907,-0.038907214,0.39551606200000006,0.250798494,-0.07300111599999999,-0.202529397,-0.142617591,0.016902631,0.248405323,0.22814748899999998,0,0,1,5
241,1.0,0.524260122,0.09626989400000001,-0.023662362000000003,0.012511322,0.114880993,0.182630492,0.17698860100000002,0.151046779,0.016497624,-0.128867929,-0.175064097,-0.09241657699999999,0.08544987400000001,0.15706419900000002,0.132761145,0.025773726,-0.057531816,-0.08415590099999999,-0.072220199,-0.044621007000000004,0.018450091000000002,0,0,1,6
5248,1.0,0.5583173810000001,0.780656412,0.449478415,-0.109226065,0.137365452,0.023589272,0.177464234,0.24676506899999998,-0.196372023,0.011808523999999999,0.40389503,-0.142493528,-0.316273243,0.290426925,0.20333621300000002,-0.139709793,-0.08759305199999999,0.021731753,0.124025379,0.014855001000000001,-0.198762738,2,2,5,36
2502,1.0,0.474700385,0.316097528,0.540661016,0.161825207,0.012021346,-0.09930117,0.027873624,0.307002362,0.07486511900000001,-0.30509763,0.101748356,0.393022198,-0.02452681,-0.144188548,0.170044912,0.191588686,0.027619382999999997,-0.080514951,-0.097845683,0.075860047,0.15223598300000002,0,0,3,19
1494,1.0,0.15919529400000001,0.124243115,0.611640814,0.197000294,0.07420754,-0.09311828,-0.004308429,0.252606998,0.063404012,-0.288748005,0.104544932,0.408258664,-0.05485828,-0.33790423700000005,-0.007654205999999999,0.22521305600000002,0.073642229,-0.108302566,-0.18139922600000002,-0.053521922,0.16374128699999999,0,0,3,15
4789,1.0,0.409613895,-0.042912196,0.8782016309999999,0.6997541890000001,0.093219237,-0.21345217,-0.29862532,0.042743332,-0.016874636999999998,-0.751695265,-0.585521032,0.349700034,0.44101219700000005,-0.482447529,-0.498675404,0.289464424,0.525164971,0.264838087,-0.327285981,-0.43081177600000004,-0.079579477,2,7,4,28
5914,1.0,0.21632799800000002,0.321346903,0.253897425,0.120938838,0.19918190300000002,0.053533697000000005,-0.14201271,0.005340824,0.09279340400000001,0.039688749,0.062396050999999994,0.024564715,-0.09181757,-0.036458065,0.06694134,0.044962095,0.005744115,-0.00699812,-0.022892827999999997,-0.002354737,0.065964363,2,2,6,41
3730,1.0,0.49241936799999997,0.369154209,0.613652629,0.157799225,0.048598695,-0.027054225,0.089112842,0.328504924,0.062033770999999994,-0.313841496,0.052525269000000006,0.326042535,-0.122722814,-0.275030965,0.090794286,0.214211228,-0.027846606,-0.074888028,-0.060668655,0.009759865999999999,0.167992191,0,0,3,22
1061,1.0,0.33123864,0.16436975199999998,0.311483671,0.15510838400000002,0.151220859,0.162099956,-0.06455850099999999,-0.157794195,-0.033996778,0.09011201099999999,-0.073457388,-0.17656319899999998,0.131551261,0.18169803699999998,-0.135169255,-0.214124213,-0.009175473,0.032911008,0.022798997999999997,0.023571567,-0.008254444,1,1,0,13
7122,1.0,-0.026579838999999997,0.35523220299999997,0.36849245799999997,0.30653224,0.089383021,-0.232019124,0.04324294099999999,0.10896511199999999,0.067941819,0.087498015,-0.027026451,-0.033731537,-0.014555545,-0.005332391999999999,0.110108154,0.029507464,-0.023112251,-0.022817212000000003,0.001780951,0.031924203,0.019286956,2,6,10,58
5692,1.0,0.12048947800000001,0.367815481,0.405417249,0.17851809100000002,0.19847626699999998,0.13939927300000002,-0.142697759,-0.084993445,0.079321528,0.05170754599999999,0.016210125,0.119988466,-0.038965061,-0.173449246,0.001315381,0.12617424900000002,0.043469507000000004,0.003058342,-0.022950562999999997,-0.06786650400000001,0.005112790999999999,2,2,6,40
3097,1.0,0.350324772,0.211257118,0.505762024,0.18784854199999998,0.01466906,-0.10525942,0.054178119000000004,0.22405708,0.006340513000000001,-0.274674696,0.050132399,0.31708838300000003,-0.061884674,-0.22571738100000002,0.041142932,0.18567514300000001,0.08631230699999999,-0.091741907,-0.18190168899999998,0.071070334,0.249930125,0,0,3,20
6241,1.0,0.5032645370000001,0.40987820700000005,0.331318297,0.156514213,0.282964677,0.062742485,-0.134226425,0.127762108,0.138899007,-0.136514625,0.118629475,0.160838325,-0.154859336,-0.06767867,0.18667900899999998,0.061994821,-0.040462416,-0.004133995,-0.031148667,0.032886618,0.154974055,2,2,6,42
4925,1.0,0.09386780199999999,-0.149674646,0.443627263,0.27575523399999996,0.126846602,0.114228459,0.0026620040000000004,-0.268862692,-0.096374242,0.332993025,0.294515517,-0.164229218,-0.29514650600000003,-0.057499483,0.17744606300000001,0.19839543899999998,0.10712575,-0.01702355,-0.174621903,-0.111863484,0.047979747,2,7,4,33
2976,1.0,0.29045646399999997,0.18172505100000003,0.451879443,0.159658532,0.01067993,-0.084813319,0.076816176,0.20984396800000002,-0.001975275,-0.255660125,0.038640209,0.214809003,-0.09994278599999999,-0.224911225,0.019602231,0.158006113,0.051408048,-0.040585792999999995,-0.117668942,0.010853788999999999,0.166779646,0,0,3,20
842,1.0,0.291890138,-0.04742301,0.323274557,0.414482443,0.10493907,-0.246688297,-0.165997606,0.176419865,0.2545251,-0.049241621,-0.204411674,-0.031045934,0.24318701,0.184866008,-0.084956329,-0.126793133,0.044636445,0.158759516,0.023746213,-0.10359921300000001,-0.069292957,1,1,0,11
6244,1.0,0.561568915,0.39683158799999996,0.20145672399999998,0.071855918,0.183555028,0.060228259000000006,-0.08729524300000001,0.093113951,0.071409332,-0.038645135,0.074118403,0.061231215,-0.09200624800000001,0.014461135,0.099094519,-0.025746911,-0.011195638,0.007421678,-0.041651867999999995,0.01442959,0.066148077,2,2,6,42
4153,1.0,0.253237718,0.18390943699999998,0.552613937,0.184001785,0.015516601000000001,-0.110149614,0.07558931299999999,0.323407431,0.046905273,-0.33558276200000003,0.040025141,0.291033095,-0.139094723,-0.242110223,0.07083796,0.215460288,0.105691138,-0.052297325,-0.142297532,0.026430263,0.186981222,0,0,3,23
2903,1.0,0.216600834,0.22954547100000003,0.678111682,0.216562084,-0.035023923,-0.12251468,0.14813046800000002,0.307616991,-0.049891000000000005,-0.34608913799999996,0.18972056899999998,0.43357546399999997,-0.18490917199999998,-0.29832891,0.14499790199999998,0.23965893100000002,-0.043981433,-0.137664636,-0.096422859,0.08389641800000001,0.208166635,0,0,3,20
6915,0.8958877479999999,0.892953555,1.0,-0.125204208,0.15627615,0.20701492300000002,-0.062257611,0.153822569,0.06824200400000001,0.084623053,-0.018600732,0.286156511,0.08557519599999999,-0.129231252,0.224562235,-0.032334886,0.040471377,0.13390523599999998,-0.10319742900000001,0.126812271,0.012258625,-0.073294959,2,4,8,49
3272,1.0,0.04730547400000001,-0.09066837,0.406943436,0.20438579399999998,0.071735051,-0.10582952,-0.027916097999999997,0.20295210600000002,0.120943125,-0.218175363,-0.01258139,0.255432594,-0.039068728,-0.27794585899999996,-0.000567272,0.276612246,0.149744491,-0.059425665999999995,-0.164549399,-0.019777686000000003,0.199295168,0,0,3,21
7047,1.0,0.162285942,0.824386504,0.418936284,-0.105082009,0.05210899,0.104860225,0.197552105,0.000114196,-0.103839214,0.100877873,0.113528381,-0.03515093,-0.00633636,0.058426207,0.046505138,-0.014965603999999999,-0.013977502,0.028369698,0.062858681,-0.027910189,-0.04641685,2,6,10,56
3303,1.0,0.09677319699999999,-0.06369933900000001,0.393130552,0.202180745,0.13517227199999998,-0.034462011,0.023668424,0.24897842399999998,0.139072324,-0.23480831800000002,0.011031531,0.295736438,-0.075227689,-0.319544242,0.029341724,0.25934448,0.077200961,-0.12986956300000002,-0.190398487,0.029471965,0.279093612,0,0,3,21
6080,1.0,0.05675468400000001,0.34043894399999997,0.424915334,0.23626403,0.227288066,0.117960303,-0.141387407,-0.08335224299999999,0.10147681,0.105918885,0.065957713,0.07988614299999999,-0.031984295,-0.128675289,-0.009877485,0.110326491,0.028129493999999998,0.013472763,0.019081226,-0.063185035,-0.03391783,2,2,6,41
3565,1.0,0.7305484390000001,0.38923777,0.641504971,0.10197728800000001,-0.015021336000000001,-0.132981815,0.001929679,0.329521778,0.108689712,-0.409276773,-0.038989027999999995,0.479227057,0.019819346,-0.289289723,-0.0604029,0.162553125,0.030906097,-0.07680674900000001,-0.17314886100000002,0.010187487,0.31004233600000003,0,0,3,22
895,1.0,0.302978553,0.014699991,0.40849417200000004,0.48025071799999997,0.127080786,-0.21346131399999999,-0.093064533,0.219049747,0.256330489,-0.10324213800000001,-0.312791852,-0.101438785,0.222278527,0.171108006,-0.076605029,-0.174598741,0.006962303,0.10108399900000001,0.018909436,-0.137707936,-0.085724177,1,1,0,11
947,1.0,0.36740208399999996,-0.070078925,0.23310723100000003,0.34624260100000004,0.129625474,-0.119309291,-0.024865882000000002,0.156026048,0.10127056400000001,-0.142612276,-0.222249605,-0.009615343,0.19770946600000003,0.11441381199999999,-0.114863235,-0.165492671,0.026300555,0.10776859,-0.003238086,-0.10283014300000001,-0.030199675,1,1,0,11
5876,1.0,0.246302962,0.326019118,0.266026429,0.16478087800000002,0.159343595,-0.014168153000000001,-0.078298998,0.071346957,0.070120134,-0.023071066,0.041742022999999996,0.039441881,-0.019847822,0.000498968,0.035236916,0.017666262,0.012425493999999999,0.016651895,-0.007526426,-0.004293477,0.019958481,2,2,6,41
34,1.0,0.232171495,0.08586006,0.375018951,0.347218111,0.22041893899999998,-0.016289331,-0.215934932,-0.131878165,0.21924300300000002,0.20859832600000003,-0.140611079,-0.279807371,-0.029797298,0.125959868,-0.027385027000000003,-0.10396276300000001,-0.058822887000000004,-0.077369641,-0.07044506,0.015037153999999999,0.012612898,0,0,1,1
3022,1.0,0.31205387,0.21286287399999998,0.535535211,0.194018202,-0.016925983000000002,-0.146995896,0.092491517,0.316043628,0.042493075,-0.282516523,0.062252767,0.275029694,-0.048195080999999994,-0.20770782899999998,0.038898066,0.180632281,0.0653643,-0.052756733,-0.123686205,0.064215425,0.194957016,0,0,3,20
3705,1.0,0.581058924,0.40475639700000005,0.557222981,0.11524465,-0.00752583,-0.095698465,-0.001023042,0.235452827,0.011652178999999999,-0.235305408,0.10472335199999999,0.34532905399999997,-0.131528358,-0.281167121,0.061256415,0.170201496,-0.10005999800000001,-0.112769915,-0.074662612,0.049810609000000006,0.204492216,0,0,3,22
142,1.0,0.162558444,-0.11582853300000001,0.045607665,0.22610722600000002,0.325951588,0.157953123,-0.124049781,-0.009148121,0.235613228,-0.022791686000000002,-0.458381961,-0.31851596,0.31213526199999997,0.40166457299999997,0.12025097900000001,-0.120101674,-0.22604305600000002,-0.161989143,0.037390221,0.18530451899999997,0.059823802999999995,0,0,1,4
5130,1.0,0.592413259,0.6622550939999999,0.375861522,-0.073440737,0.062126830999999993,0.025614966,0.23001045899999997,0.17497910100000003,-0.249181006,0.061993840999999994,0.43008412100000004,-0.18061817800000002,-0.24636003399999998,0.290476418,0.110535745,-0.117545983,-0.065154803,-0.010845226000000001,0.149010265,0.098167474,-0.188781057,2,2,5,36
3992,1.0,0.39077847299999996,0.27323416100000003,0.532276824,0.174740504,0.031219384,-0.10719435199999999,0.09133635400000001,0.289930628,-0.050624410999999994,-0.29351105,0.107491251,0.32848890000000003,-0.14203126800000002,-0.303776234,0.049695523,0.147120006,0.043192718,-0.046635605999999996,-0.12965570699999998,0.06848416,0.184944124,0,0,3,23
5952,1.0,0.110799527,0.331175985,0.33158436199999997,0.18624207899999998,0.20981878899999998,0.131138211,-0.147432205,-0.069129827,0.10535772199999999,0.079560153,0.042803932999999995,0.08869787300000001,-0.061141787,-0.14450827800000002,0.009836346999999999,0.10848265300000001,0.047055935,0.016053703,-0.028579347999999997,-0.079938097,0.014544221000000001,2,2,6,41
2427,0.9054963290000001,0.874995043,0.40030102700000003,1.0,0.275528053,0.060072109000000005,-0.121038285,0.210535252,0.57004281,0.08341979599999999,-0.550545287,0.129911285,0.44458867,-0.221549982,-0.34418854200000004,0.137928285,0.324764337,0.149010121,0.083437228,0.061469389000000006,0.38736316200000004,0.327623167,0,0,3,19
6824,1.0,0.18624355399999998,0.317880226,0.390291354,-0.074935577,0.10047511099999999,0.300409556,-0.049251977999999995,-0.14750339099999998,0.097955167,-0.020759378999999998,-0.04341201099999999,0.298008523,0.183303955,-0.253233141,-0.15089506800000002,0.140139246,0.001248762,-0.081252213,0.10328572,0.085104908,-0.114594537,0,3,7,47
3925,1.0,0.57510929,0.383088565,0.670113576,0.19561405899999998,-0.103105004,-0.11519206800000001,0.1547394,0.336596978,0.082841814,-0.256325447,0.033071708,0.297687431,-0.042665602000000004,-0.29271990000000003,0.009303838,0.23267221600000002,0.104704865,-0.04028051,-0.148266575,0.0052093,0.191610575,0,0,3,22
4118,1.0,0.287151676,0.20469036899999998,0.5441807,0.174187745,-0.013531743,-0.122050268,0.073741242,0.30298085,0.03860032,-0.26229176600000004,0.041488471,0.32282319,-0.062808646,-0.278118939,0.029735337999999997,0.185968102,0.08584554400000001,-0.069029236,-0.159998885,0.059961279000000006,0.20834334300000001,0,0,3,23
422,1.0,0.548756473,0.669876095,0.536601119,-0.190185434,-0.018860009,0.49529869299999996,0.023328127999999997,-0.330451409,0.187747921,0.24758661899999998,-0.168126673,-0.062170485,0.19117301899999997,-0.008616661,-0.18044580300000002,0.089365485,0.12085198300000001,-0.11602118199999999,-0.026473936,0.078750733,0.005996309,0,0,1,8
3337,1.0,0.10072000699999999,0.033154799,0.48708081299999995,0.29300207,0.099855574,-0.099565468,-0.043510545,0.219732366,0.20113103100000002,-0.229428293,-0.029453128,0.327802909,0.011043687,-0.281754112,0.030548594,0.307729047,0.154427286,-0.076127845,-0.211750272,-0.08719785599999999,0.18888539699999998,0,0,3,21
5423,1.0,0.524239484,0.46030257,0.28046834800000003,-0.020016712,0.167444031,0.07175245200000001,0.060773499,0.180738288,-0.039142625,-0.14369912,0.15110237099999999,-0.041945908,-0.136562791,0.22204206699999998,0.164412476,-0.15893436,-0.059487591,0.021485181000000002,-0.047559354000000005,0.0028046940000000004,-0.059118738,2,2,5,38
6511,1.0,0.203478902,0.398456665,0.277814909,0.11430329300000001,0.171236205,0.056218923,-0.071522041,-0.008909492,0.076523717,0.07837527799999999,0.033106765,0.027459535,-0.007091728,-0.056384598,0.01091506,0.06393687599999999,0.00826057,-0.000203025,0.020318948,-0.022193393,-0.011756332,2,2,6,43
366,1.0,0.5284002210000001,0.5611597629999999,0.518015973,-0.20873126600000003,-0.065068734,0.434040298,0.016864211,-0.269049811,0.11395178800000001,0.16834730399999998,-0.144414226,-0.082046577,0.135314612,-0.055210086,-0.221059475,0.026870526000000002,0.049839425,-0.10445627099999999,-0.034077078999999996,0.067362097,-0.082279955,0,0,1,8
2593,1.0,0.38618718399999996,0.457925628,0.559557054,0.075103113,-0.035143306,-0.142047135,0.094457714,0.320286466,-0.019375355,-0.355230269,0.12343572800000001,0.432234845,-0.10275583,-0.310623331,0.106837805,0.19024132300000002,-0.054689229000000006,-0.130990052,-0.124136731,0.089813547,0.15320245400000002,0,0,3,19
