,Study,Run,vconst_corr,vconst_2,vconst_3,vconst_4,vconst_5,vconst_7,ah_corr,ah_bolus,slm_corr,efficiency_factor,tidal_mix_max,vertical_decay_scale,convect_corr,bckgrnd_vdc1,bckgrnd_vdc_ban,bckgrnd_vdc_eq,bckgrnd_vdc_psim,Prandtl,Label
105,1,106,0.290591048,0.466087184,0.214377918,0.450625265,0.524372098,0.396242805,0.330921291,0.861527701,0.824471458,0.313369333,0.9028753509999999,0.49335326399999996,0.7993740859999999,0.22122687300000002,0.9576148329999999,0.84444017,0.418955202,0.585293287,1
106,1,107,0.06943848,0.11742002900000001,0.19287949,0.19328696399999998,0.120090104,0.573027196,0.323364766,0.705869394,0.807583646,0.7000054840000001,0.8458738179999999,0.534397308,0.462161692,0.62927068,0.508403787,0.624856882,0.289578012,0.664656216,1
107,1,108,0.375836438,0.379274105,0.41451092100000003,0.9006700870000001,0.703177178,0.41227774100000003,0.489939864,0.12960395,0.318942927,0.93320645,0.718697934,0.17145444699999998,0.80913572,0.263083169,0.912639577,0.5433408120000001,0.939294576,0.312093765,1
108,1,109,0.915003448,0.8899883690000001,0.80943264,0.760866842,0.688013819,0.262860087,0.451783074,0.287775415,0.621162118,0.271075314,0.761117556,0.734215075,0.78995827,0.167696239,0.333885246,0.6733673509999999,0.23901039699999999,0.078373515,0
109,1,110,0.335994525,0.8546289840000001,0.7206346779999999,0.130296357,0.307416696,0.286973377,0.524142574,0.509763721,0.313393877,0.918792003,0.08939135699999999,0.026184132000000002,0.855732587,0.7933999190000001,0.059835810999999996,0.81448422,0.167914166,0.371605755,1
110,1,111,0.524130129,0.017452432,0.922932132,0.7278691959999999,0.5946227070000001,0.7044749309999999,0.925070405,0.17078916800000002,0.648956679,0.002014785,0.696646454,0.917204024,0.18102785899999999,0.056780389,0.572945978,0.7357565340000001,0.259846523,0.966721065,1
111,1,112,0.5633141070000001,0.7119045829999999,0.58472603,0.005493193,0.949542475,0.77961011,0.12815184400000001,0.34869650399999996,0.262878558,0.34297758799999994,0.21798785399999998,0.039078617,0.5153416279999999,0.37266846,0.12101311099999999,0.17422449999999998,0.36214607299999996,0.748973008,1
112,1,113,0.43032403700000005,0.255600654,0.76305846,0.208470775,0.95939127,0.466138854,0.276320104,0.173140243,0.578153069,0.025777211,0.43222834299999996,0.250551796,0.649622657,0.805438765,0.419501357,0.24185167899999999,0.61652466,0.830642762,1
113,1,114,0.324661868,0.8087965020000001,0.43890956200000003,0.046524613,0.5735555370000001,0.275637585,0.025166145,0.787789418,0.805143472,0.363728767,0.79409923,0.15425359,0.503439006,0.756179149,0.585928329,0.657925556,0.235532291,0.960101843,1
114,1,115,0.868261252,0.909368389,0.77375674,0.7026015809999999,0.340248619,0.13593987300000002,0.074363833,0.334298306,0.078311677,0.194535858,0.04190429,0.758683766,0.517406377,0.6776147229999999,0.73976617,0.972705644,0.579133142,0.49494756700000003,0
115,1,116,0.902317083,0.396195755,0.22437311100000001,0.143771388,0.70648778,0.254153053,0.9923512879999999,0.258423374,0.950030936,0.054452515,0.22274716100000003,0.507683229,0.877913719,0.392559809,0.8494369009999999,0.42429762600000004,0.390663563,0.270085823,1
116,1,117,0.990747417,0.611856438,0.20242468,0.23140074800000002,0.049095127999999995,0.173547292,0.33474331399999996,0.9186307420000001,0.435808874,0.012143697,0.6422185,0.53941137,0.624722305,0.278704705,0.6871707420000001,0.029948376000000002,0.956525507,0.592759562,0
117,1,118,0.7047644129999999,0.828253325,0.454622481,0.235830837,0.7527585109999999,0.10013729699999999,0.20352062,0.511495867,0.410646036,0.570582778,0.965100827,0.278223269,0.534552261,0.672197545,0.8621296079999999,0.010162461999999999,0.713927599,0.24589648100000003,1
118,1,119,0.749666307,0.227409463,0.001181094,0.072295289,0.499899599,0.14100865699999998,0.670043831,0.998506485,0.030295972999999997,0.960572869,0.472190624,0.873103805,0.233497366,0.27436553399999997,0.267855682,0.507357046,0.467392095,0.934694261,1
119,1,120,0.781873577,0.36326138399999996,0.11881224300000001,0.669844452,0.163971786,0.423382235,0.651811499,0.542261385,0.116165418,0.12423344800000001,0.318853383,0.766789038,0.485638926,0.690475782,0.294831475,0.686634133,0.274841127,0.575015749,1
120,1,121,0.098300305,0.914177082,0.8395364959999999,0.277825161,0.050644477,0.12287526900000001,0.080786027,0.585228771,0.387747506,0.48034655,0.89551231,0.46636516,0.446735458,0.13988814800000002,0.32035911300000003,0.310680711,0.229000955,0.45426805,1
121,1,122,0.24791716600000002,0.24963370399999998,0.642273374,0.5120686520000001,0.531920851,0.584409842,0.30531898399999996,0.308397091,0.906481676,0.304217269,0.499918055,0.083027577,0.658009182,0.836051491,0.152701339,0.336783675,0.8109020659999999,0.041255659,1
122,1,123,0.17936305600000002,0.404092148,0.41678012299999995,0.597772419,0.9055772990000001,0.751217905,0.865577035,0.18633277,0.11036643800000001,0.37231065799999996,0.701823402,0.744825124,0.272417891,0.032835342999999996,0.827268033,0.261478566,0.322407542,0.920081867,1
123,1,124,0.37169412799999996,0.305145662,0.6085350070000001,0.40342640399999996,0.182833005,0.9568454690000001,0.9290405409999999,0.22259259899999997,0.845123982,0.7779375620000001,0.05704456,0.049813165,0.9878307829999999,0.783073235,0.28575914,0.102299957,0.302430803,0.229315209,1
124,1,125,0.758867,0.752563869,0.085465921,0.927965426,0.7297064,0.695530309,0.631080806,0.534198736,0.40212337299999995,0.322482662,0.450720981,0.156100399,0.7357163529999999,0.688322779,0.188366153,0.796318843,0.660549501,0.9162863109999999,1
125,1,126,0.937311535,0.525800686,0.18534505199999998,0.7491363190000001,0.850486443,0.3930212,0.161923361,0.825045103,0.07126418,0.08148301,0.28443109,0.002434602,0.13631478,0.844958488,0.19247425899999998,0.302527709,0.158379395,0.490355298,1
126,1,127,0.8176848729999999,0.68056903,0.320277019,0.4677483,0.34664764,0.23279665100000002,0.291550237,0.190247804,0.571048418,0.622463652,0.25258262600000003,0.36262565799999996,0.15544799199999998,0.8923212070000001,0.47018511,0.582467985,0.34981042700000003,0.699032827,1
127,1,128,0.456781447,0.323067223,0.674255253,0.341921972,0.661919426,0.500308823,0.60336865,0.6240993579999999,0.47810128399999996,0.803243213,0.995259166,0.331925475,0.128913263,0.797666228,0.812474583,0.46033728700000004,0.607513315,0.629483192,1
128,1,129,0.945890628,0.194052285,0.395019904,0.5593838870000001,0.640566384,0.8807209579999999,0.8580984770000001,0.457388178,0.9595838170000001,0.518741309,0.8145874890000001,0.49494089,0.774003905,0.87686988,0.182119742,0.7597965440000001,0.478624116,0.583029252,1
129,1,130,0.925343224,0.33859447600000003,0.786751381,0.869050917,0.8756769990000001,0.8667831009999999,0.051065224000000006,0.821218855,0.499082043,0.309858068,0.561810264,0.9505945170000001,0.16627519,0.36780251799999997,0.558409783,0.679887584,0.020054854,0.465313153,1
130,1,131,0.44517621399999996,0.9904427379999999,0.8180595340000001,0.587411394,0.541093398,0.432264419,0.139458533,0.381173902,0.873401309,0.38951225,0.63257582,0.116196831,0.403196729,0.866983535,0.8786781290000001,0.15529109,0.124294921,0.5682751220000001,1
131,1,132,0.081696824,0.799329526,0.499262892,0.311961147,0.304655286,0.919925982,0.48123241899999997,0.46188346399999997,0.45583895399999996,0.991376978,0.710746496,0.618634114,0.45118625100000004,0.23483601399999998,0.168831743,0.135645721,0.374495652,0.333882071,1
132,1,133,0.23322820600000002,0.089442712,0.920091002,0.956944612,0.48791647299999996,0.49778746100000004,0.110468905,0.60236894,0.548294604,0.890843055,0.535573845,0.39882349100000003,0.83702693,0.19705917899999997,0.661835857,0.02535202,0.09405472699999999,0.113095839,1
133,1,134,0.698561645,0.749651906,0.134889944,0.8967769,0.36848468100000004,0.603158555,0.507287603,0.77577476,0.6714615859999999,0.634426566,0.30544548899999996,0.788915681,0.94020438,0.242677673,0.993277223,0.525231564,0.063975113,0.769264838,0
134,1,135,0.207145064,0.5655039070000001,0.01901364,0.571064499,0.6829016379999999,0.40788226200000005,0.766287339,0.44109869700000004,0.193065895,0.251012143,0.623528631,0.6735629479999999,0.558560438,0.450642799,0.837322951,0.397669748,0.841742905,0.095060172,1
135,1,136,0.8299848790000001,0.178756191,0.712229485,0.592365417,0.41358365399999997,0.762364072,0.62668802,0.7523477709999999,0.680882641,0.7939113640000001,0.19987066399999998,0.922435375,0.828986213,0.23037714,0.49881517799999997,0.521776117,0.951901379,0.05612127,1
136,1,137,0.57483754,0.722665523,0.9792898940000001,0.8762427779999999,0.000858383,0.31722548100000003,0.776987917,0.23758757600000002,0.87872668,0.405012408,0.859816415,0.086607355,0.568275825,0.9493903020000001,0.245301063,0.018249983,0.473028622,0.342245614,1
137,1,138,0.143717592,0.573367494,0.654092266,0.6293294770000001,0.756588156,0.840569824,0.351817375,0.61042306,0.83569695,0.170628487,0.9571968959999999,0.458725438,0.12079711300000001,0.81717315,0.785127364,0.9151916520000001,0.21487833899999997,0.527358558,1
138,1,139,0.849874237,0.584459793,0.161103782,0.8236530590000001,0.365243775,0.519258205,0.9491888359999999,0.08393742,0.522097082,0.731340526,0.577883679,0.860752593,0.346660211,0.655854129,0.6712476159999999,0.482817339,0.510957665,0.625267407,1
139,1,140,0.621089673,0.648056949,0.722853345,0.21264736,0.15545909,0.6351970060000001,0.83924249,0.9821606270000001,0.763405502,0.692677373,0.383270185,0.42348978600000003,0.43828246200000004,0.587813911,0.747019834,0.470457601,0.676241015,0.163118525,1
140,1,141,0.511947397,0.671475725,0.538153989,0.268858992,0.262500033,0.30935577,0.724382113,0.35420559799999995,0.48413195299999995,0.42617505200000005,0.446761652,0.9977182059999999,0.355792389,0.952638148,0.597846364,0.214006743,0.94815701,0.456662767,1
141,1,142,0.649366032,0.167627361,0.12936313800000002,0.40817709999999996,0.06616620599999999,0.659911705,0.7421373059999999,0.406814535,0.55170216,0.784110718,0.78822008,0.341651771,0.041123062,0.533719876,0.45989246200000006,0.96195886,0.8690151859999999,0.673660264,1
142,1,143,0.7511709190000001,0.055182975,0.8760631390000001,0.031707833,0.953696306,0.11537572800000001,0.35832829,0.855212447,0.23365648,0.938577729,0.759926723,0.605521502,0.24231982600000002,0.495307551,0.78251091,0.778073447,0.144094874,0.013248663,1
143,1,144,0.42355239,0.408844291,0.849578836,0.48916761299999995,0.033934772,0.240871118,0.349479741,0.7952646240000001,0.140854372,0.039551868999999996,0.808244437,0.9288960270000001,0.305013953,0.909719695,0.795869635,0.331507017,0.919558355,0.5055778870000001,1
144,1,145,0.19190385,0.48454748700000005,0.336174875,0.41251953399999997,0.184028937,0.108613355,0.825669832,0.23245024,0.258201214,0.11832089800000001,0.194367774,0.684311543,0.156799351,0.515765351,0.644640503,0.36298846,0.7879957340000001,0.223362321,1
145,1,146,0.205554163,0.322153785,0.6155675110000001,0.008567833,0.470756867,0.38442083899999996,0.8825956770000001,0.20715886600000002,0.642030555,0.182050789,0.188466715,0.108839216,0.298625442,0.002508764,0.13067696,0.098356705,0.707487888,0.15511752199999998,1
146,1,147,0.035142672,0.8766001790000001,0.110603922,0.224991406,0.37367141200000004,0.562109425,0.375330706,0.07909063,0.449769543,0.062900452,0.769460461,0.8789353520000001,0.9508261140000001,0.046452469,0.70632333,0.928667967,0.096912305,0.32468096,1
147,1,148,0.350546779,0.341730201,0.124677902,0.103380905,0.6955230579999999,0.886113585,0.279653489,0.45478957299999995,0.719353609,0.71018935,0.47969408700000005,0.10352349,0.10532739099999999,0.15746695,0.553035237,0.295729774,0.923093125,0.064497649,1
148,1,149,0.719655041,0.589680587,0.737138485,0.484971297,0.258569958,0.597187118,0.24313669300000001,0.445122439,0.512003467,0.17502941100000002,0.20647233399999998,0.8985397209999999,0.590659999,0.7883724590000001,0.445075134,0.903216444,0.788964883,0.8206605690000001,1
149,1,150,0.341688957,0.38868677700000004,0.8906694190000001,0.32071951,0.43579484399999996,0.56022809,0.48780144700000005,0.091408683,0.288359497,0.810932355,0.15176878800000002,0.7810683740000001,0.914449663,0.544896323,0.733621642,0.49804065299999994,0.440039781,0.9800879990000001,1
150,1,151,0.212629184,0.08361103,0.176281343,0.618705366,0.09473682900000001,0.181754777,0.028818200000000002,0.804747647,0.341917596,0.23920545199999999,0.046431361,0.325082334,0.418779988,0.529349735,0.791357064,0.41911154700000003,0.9944213270000001,0.42492125799999997,1
151,1,152,0.262045592,0.065032097,0.447114333,0.496246776,0.175722325,0.7210235070000001,0.391870483,0.969690455,0.105087364,0.113304923,0.941273195,0.22276073300000002,0.37901337,0.225286176,0.839400285,0.05797601,0.46500346600000003,0.278877019,1
152,1,153,0.571971617,0.888115302,0.21038794800000002,0.205021775,0.7856440290000001,0.62142189,0.10114339,0.73607806,0.838993,0.5031078520000001,0.229100207,0.9664712440000001,0.16858861600000002,0.9701166659999999,0.6267227129999999,0.062289192,0.74227146,0.789399829,1
153,1,154,0.874319737,0.959262045,0.511062014,0.17141643199999998,0.44864419200000005,0.47097702799999996,0.171460904,0.387674616,0.8190780129999999,0.145229203,0.023651823,0.149423213,0.827579073,0.810976915,0.9747197790000001,0.312952852,0.493811467,0.241878024,0
154,1,155,0.736897025,0.659485632,0.48206101700000004,0.725962025,0.9818684320000001,0.420398389,0.585586972,0.067258451,0.441749939,0.28782383699999997,0.56078673,0.515169839,0.582027366,0.018373514,0.226470778,0.237968719,0.117642286,0.141093755,0
155,1,156,0.655486424,0.6384210339999999,0.371066434,0.456709187,0.555876555,0.381709432,0.644956735,0.153338066,0.5008246160000001,0.28174736,0.239246897,0.41474849399999997,0.760237705,0.132334748,0.94733358,0.987651395,0.043469925,0.40632999299999994,1
156,1,157,0.315297215,0.7765427540000001,0.48623744700000004,0.7443848540000001,0.313722508,0.512170718,0.062067730999999994,0.724349083,0.506506262,0.210257467,0.133454033,0.247020602,0.008626511,0.302426792,0.562475312,0.8504394120000001,0.78244624,0.670898949,1
157,1,158,0.144532451,0.620245035,0.974089903,0.244764179,0.9387317359999999,0.068689508,0.127476561,0.016520719,0.243553145,0.910557517,0.910758945,0.21933160899999998,0.029562896,0.567294814,0.9684558959999999,0.294209952,0.15486206800000002,0.929335901,1
158,1,159,0.101554528,0.499004657,0.8514645270000001,0.159200953,0.276216375,0.062895622,0.187086421,0.836261851,0.977718557,0.273351411,0.61073058,0.88645912,0.197215527,0.349575276,0.659408063,0.000890658,0.96941762,0.345340917,1
159,1,160,0.7101911329999999,0.08021413,0.40424225799999997,0.6473599870000001,0.915712505,0.154440325,0.614666713,0.32972634300000003,0.279505489,0.48878214,0.680230715,0.820551493,0.740143792,0.402156732,0.9214110999999999,0.199699915,0.015782533999999997,0.076074461,1
160,1,161,0.392531965,0.155949975,0.04023311,0.535631318,0.088589714,0.04778157,0.963750311,0.029532936,0.293695515,0.591741878,0.827947653,0.028264594,0.458621489,0.596636789,0.9380146490000001,0.620209469,0.055256394,0.16890994399999998,1
161,1,162,0.090576037,0.6883658709999999,0.148452622,0.34599922299999997,0.520857715,0.9612669209999999,0.084059576,0.47078924,0.788637302,0.659404535,0.24895659399999998,0.9900947990000001,0.42599453,0.293007786,0.619822743,0.11354390800000001,0.035988156,0.047555667,1
162,1,163,0.062949486,0.206037831,0.11497755400000001,0.574028688,0.48237728,0.34290713799999994,0.553145262,0.757962811,0.011360638000000001,0.7408124070000001,0.67199445,0.008950423,0.9722631420000001,0.246552921,0.7040752809999999,0.352121888,0.6885650959999999,0.964728438,1
163,1,164,0.853903722,0.48230645,0.6803263979999999,0.659938998,0.604118784,0.612793529,0.42190139200000004,0.074387703,0.990409419,0.881829889,0.295210889,0.79499657,0.31409837,0.148696717,0.173373497,0.25797571,0.20347485,0.9244425490000001,0
164,1,165,0.23420151,0.10870740599999999,0.23244674,0.524245493,0.83183455,0.485880899,0.635356159,0.7440113279999999,0.33637592299999997,0.094358989,0.343702036,0.44962221399999996,0.588769914,0.009478665,0.263441728,0.191914165,0.497053146,0.891702184,1
165,1,166,0.537934365,0.476314309,0.470652623,0.198843381,0.008154251,0.723673142,0.666479588,0.001680746,0.044349624000000004,0.328380253,0.660103981,0.627966341,0.7254779490000001,0.934688623,0.7179046920000001,0.49250926100000003,0.817087487,0.286295172,1
166,1,167,0.331920845,0.185258439,0.82716194,0.439878414,0.080341173,0.9861518490000001,0.26771977,0.959626761,0.637491975,0.797684863,0.873293922,0.59591377,0.35477146,0.662432599,0.463981786,0.633387168,0.401533944,0.389077671,1
167,1,168,0.986588995,0.664732824,0.8661246109999999,0.714385611,0.217052015,0.9733783290000001,0.866779975,0.7140383379999999,0.33233492800000003,0.8565525390000001,0.7988969229999999,0.454830511,0.22543165,0.039114637,0.6513928410000001,0.887089645,0.718986102,0.603561764,1
168,1,169,0.88786526,0.8413393640000001,0.296520088,0.953259827,0.890663777,0.5783522010000001,0.153167213,0.883702581,0.37456702399999997,0.561646682,0.12485759699999999,0.558633099,0.201385783,0.215716395,0.476243596,0.083434103,0.247647142,0.412938835,0
169,1,170,0.281917387,0.152852109,0.836312807,0.7694166090000001,0.974603207,0.45673141700000003,0.778828561,0.42883029200000006,0.177175177,0.988248217,0.051056533,0.061135431,0.115323022,0.64430913,0.764297417,0.323325562,0.877054624,0.540300612,1
170,1,171,0.01834091,0.48904588299999996,0.645848868,0.22134649,0.593607215,0.509785188,0.397831135,0.340045221,0.36286450600000003,0.230630243,0.061330391,0.722816968,0.803415036,0.9737756390000001,0.437815071,0.04428463,0.11259080000000002,0.6383566279999999,1
171,1,172,0.43859473600000004,0.85603563,0.082390722,0.549444218,0.24716155899999998,0.214859747,0.977010301,0.642468418,0.903176311,0.386100602,0.91872215,0.7420954059999999,0.258900372,0.037398216,0.7117334120000001,0.36806156100000004,0.39846682899999997,0.606437215,1
172,1,173,0.822618326,0.29817869199999997,0.6887336279999999,0.9939400490000001,0.210463942,0.024378012,0.112219124,0.009943973,0.30959414399999996,0.74546341,0.539202021,0.605884849,0.524936953,0.385154392,0.642395747,0.560017761,0.914043932,0.547438588,1
173,1,174,0.22167659399999998,0.7679227270000001,0.365955229,0.859419024,0.746208145,0.74714891,0.959217379,0.658292788,0.13001728699999998,0.030488707,0.9376470790000001,0.16592194300000002,0.063436393,0.012809733,0.851320367,0.8333757140000001,0.857847582,0.678380365,1
174,1,175,0.7277472909999999,0.44094075899999996,0.895605878,0.369404475,0.623434669,0.83408927,0.6168590829999999,0.282930572,0.188194151,0.190959918,0.111342155,0.090975576,0.476013976,0.61195991,0.39646183399999996,0.144983616,0.40797135100000004,0.188218645,1
175,1,176,0.7640974709999999,0.13862931,0.45582861799999996,0.84674533,0.8108204999999999,0.7081670859999999,0.9142985020000001,0.31788727899999997,0.324560757,0.8391839740000001,0.926569855,0.38657540700000004,0.9629149229999999,0.712882908,0.293581462,0.665543965,0.90074443,0.797435349,1
176,1,177,0.6265631770000001,0.816332774,0.161814451,0.48131415200000005,0.762260134,0.083241013,0.012561871,0.418743608,0.684705448,0.9797271329999999,0.09944950699999999,0.48869763299999996,0.643533144,0.181849735,0.10684035199999999,0.391056044,0.567327239,0.726630588,0
177,1,178,0.151311405,0.704704494,0.23954656800000002,0.783363967,0.884157485,0.099026291,0.9544294259999999,0.316362841,0.7471272959999999,0.526621288,0.10878203,0.657817572,0.279214177,0.635621029,0.089843921,0.093720187,0.271984071,0.357051601,1
178,1,179,0.187761407,0.040815904,0.322788842,0.44864974399999996,0.074726583,0.30162918699999997,0.73636084,0.904957716,0.706920938,0.965497761,0.731224002,0.827631005,0.539318706,0.20403036300000002,0.02363952,0.512768389,0.104806579,0.8093006079999999,1
179,1,180,0.11993506400000001,0.003104659,0.264193193,0.9360087779999999,0.511535993,0.47941945799999997,0.563391767,0.614566333,0.995190404,0.073565986,0.332543259,0.712045755,0.814072627,0.55783408,0.34282266100000003,0.037558107,0.588042799,0.653370597,1
180,2,1,0.34787083700000004,0.247513368,0.82508696,0.104381598,0.644372485,0.348581449,0.817159805,0.5727190839999999,0.7389676009999999,0.231946078,0.134547268,0.47068275600000004,0.273034555,0.6941229529999999,0.8527581470000001,0.292341617,0.772436311,0.148310416,1
181,2,2,0.161031318,0.314261381,0.027817287000000003,0.273993396,0.34650345899999996,0.004311907,0.8817650579999999,0.216360026,0.450944785,0.095487548,0.267654588,0.121656821,0.080503833,0.589393454,0.176873707,0.471761528,0.763558805,0.319652263,1
182,2,3,0.667951188,0.9604582540000001,0.375773953,0.887335357,0.405681509,0.16589981199999998,0.695876541,0.267805279,0.352791391,0.482085912,0.6316417329999999,0.181233995,0.357764259,0.9337850990000001,0.9794598990000001,0.547773332,0.6994148640000001,0.537879509,1
183,2,4,0.9040219340000001,0.870845208,0.674137326,0.206964095,0.47047811,0.957069295,0.254233157,0.592758291,0.871369726,0.08851737,0.709923723,0.03821266,0.351378366,0.253013184,0.7650908479999999,0.264138785,0.951246233,0.977918086,0
184,2,5,0.10274426699999999,0.752121668,0.669127685,0.7034046279999999,0.24870525100000002,0.281889369,0.6034341639999999,0.729504677,0.676890295,0.276264635,0.661211604,0.7621960390000001,0.071553095,0.112864014,0.926807081,0.155746928,0.729611985,0.111089318,1
185,2,6,0.294477878,0.5911442729999999,0.135741181,0.12580982400000001,0.293423707,0.19160819,0.48426395200000005,0.875608455,0.08775423800000001,0.613846556,0.731381175,0.979601653,0.465840559,0.735699935,0.6444042560000001,0.350040864,0.796846721,0.5980427939999999,1
186,2,7,0.66444186,0.908065644,0.597396501,0.572775357,0.6922247029999999,0.107560425,0.316308959,0.123963876,0.067403003,0.12281199,0.253838461,0.962965142,0.19010234399999998,0.35264184,0.36019833,0.222584058,0.747819345,0.680341202,1
187,2,8,0.181922965,0.49436422700000004,0.7116811829999999,0.9976726570000001,0.843794023,0.40886551200000004,0.6593507510000001,0.542172738,0.829518722,0.066089758,0.6200102789999999,0.131261461,0.9187630259999999,0.8759259359999999,0.296321703,0.649885037,0.124714546,0.20838135,1
188,2,9,0.8033711809999999,0.723827682,0.336713902,0.356806247,0.775377049,0.177713791,0.496414931,0.954428015,0.6090870310000001,0.676325938,0.22249911600000002,0.708561428,0.42119221,0.987847367,0.898410059,0.9474928490000001,0.7587220490000001,0.9386188259999999,1
189,2,10,0.266400344,0.082750756,0.48401825,0.231745155,0.8251152409999999,0.526184485,0.9478845570000001,0.7058426659999999,0.033411493,0.10102825300000001,0.412451481,0.23293517800000002,0.231920583,0.659596775,0.197834046,0.9854936009999999,0.475974939,0.880388585,1
190,2,11,0.203930833,0.9003009190000001,0.84975216,0.822851922,0.07488352200000001,0.45336991200000004,0.911466198,0.249896345,0.042954639,0.177046762,0.172582999,0.79493847,0.7067945790000001,0.7972366259999999,0.139873675,0.014108185,0.360188568,0.577646116,1
191,2,12,0.14224446,0.299489496,0.06946136900000001,0.7672050640000001,0.35073243,0.391613011,0.35075804299999996,0.995809275,0.925927342,0.110181661,0.293152473,0.168423342,0.687818499,0.484838134,0.865179721,0.503912803,0.189353313,0.190575735,1
192,2,13,0.822376311,0.929742465,0.636379641,0.774029063,0.06978637900000001,0.952201815,0.45839292299999995,0.862605755,0.020849037,0.044529608,0.828699344,0.465160445,0.528560071,0.950144949,0.20537142,0.03099552,0.64099704,0.046142534000000006,1
193,2,14,0.019184581000000003,0.8606246790000001,0.873801785,0.782224743,0.464866124,0.9101338520000001,0.19610675800000002,0.844097062,0.26891618899999997,0.019087042,0.43596167799999996,0.882606648,0.298536207,0.518206952,0.944252222,0.922731526,0.029852841,0.153159414,1
194,2,15,0.6421845420000001,0.651965655,0.7394564640000001,0.896324528,0.422511635,0.422111653,0.957936472,0.177482986,0.380693687,0.598880685,0.99515056,0.04517613400000001,0.977400128,0.8614566509999999,0.383424331,0.524024965,0.8348551129999999,0.835980937,1
195,2,16,0.880958905,0.678215516,0.323977079,0.35046833200000005,0.19689307600000003,0.42540754299999994,0.369372441,0.746437173,0.375006716,0.660778619,0.44770191,0.424051935,0.613883903,0.259610104,0.835655622,0.452124724,0.18453222600000002,0.72623101,0
196,2,17,0.7613619540000001,0.702331745,0.7833171170000001,0.797254207,0.437541444,0.995604886,0.182078588,0.78053094,0.008559674,0.735173493,0.188774947,0.043478597,0.09222345300000001,0.125752306,0.246376893,0.930186187,0.36751090700000005,0.7528523570000001,1
197,2,18,0.984047672,0.421475399,0.26031742,0.44162256,0.194055187,0.573110537,0.639119211,0.115725994,0.15599770300000002,0.051320545999999995,0.23182224199999998,0.811462769,0.624824875,0.881908934,0.821535425,0.777505425,0.956532079,0.887727073,1
198,2,19,0.057538136,0.37185868899999996,0.23959676100000002,0.23727119300000002,0.8446110240000001,0.771141541,0.30573118,0.678422682,0.214955373,0.9144524509999999,0.7731473870000001,0.784687957,0.9162325729999999,0.080730497,0.189165665,0.5949751870000001,0.521233661,0.345569752,1
199,2,20,0.047229890999999996,0.6699310629999999,0.9606150370000001,0.450289128,0.18833039899999998,0.839400338,0.169067365,0.617891868,0.8507301340000001,0.116160259,0.887463186,0.63581811,0.19953721100000002,0.6796446740000001,0.826039613,0.748126906,0.32260083,0.845037246,1
200,2,21,0.331534541,0.511244507,0.23613751100000002,0.633366801,0.615059889,0.622595651,0.905728072,0.932017525,0.24998233399999997,0.326847145,0.214702793,0.7514368779999999,0.730880242,0.635975576,0.48675229299999995,0.27606695800000003,0.151071037,0.8740933320000001,1
201,2,22,0.6291645229999999,0.936071815,0.952169398,0.29727585100000004,0.544134123,0.794966767,0.848582893,0.297503385,0.56764881,0.40897293100000004,0.069486286,0.543988391,0.37028815200000004,0.83676874,0.6789094390000001,0.852240992,0.860859582,0.7920583090000001,1
202,2,23,0.596753118,0.029222167,0.576373341,0.6623611999999999,0.051234182999999996,0.20065160699999998,0.09280754199999999,0.6423290620000001,0.058715994,0.204500761,0.037360193,0.39783525399999997,0.565632806,0.6967780370000001,0.810641292,0.11182364300000001,0.74243334,0.665291527,1
203,2,24,0.8898558679999999,0.337013864,0.267667022,0.146293457,0.611026567,0.6079794629999999,0.9328840209999999,0.100847282,0.647992165,0.639399983,0.493840716,0.278880745,0.83865257,0.048540697,0.576464936,0.13333441699999998,0.727012343,0.024779022999999997,1
204,2,25,0.655646645,0.712006688,0.643306051,0.6022479629999999,0.548331777,0.478596344,0.6918019940000001,0.7416601740000001,0.6268789889999999,0.715417396,0.098867894,0.45047052600000004,0.013330828999999999,0.287964632,0.8114858070000001,0.611514833,0.27371568,0.36661953700000005,1
205,2,26,0.739008973,0.881178507,0.39190358,0.055914997,0.116662487,0.01889073,0.24813136800000002,0.6725780920000001,0.16949675600000003,0.50672422,0.50808346,0.5058898510000001,0.805469113,0.551626873,0.148082557,0.342033608,0.11980556699999999,0.9171622209999999,0
206,2,27,0.916637112,0.384296195,0.583198175,0.657586903,0.8692969429999999,0.6591901139999999,0.985271514,0.937744246,0.894336603,0.8655468690000001,0.306271348,0.77498637,0.496498434,0.35932063,0.181798285,0.345547325,0.22895697,0.221348574,1
207,2,28,0.47468090799999996,0.41153397700000005,0.9237062540000001,0.610101028,0.739776069,0.651408055,0.9270926279999999,0.396542014,0.888477328,0.251308408,0.305146094,0.835318621,0.15524284800000002,0.83249184,0.154345332,0.48043563100000003,0.26743559100000003,0.5402824420000001,1
208,2,29,0.940834046,0.57266071,0.440570552,0.202820659,0.998943859,0.756145759,0.23425357300000002,0.322156182,0.616809108,0.260422973,0.694949252,0.849162718,0.043930400999999994,0.78480055,0.631047245,0.371969602,0.175242767,0.18646135100000003,1
209,2,30,0.563715683,0.093467171,0.160932173,0.9683843679999999,0.598449406,0.9925048259999999,0.5270066929999999,0.037966007,0.911902208,0.013105091000000001,0.38960148200000005,0.308644623,0.673869541,0.573486895,0.25213938399999997,0.400530141,0.046408640999999994,0.7964315940000001,1
