,intercolumnar distance,upper margin,lower margin ,exploitation ,row number,modular ratio,interlinear spacing ,weight ,peak number,modular ratio/ interlinear spacing,Label
1394,0.192011,0.242641,0.164499,0.5767220000000001,0.261718,0.10726500000000001,0.182426,-0.043627,-0.029461,0.11458399999999999,0
3032,0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.889332,0.144676,-0.382504,-0.43482,-0.769804,0
2150,-0.375806,-0.275537,0.449011,0.55685,0.17234000000000002,-0.8062819999999999,0.144676,1.0680020000000001,0.282354,-0.691277,3
6165,0.809204,-0.16562000000000002,0.025799000000000002,0.7121270000000001,0.887365,-0.847807,-1.516343,1.606876,1.747883,0.22151300000000002,8
7092,0.15498,-0.16562000000000002,-3.210528,-1.3206799999999999,-0.185173,1.186911,0.748682,-2.0021560000000003,-1.370264,0.74338,0
8697,-0.33877399999999996,-0.314793,0.449011,1.243006,0.797987,-0.10036,-0.912336,0.941375,2.402694,0.71006,10
5363,-0.128929,-0.322644,0.288973,0.764881,0.261718,-0.474083,0.333428,0.680315,0.18880999999999998,-0.479793,5
4656,-0.301743,-0.511072,0.463236,0.710665,0.261718,0.564038,0.106925,1.030511,0.812439,0.5761029999999999,4
3241,-0.770809,-0.11066199999999998,0.32809299999999997,0.26205,0.17234000000000002,0.024215,-0.044076,-0.680666,-0.590727,0.16985799999999998,3
5319,-0.22768000000000002,0.289748,0.132491,-0.234783,0.261718,-1.5537290000000001,0.069175,0.758423,0.812439,-1.334502,4
8942,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,0.439463,0.408929,0.699925,0.032902,0.300282,5
3803,0.809204,-0.09496,0.11826500000000001,0.987502,0.976743,-0.391033,-0.9878370000000001,0.171457,1.124254,0.343548,8
2365,0.043885,0.187683,0.303198,-0.717056,-1.79398,1.9758830000000003,0.408929,0.785392,0.718895,1.7740220000000002,0
4863,-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.854712,-1.516343,0.9210079999999999,2.122061,2.042936,10
5964,0.10560399999999999,-0.09496,0.32453699999999996,0.557118,0.17234000000000002,-0.058835000000000005,0.031425,0.795565,0.375899,0.044014,0
2800,-0.042522000000000004,0.540986,0.253409,-0.8363780000000001,0.261718,-0.474083,0.144676,0.19001800000000002,0.500624,-0.390381,0
6559,0.624046,0.007106,0.11470899999999999,-0.350674,0.887365,-0.9723809999999999,-0.648083,0.163885,1.8414279999999998,-0.429415,8
1568,-0.128929,-0.040001,0.057807000000000004,0.557894,0.261718,-0.391033,0.257927,1.0538100000000001,1.498432,-0.354685,10
6869,0.14263599999999999,-0.142067,0.24629600000000001,0.789259,-1.347089,0.8962370000000001,0.408929,-0.058247,0.064084,0.699235,0
10340,0.10560399999999999,-0.189174,0.164499,-0.683757,0.261718,0.771662,0.408929,-0.254051,0.219991,0.5912810000000001,0
320,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,-0.058835000000000005,0.484429,0.25950500000000004,-0.216549,-0.194473,5
3158,-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,1.145386,1.126187,-1.488677,-0.746634,0.49308,4
6777,0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,0.14879,-0.044076,0.42989499999999997,-0.029461,0.28523699999999996,5
1312,0.006853,0.462474,-0.016878,0.649795,-1.347089,0.273364,0.182426,-0.0007,0.095265,0.266889,5
3737,0.31545,0.540986,0.029355000000000003,-0.395163,0.261718,-0.349509,-0.119577,-1.37733,-0.216549,-0.131424,6
2596,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,-0.515608,-0.270579,0.896719,0.032902,-0.195184,5
1505,0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,0.522513,0.257927,-0.5675520000000001,-0.559546,0.455323,0
9727,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-0.847807,-2.988609,-0.028114,-0.185368,-2.215733,5
5421,-0.141273,1.5537889999999999,0.5414770000000001,-0.649324,-1.257711,0.605563,-0.006326,0.18046500000000001,-0.37245700000000004,0.679501,3
2501,0.229043,-0.22843000000000002,0.32453699999999996,-0.8691409999999999,0.261718,-0.889332,-0.157328,-0.158411,-0.37245700000000004,-0.6144729999999999,5
3617,0.13029200000000002,-1.6494939999999998,-3.210528,-2.636061,-2.419627,0.688613,0.55993,1.707468,0.375899,0.42108599999999996,0
6284,0.019197,-0.087108,0.292529,0.24077600000000002,0.17234000000000002,0.14879,-0.157328,-0.583434,-0.185368,0.348008,0
3519,-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-0.432558,-0.119577,0.346661,0.001721,-0.21273699999999998,5
2481,0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,0.273364,1.126187,-1.546089,0.251173,-0.222465,7
8096,0.15498,0.054213,0.164499,-0.048325,0.261718,-0.058835000000000005,-0.157328,0.23420700000000003,0.62535,0.165518,0
7216,-0.10424100000000001,-0.338346,0.384996,-0.096275,0.261718,-0.391033,0.710932,0.146877,0.562987,-0.600935,4
3346,1.0190489999999999,0.030659,0.335206,-2.318136,-4.654081,-1.38763,-0.006326,-2.692005,-2.2121630000000003,-1.145406,0
5167,0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,0.024215,0.371178,-0.092632,0.531806,-0.043976,2
8171,-0.22768000000000002,-0.251983,0.449011,-1.2689110000000001,0.261718,2.100457,0.7864329999999999,-0.812807,-0.902542,1.538151,4
4935,-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-1.013906,-0.49708100000000005,1.067517,0.687713,-0.550581,5
663,-0.696746,-0.055704,-3.210528,0.628849,0.261718,-0.22493400000000002,0.220177,1.016901,0.438262,-0.19986099999999998,9
2494,0.056228999999999994,-0.29123899999999997,0.23918299999999998,0.767954,0.17234000000000002,0.06573999999999999,-2.535604,0.226636,0.219991,-1.8545369999999999,0
2441,0.043885,-0.157769,0.228514,-0.21136100000000002,0.261718,0.356414,0.182426,-0.409685,-0.37245700000000004,0.34527199999999997,5
7278,0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-1.1800059999999999,-0.9500860000000001,1.264622,1.9661540000000002,-0.44884799999999997,8
6902,0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.06573999999999999,0.371178,-0.280903,-0.060641999999999995,-0.025086,0
6997,0.29076199999999996,-0.26768600000000004,0.32453699999999996,-0.396177,-1.0789549999999999,-1.096956,0.031425,-0.601218,0.157628,-0.899228,0
4148,-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.439463,0.446679,0.336954,0.656532,0.268492,4
1744,0.809204,-0.16562000000000002,0.025799000000000002,0.7121270000000001,0.887365,-0.515608,-1.478592,1.130617,1.498432,0.522868,8
6885,-0.28939899999999996,-0.424709,0.107596,0.666147,0.17234000000000002,0.439463,0.55993,-0.748833,0.40708,0.250446,4
10161,0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,0.024215,0.484429,0.20613299999999998,0.001721,-0.122322,5
3263,-0.10424100000000001,-0.07925700000000001,0.011573,0.22090300000000002,0.261718,1.602159,0.106925,-1.22985,-0.091823,1.513462,0
6502,-0.116585,-0.338346,0.584154,1.1438840000000001,0.797987,1.0623360000000002,-0.8745850000000001,-0.149305,0.032902,1.7681630000000002,11
2849,-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,1.0623360000000002,0.220177,0.031316000000000004,-0.154186,0.9645799999999999,3
4449,0.364825,-0.149918,0.107596,-1.108143,0.17234000000000002,-0.432558,0.182426,0.10422100000000001,-0.5283640000000001,-0.35927800000000004,0
7928,-0.47455699999999995,0.446772,-3.210528,-0.7161609999999999,0.351096,0.688613,1.2016870000000002,-2.296261,-2.118619,0.070342,0
793,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,-0.723232,0.52218,0.327498,0.219991,-0.802895,5
2591,0.13029200000000002,-0.275537,0.27474699999999996,-0.574878,0.261718,-0.432558,0.408929,-1.434896,-0.65309,-0.488907,0
6083,-0.240024,-0.424709,0.089814,1.094532,0.261718,0.605563,-0.081827,0.876294,0.781258,0.729456,0
5297,0.364825,-0.000745,-0.052441999999999996,1.293223,0.976743,0.771662,-1.32759,0.223859,0.656532,1.8019779999999999,8
6135,-3.498799,-0.11066199999999998,0.11470899999999999,0.500396,-4.9222150000000005,-0.391033,-0.9500860000000001,0.12309300000000001,1.591976,0.322765,8
7794,-0.44986899999999996,-0.29123899999999997,0.43478500000000003,-0.068824,0.261718,-0.847807,0.069175,-0.012504000000000001,0.843621,-0.687298,4
3974,0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-1.8444029999999998,-1.5918430000000001,-2.620149,-0.996086,-0.7650899999999999,8
134,0.907954,1.4674260000000001,0.37077,-1.242027,0.708609,-1.2630549999999998,-1.365341,-0.570755,0.687713,-0.290672,8
7115,0.661077,-0.09496,0.015130000000000001,0.751961,0.976743,-0.557133,-1.554093,0.278436,1.311343,0.587893,8
10122,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.557133,0.031425,0.35584499999999997,0.032902,-0.411296,5
5339,-3.498799,-0.087108,0.438342,-1.227108,-4.9222150000000005,-0.9308559999999999,0.182426,-0.619818,-0.278912,-0.8202659999999999,2
6239,0.809204,-0.09496,0.11826500000000001,0.987502,0.976743,0.314889,-1.2898399999999999,-0.088496,0.843621,1.2913459999999999,8
1419,-0.22768000000000002,-0.251983,0.449011,-1.2689110000000001,0.261718,0.10726500000000001,0.937434,1.272174,0.095265,-0.282789,4
3247,-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,0.14879,0.446679,0.646241,0.157628,0.016335,5
1964,0.37716900000000003,0.022808000000000002,0.139604,1.070691,0.976743,-0.764757,-0.912336,0.68748,1.8414279999999998,-0.061551999999999996,8
9725,-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.9723809999999999,-3.278029,-3.4397699999999998,-3.324303,-3.214922,4
3774,-0.22768000000000002,0.085618,0.23918299999999998,-0.523467,0.261718,-1.22153,0.55993,1.307006,0.344717,-1.2518639999999999,4
385,-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.681707,0.295677,0.450747,0.31353600000000004,-0.652254,5
4097,-0.054866,0.179832,0.23918299999999998,-1.170087,0.261718,-0.515608,0.257927,0.720233,-0.12300499999999999,-0.506459,4
2911,-0.054866,0.179832,0.23918299999999998,-1.170087,0.261718,0.024215,0.144676,0.872605,0.905984,0.100311,4
4240,0.019197,0.525284,0.068476,0.166658,0.261718,0.14879,0.408929,0.07142799999999999,0.126447,0.026064,5
6570,0.15498,-0.38545300000000005,0.381439,0.314237,0.261718,-0.474083,0.031425,0.85185,0.064084,-0.33208200000000004,5
4446,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,0.8962370000000001,-0.119577,-0.525887,-0.933723,1.023096,5
9234,-0.00549,-0.28338800000000003,0.214288,-2.421913,0.17234000000000002,0.564038,0.295677,-1.2541579999999999,-0.029461,0.46491899999999997,0
3074,-0.030177999999999996,0.572391,5.083004,-0.109553,-1.257711,0.9377620000000001,0.446679,-0.13606400000000002,-0.37245700000000004,0.7048770000000001,6
5740,0.7721720000000001,0.030659,0.075589,0.371824,0.976743,0.06573999999999999,-1.25209,-2.3714180000000002,-1.2767190000000002,0.998757,8
5823,0.080916,-0.063555,0.349432,0.9686450000000001,-1.347089,-0.30798400000000004,0.182426,1.749386,0.251173,-0.256979,5
1495,-0.252367,-0.401156,0.466793,0.631147,0.261718,-1.22153,-0.42158,1.245148,0.500624,-0.787199,4
4994,-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-0.266459,0.220177,-1.93494,-0.777816,-0.24869699999999997,10
2434,0.056228999999999994,0.124874,0.136047,0.14974,0.17234000000000002,-0.30798400000000004,-0.006326,0.288901,0.562987,-0.142769,0
3507,-0.32643,-0.6523939999999999,0.384996,-1.6942220000000001,-0.185173,-1.1384809999999999,0.220177,-1.190224,-0.154186,-1.028447,4
874,-0.202992,0.36826,0.388552,0.915832,0.17234000000000002,-0.474083,0.031425,0.946831,0.219991,-0.328863,3
1722,0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-1.719828,0.333428,-2.9611419999999997,-3.1164259999999997,-1.599836,7
2244,0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.730137,0.408929,0.9116110000000001,0.18880999999999998,0.545604,0
7907,-0.042522000000000004,0.140576,0.089814,0.07231,0.261718,3.138578,-0.006326,-2.775977,-2.399252,2.9907340000000002,0
3648,0.710453,-0.10281099999999999,0.157386,1.1999790000000001,0.976743,-0.6401819999999999,-0.723584,0.874527,1.280161,-0.054259,8
8427,0.167323,0.690159,-0.08445,-0.009059000000000001,0.261718,-1.013906,-0.195078,-2.533498,-2.1809819999999998,-0.70385,5
2127,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,0.10726500000000001,0.371178,0.671539,-0.029461,0.008173999999999999,5
8898,0.29076199999999996,0.109171,-0.112901,0.221262,0.261718,0.480988,0.182426,0.048421,-0.466001,0.45308100000000007,0
7265,-0.128929,-0.28338800000000003,0.48813100000000004,0.833628,0.797987,-0.01731,-1.516343,-0.12657000000000002,0.8748020000000001,1.095631,11
3514,0.031541,-0.024299,0.545034,-2.187595,0.261718,-0.432558,0.446679,-3.2058150000000003,-2.8669740000000004,-0.422266,4
3627,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,1.35301,0.144676,-0.5439039999999999,-0.590727,1.281847,5
7107,0.09326,-0.10281099999999999,0.015130000000000001,-1.203774,0.08296100000000001,-1.2630549999999998,-0.081827,-0.600015,0.282354,-0.9829389999999999,0
2387,-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.847807,0.144676,-0.600073,-0.091823,-0.728033,5
977,0.364825,0.289748,0.235627,-0.32379,0.17234000000000002,-0.183409,-0.044076,-0.8986430000000001,-0.310094,-0.022385,0
12,0.266074,0.164129,0.11826500000000001,0.320234,0.261718,-0.30798400000000004,0.52218,0.17732,-0.341275,-0.43443000000000004,0
2252,-0.042522000000000004,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-1.055431,0.899684,0.41127600000000003,0.8748020000000001,-1.259061,4
6627,0.09326,-0.26768600000000004,0.16805499999999998,-0.383884,0.261718,0.273364,0.333428,-1.504889,-0.559546,0.196487,0
10206,-0.128929,-0.28338800000000003,0.48813100000000004,0.833628,0.797987,0.647088,-1.1010879999999998,-0.038113,0.968347,1.494716,11
10236,-0.363462,0.23479,0.000904,0.759778,0.261718,1.8513080000000002,0.55993,1.530031,0.9371649999999999,1.449136,6
8346,-0.153617,-0.26768600000000004,-3.210528,-0.35177800000000004,-0.006417,1.560634,-2.875357,-0.662687,-0.029461,-0.756302,0
234,1.0190489999999999,0.21123699999999998,-0.155578,-0.311855,0.261718,0.190314,0.899684,-0.6033930000000001,-0.403638,-0.199295,0
1029,0.117948,-0.189174,0.029355000000000003,0.763359,0.887365,-0.22493400000000002,-0.9878370000000001,0.652745,-0.247731,0.514333,8
8185,-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,-0.557133,0.333428,0.863383,0.31353600000000004,-0.56289,0
657,0.117948,-0.16562000000000002,0.562816,0.567204,0.6192300000000001,-0.183409,-1.138838,2.036035,1.186617,0.6159939999999999,11
9453,-3.498799,0.21123699999999998,-3.210528,-0.42422600000000005,-4.9222150000000005,1.602159,1.163937,-0.482047,-0.216549,0.8704290000000001,0
5907,-0.030177999999999996,0.391814,0.21784499999999998,-0.07332999999999999,0.261718,0.647088,0.52218,0.45321300000000003,0.40708,0.41291300000000003,6
792,-0.042522000000000004,-0.236281,-3.210528,-0.27205100000000004,0.261718,0.273364,0.55993,-0.532216,-0.5283640000000001,0.072018,0
9489,0.080916,0.077766,0.050694,0.857319,-1.257711,0.854712,0.333428,0.25966100000000003,-0.029461,0.698162,0
9908,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,-0.058835000000000005,-0.006326,-0.7085859999999999,-0.8401790000000001,0.072729,5
9747,-0.141273,0.250492,0.40633400000000003,1.250286,-2.687761,0.688613,0.144676,0.012251,0.46944300000000005,0.682104,4
8551,0.266074,0.415367,0.089814,-0.68501,0.261718,-1.055431,-0.270579,0.6050810000000001,0.687713,-0.706237,6
8636,0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.35301,0.408929,0.567706,0.18880999999999998,1.098959,0
250,0.37716900000000003,0.179832,0.064919,-1.533962,0.261718,0.688613,0.182426,-0.6731520000000001,-0.310094,0.639827,0
1723,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,-0.557133,0.182426,1.046897,0.282354,-0.487123,5
5991,-0.030177999999999996,0.022808000000000002,0.157386,-0.771451,0.261718,0.605563,0.446679,-1.4860950000000002,-0.12300499999999999,0.415312,7
7639,0.15498,-0.448263,0.356544,-0.0038369999999999997,0.261718,0.273364,-0.119577,-0.25663400000000003,-0.37245700000000004,0.45365900000000003,5
10245,-0.22768000000000002,-0.503221,0.40633400000000003,-0.671732,0.261718,-0.349509,0.446679,0.512993,0.31353600000000004,-0.43181400000000003,4
6928,0.117948,-0.220579,0.367214,0.914608,0.261718,-0.01731,0.031425,0.038577,-0.216549,0.08748500000000001,0
3480,0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.474083,-1.478592,0.49751899999999993,0.9371649999999999,0.59145,8
8967,0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.5537290000000001,0.031425,-2.190214,-1.432627,-1.32082,4
8136,0.068573,-0.189174,-2.090261,-0.6335390000000001,0.17234000000000002,0.439463,0.824183,-0.644107,0.064084,0.053658000000000004,4
963,0.14263599999999999,-0.142067,0.24629600000000001,0.789259,-1.347089,0.771662,0.220177,0.43379700000000004,-0.154186,0.696124,0
5928,0.068573,0.148427,0.111153,0.179577,0.261718,0.10726500000000001,0.220177,-0.167575,-0.621908,0.089172,0
4371,0.019197,-0.338346,-0.358293,-0.113223,0.17234000000000002,-1.429155,-0.195078,-0.218696,-3.178789,-1.095075,0
6833,0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-0.598658,-1.025587,0.23416900000000002,1.280161,0.169459,8
9801,-0.38815,-1.021399,0.057807000000000004,1.228564,-0.006417,2.225032,0.824183,-0.260575,1.217798,1.7625819999999999,10
5169,0.031541,-0.09496,-0.031104000000000003,0.803253,0.261718,0.273364,0.031425,0.835153,0.18880999999999998,0.361775,0
252,0.068573,0.2976,0.022241999999999998,-0.22252,0.261718,0.480988,-0.270579,-0.6087130000000001,0.032902,0.732338,6
3520,-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.10726500000000001,-0.006326,0.752735,0.968347,0.225154,4
2288,0.17966700000000002,-0.29123899999999997,0.228514,1.550427,0.17234000000000002,0.10726500000000001,0.408929,0.914582,-0.154186,-0.009294,0
6875,-0.363462,-0.008597,0.256965,-0.22634,0.261718,-0.266459,0.069175,0.48055,0.032902,-0.204466,4
10100,-0.10424100000000001,-0.055704,0.299642,0.39124899999999996,0.17234000000000002,0.647088,0.333428,-0.395629,-0.278912,0.522567,0
2968,-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-0.9308559999999999,-0.157328,-1.923776,-0.029461,-0.643671,10
1700,0.45123199999999997,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,-1.636779,0.484429,-2.39891,-0.403638,-1.559258,0
1180,-0.696746,-0.055704,-3.210528,0.628849,0.261718,0.480988,0.55993,-0.885072,-1.370264,0.42124300000000003,9
2341,0.043885,0.407516,-0.12001400000000001,0.28174299999999997,0.261718,-0.183409,0.106925,0.142896,0.531806,-0.101311,0
7643,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,-0.14188399999999998,-0.006326,0.527516,0.001721,-0.005074,0
4318,-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,0.771662,0.597681,0.210715,1.404887,0.474213,10
3955,0.15498,-0.471816,0.50947,1.205082,0.261718,1.0623360000000002,0.257927,0.641387,0.157628,0.931694,0
9863,0.364825,0.289748,0.235627,-0.32379,0.17234000000000002,1.8097830000000001,0.52218,-1.530537,-1.3390819999999999,1.43115,0
3980,-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.06573999999999999,-0.081827,-0.364273,-0.37245700000000004,0.228856,5
1529,0.512951,-0.071406,-3.210528,0.755482,0.976743,-1.802878,-1.478592,-3.350925,-3.303515,-0.785572,8
1974,-0.301743,-0.314793,0.399221,0.77052,0.708609,1.477585,-1.893847,-0.148373,0.562987,3.039015,11
8781,-0.00549,0.48602799999999996,0.11826500000000001,0.44656899999999994,0.261718,-0.266459,0.371178,1.029191,1.124254,-0.317399,6
4673,-0.017834,0.132725,0.125378,1.357345,0.261718,0.024215,1.6546919999999998,1.0431700000000002,0.18880999999999998,-0.691759,0
3573,0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,-1.5537290000000001,0.55993,-1.368243,-0.310094,-1.55493,0
4102,-0.202992,0.36826,0.388552,0.915832,0.17234000000000002,-0.598658,-0.195078,1.266874,0.62535,-0.312782,3
386,-0.042522000000000004,0.187683,0.22495700000000002,0.290963,0.261718,-0.723232,0.295677,0.9196489999999999,0.40708,-0.690843,0
4514,-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,0.480988,-0.081827,-0.487308,-0.621908,0.641225,5
4353,-0.116585,-0.212727,-0.027547000000000002,-0.9279209999999999,0.351096,0.14879,0.597681,-0.487522,0.718895,-0.057816,4
2610,0.37716900000000003,0.022808000000000002,0.139604,1.070691,0.976743,-0.14188399999999998,-0.9878370000000001,0.002349,1.560794,0.605771,8
3569,0.080916,0.438921,0.14315999999999998,-0.523288,0.261718,-1.1384809999999999,0.257927,-0.913068,-0.902542,-1.043998,6
5041,0.117948,0.171981,0.21784499999999998,1.738109,0.261718,-0.266459,-0.45933100000000004,1.0739040000000002,-0.185368,0.14213,0
9867,0.019197,0.077766,0.349432,-0.356523,0.261718,-0.557133,0.031425,-0.32429600000000003,-0.403638,-0.400796,7
4157,0.587014,0.399665,0.064919,0.116828,-1.6152229999999999,0.522513,0.106925,0.614478,-0.590727,0.540312,0
7303,0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.847807,0.257927,0.40137399999999995,-0.12300499999999999,-0.783848,0
4679,0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.013906,-1.25209,-0.762366,0.687713,-0.115041,8
8729,0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.22153,0.408929,-1.055403,0.001721,-1.190226,4
9418,-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-0.30798400000000004,0.333428,0.5907899999999999,2.589783,-0.303753,10
4187,0.47591999999999995,-0.28338800000000003,0.107596,0.080127,0.976743,-0.6401819999999999,-1.025587,-0.471504,0.968347,0.12326400000000001,8
10262,-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.0623360000000002,-0.044076,1.099746,2.1532419999999997,1.1236709999999999,10
507,-0.16596,0.007106,-2.1720580000000003,-0.165858,0.261718,-0.10036,-0.38383,0.30354000000000003,0.375899,0.25716100000000003,4
6160,-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,0.771662,-0.38383,0.6048859999999999,2.059698,1.084131,10
3398,-0.314087,0.164129,0.20006300000000002,0.132493,0.261718,0.231839,-0.006326,-0.868763,-0.466001,0.34597100000000003,4
7871,0.29076199999999996,0.156278,0.136047,1.401386,0.08296100000000001,0.688613,0.257927,1.233557,0.282354,0.5966090000000001,0
7645,0.661077,-0.20487600000000003,-3.075385,0.47103599999999995,1.0661209999999999,0.10726500000000001,-1.742845,1.456136,2.1532419999999997,1.409161,8
7666,0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,1.311485,0.069175,0.610284,0.157628,1.309489,0
5344,-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,0.9792860000000001,0.55993,-0.755959,0.344717,0.694279,4
6856,-3.498799,0.611647,0.064919,0.45510200000000006,-4.9222150000000005,-0.8062819999999999,0.333428,1.0870870000000001,-1.650897,-0.785247,0
5703,0.759828,-0.134216,0.11470899999999999,-0.542563,0.797987,-1.1800059999999999,-1.063338,0.209725,-0.278912,-0.399012,8
5516,0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,0.564038,0.6354310000000001,-0.619391,0.251173,0.25886,6
5681,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.598658,-0.119577,1.4190909999999999,0.251173,-0.365041,5
9765,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-0.391033,0.257927,-1.021309,-0.65309,-0.36525799999999997,5
3380,-0.017834,-0.354049,0.42056000000000004,-0.176032,0.261718,-0.391033,0.031425,-0.346236,-0.715453,-0.25330199999999997,5
4071,0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-1.1800059999999999,0.371178,0.510256,0.9995280000000001,-1.133206,7
5859,-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,-1.3461049999999999,0.106925,1.594761,0.9371649999999999,-1.160306,4
5351,0.15498,0.140576,0.228514,0.766134,-1.257711,0.688613,1.2016870000000002,0.211569,0.18880999999999998,0.070342,0
7641,-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,0.314889,0.031425,-0.359535,0.064084,0.378628,7
8072,-3.498799,2.880639,0.44189799999999996,-0.295325,-4.9222150000000005,-1.636779,0.069175,1.0726229999999999,-2.8669740000000004,-1.407557,0
8268,-0.22768000000000002,-0.9978459999999999,0.356544,-0.026931999999999998,0.261718,-0.9723809999999999,-0.119577,0.41119799999999995,0.8748020000000001,-0.7001729999999999,3
6959,0.266074,-0.16562000000000002,0.32098000000000004,0.483299,0.17234000000000002,-0.183409,-0.195078,-0.211804,-0.5283640000000001,0.06716,0
9037,0.21669899999999997,-0.29123899999999997,0.349432,0.5071100000000001,0.261718,1.0208110000000001,0.408929,-0.35274,-0.341275,0.800714,0
287,0.056228999999999994,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,-0.183409,0.031425,0.945025,0.905984,-0.029738999999999998,0
6104,-0.054866,-0.330495,-3.210528,-0.26745599999999997,0.261718,-0.10036,0.295677,1.324713,0.31353600000000004,-0.135873,5
7220,-0.215336,-0.10281099999999999,0.360101,0.941284,0.17234000000000002,0.854712,-0.912336,0.961023,0.9995280000000001,1.537621,4
5690,0.14263599999999999,-0.29123899999999997,-3.210528,-2.167812,0.351096,-1.1384809999999999,-0.195078,-0.09610700000000001,0.251173,-0.8267639999999999,5
5305,0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,1.8513080000000002,0.597681,-0.504063,0.375899,1.414261,0
3065,-0.128929,0.21123699999999998,0.075589,0.526356,0.261718,1.103861,0.182426,-0.060188,-0.247731,1.024759,0
2813,-0.8819040000000001,-1.9478389999999999,0.21784499999999998,2.046336,0.17234000000000002,1.9343580000000002,0.371178,-0.133734,1.093072,1.6565330000000003,10
6812,0.14263599999999999,0.48602799999999996,0.100483,-0.448543,0.17234000000000002,0.024215,0.333428,0.373357,-0.091823,-0.055078999999999996,0
7313,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,-0.266459,-0.044076,1.105882,0.157628,-0.093692,5
7014,-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,0.771662,-3.177361,-0.084768,0.9995280000000001,-1.131904,11
5048,0.14263599999999999,0.470326,-2.958023,-0.379737,0.261718,-0.10036,0.597681,0.33365300000000003,0.687713,-0.289587,0
6257,-0.48690100000000003,-0.259834,-3.210528,0.221798,0.351096,0.397939,0.106925,1.452854,1.7790650000000001,0.456179,4
