,intercolumnar distance,upper margin,lower margin ,exploitation ,row number,modular ratio,interlinear spacing ,weight ,peak number,modular ratio/ interlinear spacing,Label
1554,-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,-1.055431,-1.32759,-1.077439,-0.996086,-0.095512,11
3920,0.167323,0.117022,0.047137,-0.174809,0.261718,0.273364,-0.157328,0.5287,0.375899,0.46738999999999997,0
9336,-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,-1.013906,-0.081827,1.212589,0.718895,-0.7580859999999999,4
469,-3.461768,-0.20487600000000003,-3.210528,-3.4418370000000005,-3.045274,-1.013906,0.333428,2.338915,-2.461615,-0.9694969999999999,5
9815,0.09326,0.2976,-0.013322,0.1091,0.261718,-0.6401819999999999,-0.270579,-0.30827899999999997,-0.43482,-0.316048,0
4573,-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,0.9377620000000001,0.220177,0.409897,0.344717,0.845427,3
6387,0.056228999999999994,0.43107,-3.210528,-1.133148,0.261718,0.10726500000000001,-0.42158,-1.654582,-0.43482,0.46479799999999993,0
3104,-0.128929,0.21123699999999998,0.075589,0.526356,0.261718,-0.432558,0.069175,0.138218,-0.777816,-0.309008,0
7071,0.10560399999999999,-0.126364,0.388552,-0.42506099999999997,0.261718,-0.889332,0.295677,-0.084866,0.31353600000000004,-0.839326,5
978,-0.054866,-0.220579,0.466793,-0.21696999999999997,0.17234000000000002,1.186911,0.144676,-1.1203670000000001,-0.746634,1.116511,3
2407,0.327793,0.336855,-0.020434,1.086893,0.261718,-0.432558,0.106925,0.6089829999999999,-0.247731,-0.32847800000000005,0
168,-0.042522000000000004,-0.416858,0.569929,-2.224653,0.08296100000000001,2.972479,0.408929,-0.7079449999999999,-0.621908,2.578653,3
9732,-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-0.6401819999999999,0.748682,-0.704508,1.529613,-0.816662,10
5450,0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-0.889332,-0.006326,-1.542827,0.500624,-0.691759,8
9654,0.21669899999999997,0.321153,0.128935,0.491087,0.261718,-0.14188399999999998,0.333428,0.406985,-0.278912,-0.184093,0
8523,-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.854712,-1.138838,1.3295860000000002,2.30915,1.72427,10
1112,0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,0.8962370000000001,0.597681,0.284357,0.31353600000000004,0.577152,0
9767,0.14263599999999999,-0.142067,0.24629600000000001,0.789259,-1.347089,0.397939,0.408929,0.9052620000000001,0.126447,0.24347800000000003,0
4806,-0.153617,-0.354049,0.37077,-0.513262,0.261718,0.8962370000000001,0.106925,-2.073799,-1.401445,0.8740700000000001,5
4751,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,-0.391033,-0.081827,0.6063430000000001,-0.216549,-0.191435,5
10256,-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,0.231839,-0.119577,0.8471709999999999,2.340331,0.44903000000000004,10
6693,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,-0.266459,-0.044076,0.5452229999999999,0.126447,-0.098478,5
6064,0.4142,-0.17347100000000001,0.392108,-0.13088699999999998,0.261718,-0.14188399999999998,0.597681,-0.66793,-0.559546,-0.326778,5
4970,-0.030177999999999996,0.30545100000000003,-3.203415,-0.130828,0.17234000000000002,0.9377620000000001,-0.006326,0.327653,0.095265,0.997683,0
2408,-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.058835000000000005,0.333428,1.1875229999999999,-0.091823,-0.125204,5
5961,-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,0.10726500000000001,0.144676,0.17402,0.781258,0.145362,10
3521,0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.730137,0.7864329999999999,0.522215,-0.247731,0.326273,0
4354,0.068573,0.148427,0.111153,0.179577,0.261718,0.688613,0.106925,-0.168954,-0.029461,0.685721,0
4048,0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,1.8513080000000002,0.484429,-1.612625,-1.307901,1.4949940000000002,7
8388,0.364825,0.289748,0.235627,-0.32379,0.17234000000000002,0.439463,0.371178,0.15448699999999999,0.251173,0.315423,0
715,0.10560399999999999,0.556689,-0.031104000000000003,0.619301,0.17234000000000002,-0.474083,0.220177,0.8309979999999999,0.251173,-0.425051,0
5580,0.043885,0.19553399999999999,0.260522,-0.393821,0.261718,-0.9723809999999999,0.295677,0.065118,-0.43482,-0.898408,6
9115,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,-0.10036,0.220177,0.32643,-0.216549,-0.086579,5
6844,0.13029200000000002,-0.071406,0.214288,0.9157420000000001,0.261718,0.273364,0.333428,0.340021,-0.43482,0.18766300000000002,0
9348,-3.4123919999999996,0.148427,0.438342,-1.0477809999999999,-3.22403,-0.9308559999999999,0.069175,1.117298,-1.151994,-0.750588,4
3892,0.117948,0.26619499999999996,0.043581,-0.5900350000000001,0.17234000000000002,-0.598658,0.597681,0.070633,-0.029461,-0.7285149999999999,5
2067,-0.017834,-0.354049,0.42056000000000004,-0.176032,0.261718,-0.432558,0.220177,-0.137559,0.157628,-0.401785,5
3647,0.364825,0.19553399999999999,0.17516800000000002,-0.027618,0.261718,-0.6401819999999999,0.333428,1.07406,0.562987,-0.624238,0
5648,0.426544,-0.055704,-0.08445,0.139087,0.976743,1.0208110000000001,-1.063338,-0.099038,0.781258,1.816034,8
1430,0.043885,0.19553399999999999,0.260522,-0.393821,0.261718,3.678401,1.0129350000000001,-2.040308,-1.526171,2.712899,6
9487,-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,-0.515608,-1.403091,1.4477870000000002,2.4338759999999997,0.593017,10
1792,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,-0.183409,0.484429,-1.005059,-0.5283640000000001,-0.303113,5
10174,0.056228999999999994,0.054213,0.392108,-0.028960000000000003,0.261718,-1.3461049999999999,0.069175,0.6157779999999999,0.843621,-1.140427,7
6447,0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.8962370000000001,0.333428,0.959684,0.40708,0.737208,0
3891,-0.030177999999999996,0.014957,0.26407800000000003,0.374062,0.261718,-0.01731,0.371178,-0.419839,-0.559546,-0.096898,0
3426,-0.28939899999999996,-0.424709,0.107596,0.666147,0.17234000000000002,0.522513,0.446679,-0.390988,0.251173,0.34469299999999997,4
1590,0.117948,0.124874,0.128935,0.3837,0.17234000000000002,0.480988,0.182426,-0.219123,-0.278912,0.463268,0
2745,0.006853,-0.055704,0.335206,1.7788970000000002,0.261718,0.190314,0.031425,0.890681,0.375899,0.285538,0
3855,-0.8819040000000001,-1.9478389999999999,0.21784499999999998,2.046336,0.17234000000000002,2.391131,0.673182,0.152294,1.124254,1.8283060000000002,10
1217,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,0.439463,0.295677,0.40286900000000003,0.375899,0.367778,5
2464,0.17966700000000002,-0.212727,0.132491,-1.3065069999999999,0.261718,1.145386,0.295677,0.24022600000000002,0.18880999999999998,0.9739709999999999,0
8994,0.056228999999999994,0.124874,0.136047,0.14974,0.17234000000000002,-0.349509,0.182426,0.601275,0.718895,-0.280161,0
4219,-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-0.14188399999999998,0.295677,-0.015883,0.968347,-0.165926,7
2871,0.031541,0.666605,-0.09511900000000001,0.010217,0.17234000000000002,0.439463,0.257927,0.832357,0.687713,0.430429,6
10342,-0.314087,-0.063555,0.42056000000000004,0.003921,0.17234000000000002,-0.8062819999999999,0.031425,-0.678705,-0.8401790000000001,-0.613316,3
1709,0.587014,0.399665,0.064919,0.116828,-1.6152229999999999,0.9792860000000001,0.182426,-0.910351,-1.027268,0.905703,0
9770,0.229043,-0.354049,0.182281,0.210878,0.261718,0.605563,0.295677,-0.407181,-0.684271,0.504592,0
7918,0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,-0.266459,0.031425,0.35287399999999997,-0.310094,-0.123938,0
10350,-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-1.429155,0.220177,0.259098,0.843621,-1.27671,7
7113,0.031541,0.446772,0.072032,0.600056,0.261718,0.231839,0.371178,0.447349,0.282354,0.124964,5
6432,0.080916,0.48602799999999996,0.14315999999999998,0.0064269999999999996,0.261718,2.141982,0.257927,-2.007476,-0.87136,1.9005400000000001,6
2475,0.488263,-0.49537,0.111153,0.334258,0.976743,-1.22153,-1.554093,0.30286,1.529613,-0.139682,8
8529,0.587014,0.399665,0.064919,0.116828,-1.6152229999999999,1.0623360000000002,0.069175,0.58782,0.064084,1.0505209999999998,0
1179,-0.38815,0.321153,0.107596,0.886232,0.351096,0.605563,0.333428,0.006173,-0.43482,0.482929,5
1164,-0.28939899999999996,-0.424709,0.107596,0.666147,0.17234000000000002,0.190314,0.069175,0.5206810000000001,1.093072,0.270156,4
1474,0.167323,0.690159,-0.08445,-0.009059000000000001,0.261718,-0.515608,0.333428,0.031569,-0.091823,-0.523795,5
1975,0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,1.0623360000000002,0.031425,-0.8390569999999999,-0.43482,1.069532,0
9035,-0.32643,-0.07925700000000001,0.23918299999999998,0.5669350000000001,0.261718,1.145386,0.295677,-0.071158,0.562987,0.9874370000000001,4
3591,-0.141273,0.250492,0.40633400000000003,1.250286,-2.687761,0.8962370000000001,-0.195078,2.277718,1.342524,1.073679,4
2750,0.056228999999999994,0.187683,-0.031104000000000003,-0.958476,0.261718,-0.391033,0.748682,0.071991,-0.621908,-0.615583,5
4883,-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-1.3045799999999999,1.805694,-1.5354290000000002,0.500624,-1.817793,10
3490,0.624046,-2.426761,0.178724,0.7113520000000001,1.0661209999999999,-0.474083,-0.270579,0.725747,1.217798,-0.151785,8
3636,0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.432558,0.371178,-0.284611,0.375899,-0.469028,6
801,-0.091897,-0.11851300000000001,0.189393,1.280303,0.261718,0.9377620000000001,-0.157328,1.404121,0.438262,1.123129,0
439,0.192011,0.509582,0.07914500000000001,1.072093,0.261718,1.186911,0.144676,0.578171,0.500624,1.116933,0
7821,0.080916,-0.071406,0.160942,1.2255209999999999,0.17234000000000002,-0.432558,0.182426,1.831435,1.155435,-0.37406999999999996,0
7891,0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,0.10726500000000001,0.333428,-0.61644,0.344717,0.033645999999999995,6
6531,-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,1.0208110000000001,-0.006326,0.8719450000000001,1.654339,1.0938709999999998,10
2716,0.192011,0.509582,0.07914500000000001,1.072093,0.261718,0.480988,0.484429,0.48049200000000003,0.032902,0.276304,0
1154,-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-0.515608,-0.9878370000000001,1.7924099999999998,2.620965,0.304694,10
4088,0.37716900000000003,0.179832,0.064919,-1.533962,0.261718,-0.598658,0.446679,-1.887411,-2.118619,-0.65317,0
1925,-0.042522000000000004,0.540986,0.253409,-0.8363780000000001,0.261718,1.311485,0.408929,-0.234519,-0.37245700000000004,1.054173,0
1397,-3.498799,0.148427,-3.210528,-0.293087,-4.9222150000000005,0.190314,-0.9878370000000001,0.304724,-0.497183,0.950536,8
20,-0.00549,0.478177,0.029355000000000003,-0.247644,0.17234000000000002,1.0623360000000002,0.333428,-0.670454,0.095265,0.9023760000000001,0
6600,-0.437525,0.42321800000000004,0.388552,0.6208520000000001,0.17234000000000002,-1.013906,0.220177,1.560202,0.375899,-0.9150799999999999,4
1621,-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-0.349509,0.408929,-0.846377,1.280161,-0.41025900000000004,10
4124,0.31545,-0.047852,0.14315999999999998,-0.574788,0.261718,0.314889,0.031425,-0.003826,0.282354,0.388332,0
742,3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,0.522513,0.295677,0.320722,-1.2455379999999998,0.424462,5
7265,0.4142,-0.16562000000000002,0.05425,-0.8919959999999999,0.976743,-1.055431,-1.1010879999999998,-0.071352,1.6855200000000001,-0.23664200000000002,8
6619,0.0,386.0,50.0,0.168104,0.0,53.0,83.0,0.275032,44.0,0.63802,0
7773,-0.32643,-0.6523939999999999,0.384996,-1.6942220000000001,-0.185173,-0.266459,-0.006326,-0.822767,-0.060641999999999995,-0.12637400000000001,4
6668,0.512951,-0.008597,-0.045329,-1.738144,-1.5258450000000001,-0.557133,-0.006326,-0.450633,-1.2767190000000002,-0.375107,0
8454,0.056228999999999994,0.533135,0.185837,0.8828010000000001,0.261718,0.314889,0.7864329999999999,0.47400699999999996,-0.154186,-0.02153,0
6462,0.14263599999999999,0.43107,0.032912000000000004,-0.486796,0.261718,-1.013906,-0.081827,0.330352,0.438262,-0.761088,6
8774,0.31545,0.517433,-0.002652,-2.543473,0.261718,-0.515608,0.371178,0.9107959999999999,-0.933723,-0.542384,5
5352,0.37716900000000003,0.022808000000000002,0.139604,1.070691,0.976743,-0.889332,-0.912336,0.11928699999999999,2.246787,-0.19634200000000002,8
1288,0.512951,-0.071406,-3.210528,0.755482,0.976743,-1.5537290000000001,-1.1010879999999998,-3.117707,-3.365878,-0.7266100000000001,8
1595,0.15498,-0.189174,0.24629600000000001,-1.223587,0.08296100000000001,2.225032,0.52218,1.862811,0.126447,1.806269,0
6917,0.117948,-0.29123899999999997,0.306755,0.25599299999999997,0.17234000000000002,-0.349509,0.106925,0.7145640000000001,0.251173,-0.255821,0
2,-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.439463,-0.081827,-0.888236,-0.12300499999999999,0.582939,0
757,0.15498,-0.275537,0.41700299999999996,0.813815,0.261718,-0.01731,-0.044076,-0.459855,-0.559546,0.12931600000000001,0
2354,0.13029200000000002,-0.314793,0.41700299999999996,1.051058,0.08296100000000001,0.730137,0.371178,0.6320680000000001,0.531806,0.56623,0
1191,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,0.024215,-0.157328,0.808282,0.375899,0.235558,0
8100,-0.042522000000000004,0.540986,0.253409,-0.8363780000000001,0.261718,0.647088,0.069175,-0.304706,0.219991,0.674063,0
10050,-0.128929,0.022808000000000002,0.19295,0.837775,0.261718,0.854712,0.069175,0.042267,-0.154186,0.8569030000000001,0
1730,-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-1.429155,-8.688922,0.48486,-3.927145,-5.387654,0
2993,0.13029200000000002,-0.071406,0.214288,0.9157420000000001,0.261718,0.231839,0.220177,0.9083100000000001,0.032902,0.210206,0
4795,0.809204,-0.16562000000000002,0.025799000000000002,0.7121270000000001,0.887365,0.522513,-0.534832,-0.16734200000000002,0.562987,1.054463,8
5799,0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,0.314889,0.371178,0.103289,-0.091823,0.205867,0
5190,-0.301743,0.19553399999999999,0.381439,0.351116,0.08296100000000001,-1.013906,0.182426,0.7218060000000001,0.9995280000000001,-0.897034,4
8134,0.599358,-0.377602,0.24273899999999998,-0.151028,0.976743,-1.22153,-1.138838,1.187639,1.560794,-0.40491900000000003,8
3227,0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.515608,0.295677,0.340604,0.157628,-0.508533,0
8962,0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-0.847807,-1.138838,-0.044404,1.186617,-0.033054,8
9543,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.024215,-0.119577,-0.6593479999999999,-0.933723,0.21266500000000002,5
10381,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-0.681707,0.257927,0.102221,0.157628,-0.637342,5
7722,-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,1.8097830000000001,0.52218,0.06589500000000001,1.498432,1.5054459999999998,10
3593,-0.042522000000000004,-0.236281,-3.210528,-0.27205100000000004,0.261718,0.647088,0.106925,0.57221,0.438262,0.642141,0
9778,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.480988,0.6354310000000001,-0.037472000000000005,-0.559546,0.21406399999999998,5
1531,0.25373,-0.197025,0.260522,0.326888,0.261718,-0.557133,0.484429,0.585024,0.064084,-0.632412,5
4859,-0.363462,-0.008597,0.256965,-0.22634,0.261718,-0.391033,-0.157328,0.569569,-0.37245700000000004,-0.149386,4
950,-0.079554,0.187683,-0.070224,0.211236,0.261718,0.10726500000000001,-0.006326,-0.279602,-0.060641999999999995,0.223816,0
1853,-0.16596,0.007106,-2.1720580000000003,-0.165858,0.261718,-0.432558,-0.45933100000000004,0.316121,0.7500760000000001,-0.001289,4
1773,-0.314087,0.36040900000000003,0.395665,0.599727,-1.347089,-1.096956,-0.34608,1.4998200000000002,1.46725,-0.707129,3
2010,-0.141273,-0.055704,0.207175,0.246982,0.261718,0.397939,0.55993,1.0925040000000001,0.095265,0.169966,5
4951,-3.498799,-0.087108,0.438342,-1.227108,-4.9222150000000005,-1.055431,0.408929,-0.004311,0.282354,-1.0365959999999999,2
193,0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.10726500000000001,0.182426,-0.19992100000000002,0.282354,0.111354,0
6409,0.13029200000000002,-0.314793,0.41700299999999996,1.051058,0.08296100000000001,0.480988,0.484429,0.795138,0.656532,0.27924499999999997,0
659,-3.498799,-0.11066199999999998,0.11470899999999999,0.500396,-4.9222150000000005,0.356414,-1.063338,-0.839232,0.438262,1.160391,8
1091,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,-0.01731,0.144676,0.034326,-0.091823,0.028849,5
5712,0.068573,-0.20487600000000003,0.424116,1.412158,0.261718,0.813187,0.069175,1.084389,0.157628,0.836988,0
4,0.229043,0.807926,-0.052441999999999996,0.082634,0.261718,0.14879,0.6354310000000001,0.051062,0.032902,-0.08665199999999999,5
7410,-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,-2.425751,-3.9701190000000004,0.757258,-0.216549,-1.516667,11
9825,0.13029200000000002,-0.126364,0.37788299999999997,0.755362,0.261718,-0.058835000000000005,0.182426,0.460591,0.126447,-0.030619,0
631,0.31545,-0.236281,0.37077,0.812174,0.261718,-0.30798400000000004,0.182426,1.109357,0.62535,-0.26104099999999997,0
6767,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.058835000000000005,0.371178,0.10061,-0.37245700000000004,-0.137283,5
5541,0.019197,-0.016447999999999997,-3.210528,-0.310423,0.261718,0.273364,0.220177,0.6786260000000001,0.344717,0.24918,0
4736,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,0.647088,0.257927,-0.694237,-0.466001,0.5451819999999999,5
9840,-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,2.017408,0.333428,2.797041,2.340331,1.736952,10
1563,0.21669899999999997,-0.189174,0.352988,-2.20129,0.261718,-0.681707,0.257927,-1.9863330000000001,-2.2121630000000003,-0.634919,0
2921,0.389513,0.37611100000000003,0.018686,-0.690978,0.08296100000000001,0.356414,0.55993,-0.1063,0.18880999999999998,0.137525,0
4492,0.24138600000000002,0.23479,0.121822,1.037988,0.261718,0.688613,0.069175,0.792497,0.157628,0.703321,0
1431,-0.202992,-0.338346,0.43478500000000003,-0.184417,0.08296100000000001,0.024215,-2.611104,-0.020968999999999998,-0.621908,-1.7472580000000002,0
10212,-0.116585,-0.581733,0.569929,1.083313,0.08296100000000001,0.06573999999999999,0.031425,0.5359229999999999,0.219991,0.163577,3
10358,-0.042522000000000004,-2.395356,-3.210528,-1.128463,-0.721442,-0.515608,0.182426,0.35625300000000004,0.562987,-0.435792,0
8305,-0.22768000000000002,-0.11066199999999998,0.196506,1.060099,0.261718,-0.432558,0.257927,1.382571,1.529613,-0.412225,10
3547,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,-1.013906,0.333428,0.0518,0.282354,-0.966447,5
2192,0.09326,-0.38545300000000005,0.352988,0.546705,0.261718,0.10726500000000001,-0.044076,0.061934,0.718895,0.24016300000000002,0
3991,0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-2.633375,-0.006326,-3.179565,-2.9917,-2.294018,7
1028,-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-3.2977730000000003,-5.933141,-0.255294,-1.9627119999999998,-4.9362379999999995,0
3985,0.15498,0.595945,0.036468,-0.126143,0.261718,0.273364,-0.006326,0.13839200000000002,0.126447,0.36636799999999997,0
2000,-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,-0.681707,0.182426,0.445388,-0.43482,-0.595547,3
1806,-3.498799,-0.29123899999999997,0.37077,-0.28121199999999996,-4.9222150000000005,-0.681707,0.220177,0.428788,-0.029461,-0.606999,5
8239,0.006853,-0.055704,0.335206,1.7788970000000002,0.261718,0.024215,-0.195078,0.992534,0.687713,0.264635,0
2833,0.599358,0.7529680000000001,0.008017,-1.737905,-0.095795,-1.2630549999999998,0.408929,0.106027,0.282354,-1.220581,5
9295,0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,0.439463,0.408929,0.252341,0.032902,0.283923,0
5312,-0.400494,-0.16562000000000002,0.392108,0.485626,0.261718,-0.9308559999999999,0.106925,0.8489190000000001,-0.12300499999999999,-0.787127,4
1490,-0.10424100000000001,-0.338346,0.384996,-0.096275,0.261718,1.8928330000000002,0.899684,-1.954705,-1.775623,1.280835,4
7702,0.15498,0.140576,0.228514,0.766134,-1.257711,1.35301,0.446679,-0.615159,-0.497183,1.072401,0
9488,0.043885,0.69801,0.022241999999999998,0.912997,0.261718,-0.01731,0.295677,0.518934,-0.216549,-0.063265,5
9538,0.698109,-0.369751,0.185837,-0.92264,0.976743,-1.470679,-1.365341,-1.918884,-1.900349,-0.514597,8
7305,-0.042522000000000004,-0.11066199999999998,0.40989,1.097277,0.261718,1.228436,0.446679,-0.34120700000000004,-0.466001,0.949017,0
10311,0.809204,-0.29123899999999997,0.036468,-0.399281,0.976743,0.231839,0.069175,-0.786616,0.843621,0.344549,8
9513,0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,-0.183409,0.257927,-0.205688,0.126447,-0.173569,0
5396,0.031541,-0.09496,-0.031104000000000003,0.803253,0.261718,-0.10036,0.408929,-0.232384,-0.902542,-0.171869,0
7017,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.10726500000000001,0.182426,0.16072,0.375899,0.112077,5
9988,-0.042522000000000004,0.407516,-3.210528,-0.636404,0.261718,-0.14188399999999998,0.408929,0.52705,0.032902,-0.227371,0
5217,0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,-0.183409,0.295677,-0.18732000000000001,-0.278912,-0.189566,0
9649,0.512951,-0.416858,0.125378,0.549719,0.976743,-0.557133,-1.063338,0.860801,1.9973349999999999,0.2351,8
8232,0.13029200000000002,0.007106,0.23918299999999998,0.7661939999999999,0.261718,0.10726500000000001,0.220177,0.616011,-0.247731,0.098696,0
9259,-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,0.647088,0.295677,0.284823,0.219991,0.5513060000000001,3
7919,-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,0.9792860000000001,0.824183,0.13753800000000002,-0.216549,0.536249,5
2251,0.57467,-0.134216,0.160942,1.252465,0.976743,0.024215,-0.9500860000000001,1.44336,1.280161,0.771227,8
2449,-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,-0.764757,0.937434,-0.287174,0.8748020000000001,-1.030629,4
6324,0.019197,0.038511000000000004,0.19295,0.323367,0.261718,0.564038,0.371178,-0.066712,0.219991,0.427029,5
956,0.068573,0.533135,0.48813100000000004,0.25566500000000003,-0.6320640000000001,0.10726500000000001,0.371178,-0.24411100000000002,0.126447,0.009729,0
92,-0.06721,-0.43256000000000006,-3.210528,-0.875108,0.17234000000000002,-0.01731,-0.157328,-1.053461,-0.091823,0.196487,0
3256,0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,1.35301,-0.006326,-0.399609,0.18880999999999998,1.3682940000000001,0
5628,0.167323,0.148427,0.278304,-0.289596,0.261718,-1.1384809999999999,0.408929,-0.45292299999999996,-0.154186,-1.11065,7
7398,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,0.9377620000000001,0.408929,0.63962,-0.029461,0.728685,5
4613,0.031541,0.36826,-0.027547000000000002,0.23713499999999998,0.17234000000000002,-0.30798400000000004,-0.006326,-0.07094500000000001,0.375899,-0.157668,0
4192,0.599358,-0.377602,0.24273899999999998,-0.151028,0.976743,0.688613,-0.610333,-0.9851,0.9995280000000001,1.19294,8
509,0.080916,0.164129,0.19295,0.8190069999999999,0.261718,1.26996,0.748682,-0.28560100000000005,-0.12300499999999999,0.815132,0
1615,0.117948,-0.29909,0.47390600000000005,-0.204438,0.08296100000000001,-0.515608,-2.950858,-1.014262,-0.684271,-2.038703,0
9614,0.031541,0.140576,0.399221,-0.817372,0.261718,-1.2630549999999998,-0.006326,1.174612,0.375899,-1.031388,7
1928,0.019197,-0.040001,0.288973,-0.042597,0.261718,1.8513080000000002,0.446679,-1.675919,-0.87136,1.51345,5
1467,0.25373,-0.197025,0.260522,0.326888,0.261718,-0.30798400000000004,0.408929,0.820048,0.095265,-0.37797600000000003,5
5250,-0.215336,0.250492,0.47390600000000005,1.1870889999999998,0.17234000000000002,0.439463,-0.270579,-0.812439,0.126447,0.680284,10
8179,-3.4864550000000003,0.242641,3.2870199999999996,-1.488788,-3.045274,-1.5537290000000001,0.220177,1.053576,-2.898156,-1.397997,0
555,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.557133,-0.232828,0.377163,-0.029461,-0.270384,5
3363,-0.017834,-0.330495,0.48813100000000004,-0.183313,0.17234000000000002,-0.598658,-0.006326,0.33565300000000003,0.157628,-0.41003,5
5393,-3.498799,3.8463339999999997,0.185837,-1.0706959999999999,-4.9222150000000005,-0.22493400000000002,0.295677,-1.129298,-1.1208120000000001,-0.256918,0
1972,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,1.26996,0.55993,-0.418364,-0.247731,0.92563,5
7991,-3.498799,0.250492,0.23206999999999997,1.224178,-4.9222150000000005,1.519109,0.484429,0.59512,0.251173,1.20684,9
3207,-3.498799,0.164129,0.715741,-0.37851399999999996,-4.9222150000000005,-1.5537290000000001,0.6354310000000001,-0.111795,-2.929337,-1.56525,4
7415,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.6401819999999999,0.6354310000000001,-1.911195,-1.089631,-0.7647649999999999,5
4886,-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,-0.058835000000000005,-1.478592,-0.23502399999999998,-0.341275,1.022987,11
7368,-0.314087,0.36040900000000003,0.395665,0.599727,-1.347089,0.9377620000000001,0.295677,1.050237,0.500624,0.815168,3
4466,-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,1.35301,-0.157328,1.057343,1.810246,1.53357,10
6112,-0.00549,0.478177,0.029355000000000003,-0.247644,0.17234000000000002,0.813187,-0.006326,-0.9766540000000001,0.157628,0.882014,0
8812,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,0.024215,0.257927,0.618826,0.157628,0.0010609999999999999,5
2989,-0.672058,0.06991499999999999,0.395665,1.1036620000000001,0.261718,2.349606,0.257927,-0.20599800000000001,-0.216549,2.062477,4
7054,0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-1.22153,0.182426,0.485598,-0.216549,-1.0816459999999999,5
5524,0.25373,0.336855,0.086258,-0.9795709999999999,0.261718,-0.474083,-0.195078,-0.718041,-0.060641999999999995,-0.174509,6
