,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Label
43894,3.7600000000000003e-07,7.35e-06,-2.2e-05,2.16e-06,-1.0199999999999999e-05,5.8299999999999994e-05,0.003549,0.0035415999999999998,0.0035635999999999997,-0.036007,-0.035997,-0.036055000000000004,0.0011167999999999998,0.00052736,0.0007474000000000001,0.0011329,0.00060514,0.0014571,1.2524,1.2524,1.2523,1.2519,1.2518,1.2517,0.0083309,0.12014000000000001,-0.17819000000000002,0.005788000000000001,-1.1404,1.3919,0.0029039,0.0028805999999999997,0.0028838,-0.0050452,-0.0050307,-0.00515,-0.66395,5.3185,3.0004,-0.65567,13.251,12.07,-1.4994,-1.4993,-1.4993,-1.4958,-1.4958,-1.4958,9
44532,-6.99e-06,-2.1600000000000003e-05,3.09e-05,6.76e-06,2.18e-05,7.41e-05,0.015562000000000001,0.015584,0.015553,-0.013809,-0.013831,-0.013905,0.0014712999999999998,0.00083506,0.0020721,0.0014914000000000001,0.0012084,0.0019370000000000001,2.2157,2.2157,2.2154,2.2152,2.2151,2.2149,0.020652,-0.37973,1.6737,-0.006447399999999999,0.22241,0.10105,-0.0016809999999999998,-0.0016581,-0.0017241,-0.00045865,-0.00049224,-0.0006041,-0.8526,4.2447,18.621,-0.83621,18.289,3.4747,-1.5003,-1.5003,-1.5004,-1.4992,-1.4992,-1.4992,9
55430,1.49e-07,-1.63e-05,0.00028201,3.82e-06,-3.84e-05,3.21e-05,-0.076649,-0.076633,-0.076915,-0.18904,-0.18899999999999997,-0.18904,0.0013937,0.0009357000000000001,0.0030465,0.0013755,0.00082861,0.0020235,2.0598,2.0598,2.0595,2.0593,2.0592,2.0588,0.011737000000000001,-0.6985899999999999,0.44056000000000006,-0.00071073,-0.35009,0.022476,-0.012542,-0.012536,-0.012728,-0.005353899999999999,-0.0053302,-0.005436,-0.79595,29.46,7.024,-0.81706,5.7893,8.407,-1.5009,-1.5009,-1.5008,-1.4991,-1.4991,-1.499,11
31343,4.67e-06,-2.7e-07,-0.00016649,1.7800000000000002e-05,2.4100000000000003e-05,0.00052145,0.014865,0.014865,0.015031999999999998,-0.013522999999999999,-0.013548,-0.014069,0.0028808,0.0016625,0.0033131999999999997,0.0028905000000000003,0.0015935,0.010291,2.2442,2.2442,2.2438,2.2346,2.2345,2.2328,-0.029817000000000003,-0.15868,-0.12642,-0.0046184,0.038276,0.16698,0.012748,0.012767,0.012768999999999999,0.005143899999999999,0.0051278,0.005740100000000001,-0.57243,1.9438,4.3314,-0.52325,0.90954,7.4924,-1.4981,-1.4981,-1.4978,-1.501,-1.501,-1.5014,6
2758,-1.1400000000000001e-05,6.54e-05,0.0002758,8.11e-06,2.95e-05,-0.00019225,0.02118,0.021113999999999997,0.020839,-0.026805000000000002,-0.026835,-0.026643,0.0022086,0.0012489,0.0038263000000000004,0.0022428,0.0014328,0.0056324,1.3295,1.3295,1.3286,1.3298,1.3298,1.3292,-0.0041787,0.31005,1.8717,-0.021631,0.60839,-0.097416,-0.007476000000000001,-0.0075738,-0.00771,-0.0069042,-0.006932600000000001,-0.0066541,-0.68839,1.9723,10.982000000000001,-0.68988,9.0013,20.701,-1.4983,-1.4983,-1.4986,-1.5011,-1.5012,-1.501,1
2230,-3.27e-06,1.17e-05,0.00013643,1.0300000000000001e-05,1.42e-05,-3.69e-05,0.025167,0.025156,0.025019,-0.044881,-0.044895,-0.044857999999999995,0.0013365,0.0007956,0.0017932000000000002,0.0013488,0.00079304,0.0016841999999999998,2.004,2.0039,2.0035,2.0,2.0,1.9998,0.013224000000000001,0.63656,2.082,0.0091899,0.4369,-0.45166999999999996,0.001995,0.0019832,0.0017803,-0.0019863,-0.0019904,-0.0018862000000000002,-0.78112,11.466,16.512,-0.8245399999999999,6.8576,6.6286,-1.5013,-1.5013,-1.5014,-1.4993,-1.4993,-1.4992,1
28783,-6.790000000000001e-07,4.12e-06,1.8e-06,-9.05e-06,9.43e-06,0.00016,0.015581,0.015577,0.015575,-0.036558,-0.036568,-0.036728,0.0014116,0.00097981,0.001593,0.0014065,0.0007832999999999999,0.002066,2.146,2.146,2.1457,2.1434,2.1434,2.1433,0.0042293,-0.55279,-0.19257,-0.015453,0.38401,2.0917,0.0018844999999999999,0.0019081,0.0019257999999999999,-0.00097666,-0.00098766,-0.0010203,-0.81504,23.891,3.3978,-0.7613,5.2484,16.296,-1.4997,-1.4997,-1.4998,-1.4994,-1.4994,-1.4994,6
15090,1e-05,4.7e-06,-0.00038651,-8.8e-06,5.76e-06,-0.00017353,0.010783,0.010778,0.011165000000000001,0.014681999999999999,0.014676,0.01485,0.0024530999999999997,0.0015831,0.0075765,0.0024980999999999996,0.0016948,0.0052837,1.7152,1.7151,1.7141,1.7078,1.7077,1.7071,-0.01933,-0.18429,-0.27087,-0.0096556,-0.21996999999999997,0.11392000000000001,0.015829,0.015836000000000003,0.015934999999999998,0.008138,0.008160200000000001,0.0080404,-0.67896,2.5279,10.984000000000002,-0.6438,3.1794,6.5578,-1.4974,-1.4975,-1.4974,-1.5016,-1.5017,-1.5017,3
18456,9.47e-07,-2.43e-06,0.00013867,4.7e-06,-2.6000000000000002e-05,-0.00026581,0.01103,0.011033,0.010894,0.047473,0.047499,0.047764999999999995,0.00231,0.0011939,0.0032890000000000003,0.0022708000000000003,0.0012916,0.0049714,1.3963,1.3962,1.3954,1.3997,1.3997,1.3992,0.013216,0.12352,0.09732400000000001,0.014117,-0.19077,-0.19760999999999998,-0.0093669,-0.009401000000000001,-0.0093886,0.018709,0.018775999999999998,0.01872,-0.70277,0.10069,4.9182,-0.72985,2.5225,5.3106,-1.5046,-1.5047,-1.5045,-1.4933,-1.4932,-1.4925,4
12151,-5.7e-06,-6.21e-06,3.8299999999999996e-05,1.53e-06,-1.5399999999999998e-05,-1.92e-06,0.0093231,0.009329299999999999,0.009290999999999999,0.018163,0.018179,0.01818,0.0011768,0.00071049,0.0014263,0.0011703,0.00055585,0.00099807,1.4873,1.4873,1.4872,1.4867,1.4866,1.4865,0.008034600000000001,-0.18877,0.50665,-0.0039989000000000005,-0.55206,0.2005,0.00065204,0.00066454,0.00064633,0.00073467,0.0007593,0.00070356,-0.74557,8.3054,8.9986,-0.71867,2.7464,5.1027,-1.5011,-1.5011,-1.5011,-1.4972,-1.4972,-1.4972,3
41610,-4.52e-06,-5.3e-05,0.00035606,5.88e-06,2.46e-05,0.00032913,0.022234999999999998,0.022288,0.021932,0.021203,0.021178,0.020849,0.0025875,0.0015248,0.0082557,0.0025929000000000004,0.0015930999999999999,0.0045481,1.8697,1.8696,1.8676,1.8578,1.8577,1.8568,0.015322,-0.093349,1.9514,-0.012654,0.35070999999999997,1.2309,-0.015821,-0.015774,-0.016163999999999998,-0.0038948999999999998,-0.0039482,-0.0041183999999999995,-0.63155,0.098166,11.034,-0.63879,1.8163,7.0951,-1.4961,-1.4962,-1.4961,-1.5032,-1.5032,-1.5029,8
55531,-1.6100000000000002e-05,1.36e-05,0.00020139,8.01e-06,-1.73e-05,9.19e-05,-0.12330999999999999,-0.12333,-0.12353,-0.14672000000000002,-0.1467,-0.14679,0.0022968000000000003,0.0012439,0.0030445,0.0022530000000000002,0.0012050999999999997,0.0023326999999999996,1.3765,1.3763,1.3757,1.3818,1.3818,1.3813,0.022359999999999998,0.36713,0.44409,0.0053398000000000004,-0.043624,0.43751,0.010071,0.010001000000000001,0.0095656,-0.0062152,-0.0062019,-0.0060208,-0.62417,0.99192,3.9901,-0.7037800000000001,0.7831100000000001,2.0431,-1.5041,-1.5042,-1.5043,-1.4880000000000002,-1.4881,-1.4876,11
9562,-1.9e-05,-5.5799999999999994e-05,-0.00034428,1.7899999999999998e-05,0.00011549,-1.17e-05,-0.030430000000000002,-0.030374,-0.03003,-0.036242,-0.036357,-0.036345999999999996,0.0026298000000000003,0.0014421,0.0062819,0.0025174,0.0015850999999999999,0.004457399999999999,1.8423,1.8421,1.8415,1.8408,1.8407,1.8402,0.0038976999999999996,-0.39132,-1.0263,-0.014338,0.7088899999999999,-0.50847,-0.0067916,-0.006714,-0.006561399999999999,0.0055881,0.005525100000000001,0.0053872,-0.64349,1.4903,4.2432,-0.62857,2.9898,2.9083,-1.5012,-1.5013,-1.5005,-1.4957,-1.4957,-1.4955,2
8924,-5.2e-06,1.12e-05,-0.00017505,-7.65e-06,-1.9699999999999998e-05,-0.00019825,-0.028081000000000002,-0.028093,-0.027918000000000002,-0.038593,-0.038574000000000004,-0.038375,0.0022535,0.0011376,0.0053381999999999995,0.0022364,0.0012499,0.0067503,1.3782,1.3781,1.3772,1.3801,1.38,1.3791,-0.00069825,0.0067726,-1.4085,2.0600000000000003e-05,-0.56153,-0.81034,0.009678299999999999,0.0096712,0.0092417,-0.021573,-0.021519999999999997,-0.022325,-0.71823,-0.32278,11.283,-0.72855,2.3976,6.6608,-1.5041,-1.5042,-1.5034,-1.4894,-1.4895,-1.4877,2
51121,8.25e-06,-1.23e-05,5.739999999999999e-05,-6.29e-06,2.42e-05,-0.00010151,-0.028467000000000003,-0.028454000000000004,-0.028512,-0.018959,-0.018984,-0.018882,0.0022916,0.0011382,0.0023409000000000004,0.0022678,0.0012445,0.002844,1.4348,1.4347,1.4343,1.4336,1.4336,1.4331,-0.018632,-0.07425,-0.10240999999999999,-0.0066067999999999995,0.09405,-0.022789,0.006752199999999999,0.006793899999999999,0.0069085,-0.011651,-0.011667,-0.011548000000000001,-0.7047399999999999,0.81457,2.8475,-0.70243,1.5986,7.204,-1.5025,-1.5026,-1.5024,-1.4983,-1.4983,-1.4983,10
31871,1.84e-05,9.99e-07,-0.00042005,1.52e-05,6.86e-05,-0.00013435,0.023169,0.023168,0.023587999999999998,-0.031208,-0.031276,-0.031142000000000003,0.0029089000000000003,0.0016534000000000002,0.0086573,0.0029427,0.0017619,0.0052909,2.255,2.2549,2.2536,2.2509,2.2508,2.2499,-0.0011425,0.059874000000000004,-0.26119000000000003,-0.023581,0.023417,-0.96149,-0.004825899999999999,-0.0047989,-0.0049865000000000005,-0.0084049,-0.008437100000000001,-0.0084102,-0.56538,0.16385,8.5509,-0.53689,1.0045,7.3959,-1.5026,-1.5027,-1.5022,-1.4994,-1.4994,-1.4991,6
47137,-2.34e-05,-0.00041826,-5.17e-05,-9.37e-07,-2.25e-05,0.0001696,-0.007268899999999999,-0.0068506,-0.006798899999999999,-0.021549000000000002,-0.021526,-0.021696,0.0030449,0.003914,0.0062326000000000005,0.0029723,0.0018081,0.0058445,2.3612,2.3605,2.3593,2.3583,2.3582,2.3573,0.012222,-3.6229,-0.31382,-0.00076328,0.00059752,0.17755,-0.009720399999999999,-0.009366,-0.009625,0.0066695999999999995,0.006647399999999999,0.0066274,-0.46005,25.604,4.5262,-0.5027699999999999,1.8216,4.3684,-1.504,-1.5043,-1.5047,-1.4938,-1.4937,-1.4937,9
54560,-9.63e-06,9.98e-07,4.96e-05,-4.77e-06,8.8e-06,3.27e-05,-0.069813,-0.069814,-0.069864,-0.19435999999999998,-0.19437000000000001,-0.1944,0.0011135,0.0005083,0.0009324,0.0011368,0.00054421,0.0015440999999999999,1.2264,1.2264,1.2263,1.2304,1.2303,1.2302,0.016343,0.034158,0.29556,0.010462,0.44974,1.7036,-0.010047,-0.010057,-0.010153,-0.020915,-0.020942,-0.020998,-0.6503,0.8125600000000001,2.7534,-0.6664800000000001,3.5963,16.683,-1.4997,-1.4997,-1.4997,-1.4972,-1.4972,-1.4973,11
49845,-1.32e-06,5.02e-06,3.79e-05,-2.44e-06,1.91e-05,0.00017221,-0.035073,-0.035078,-0.035116,-0.022813999999999997,-0.022833000000000003,-0.023006,0.0013920999999999998,0.00081752,0.0018212,0.0013689,0.00085928,0.0024495999999999997,2.0749,2.0748,2.0746,2.0721,2.072,2.0717,0.00026114,0.21277,0.34535,0.0036679000000000004,0.8594299999999999,1.1997,-0.0033861999999999994,-0.0033766999999999994,-0.0033844,-0.00090757,-0.00091765,-0.00092094,-0.82824,6.2846,5.4239,-0.8173,14.895999999999999,9.4111,-1.5,-1.5,-1.5,-1.5,-1.5,-1.4996,10
39597,-1.67e-06,-8.11e-06,0.00012934,-9.14e-06,-2.95e-05,-0.00020837,0.030039,0.030047000000000004,0.029918,0.0032111999999999996,0.0032406999999999996,0.0034491,0.0023008000000000004,0.0011944,0.003920300000000001,0.0022743000000000004,0.0011853,0.0036701,1.4038,1.4037,1.4028,1.4012,1.4012,1.4005,0.011940000000000001,0.030923000000000003,0.82935,0.014449000000000002,-0.12376,-0.15078,0.0048454,0.0048658,0.0047979,-0.006689199999999999,-0.0066831,-0.0067158,-0.6701,0.55316,7.3957,-0.72725,1.0066,3.1839,-1.5002,-1.5002,-1.5001,-1.4945,-1.4944,-1.4937,8
48705,-7.31e-06,-5.29e-06,-1.25e-05,-2.2e-06,-4.7e-06,4.73e-06,-0.034658999999999995,-0.034654000000000004,-0.034641000000000005,-0.018594,-0.018588999999999998,-0.018594,0.00079652,0.00031035,0.00054242,0.00080015,0.00032989,0.00060988,1.7252,1.7252,1.7252,1.7235,1.7235,1.7234,0.010117000000000001,-2.0481,-1.0473,0.0088208,-2.7511,0.20107,-0.0056211,-0.0056173,-0.0055802,0.00069461,0.0007065,0.00068468,-0.47403999999999996,25.096999999999998,9.4537,-0.48813999999999996,48.153,8.6359,-1.4981,-1.4980000000000002,-1.4980000000000002,-1.4982,-1.4982,-1.4982,10
11658,-1.65e-06,8.89e-06,-2.9999999999999997e-05,-4.66e-06,6.04e-06,8.1e-05,0.0078521,0.0078432,0.0078732,0.0070395,0.007033499999999999,0.0069524,0.0010898,0.00048267,0.00093711,0.0010582,0.00044111,0.0010960000000000002,1.0949,1.0949,1.0949,1.0959,1.0959,1.0957,0.0061088,0.28688,-2.6744,0.0062508,0.09627100000000001,0.84159,0.0009788,0.00097061,0.0010142999999999999,-0.0013509,-0.0013626,-0.0015417999999999999,-0.63452,1.7372,21.829,-0.63798,2.1867,8.3497,-1.4986,-1.4986,-1.4985,-1.5001,-1.5001,-1.5001,3
43834,5.34e-06,6.33e-06,3.3100000000000005e-05,1.56e-06,-1.4599999999999999e-05,-5.61e-06,0.006642100000000001,0.006635800000000001,0.0066027,-0.032219,-0.032205000000000004,-0.032199,0.0011633,0.00053348,0.0023265,0.001105,0.00058095,0.0012124,1.2522,1.2522,1.252,1.2502,1.2502,1.2501,-0.0053155,0.55938,1.6722,0.0027660000000000002,-0.048467,-0.5312100000000001,0.0038013000000000005,0.0037865999999999998,0.0037915999999999996,8.2e-05,0.00011605,7.900000000000001e-05,-0.72211,6.1815,18.149,-0.63607,9.031,9.3457,-1.4996,-1.4996,-1.4993,-1.4986,-1.4986,-1.4985,9
12834,-1.59e-06,1.85e-05,-4.48e-05,5.46e-06,5.739999999999999e-05,2.61e-05,0.0039391,0.0039206,0.0039655,0.0032847,0.0032273000000000002,0.0032012,0.0013765000000000001,0.00080322,0.0016879999999999998,0.0014037000000000001,0.0011614000000000001,0.0020808000000000003,1.9892,1.9891,1.989,1.9858,1.9857,1.9856,-0.0028853999999999998,-0.43591,-0.39644,0.004517800000000001,-0.06568,0.18012,0.00157,0.0015484000000000001,0.0016361000000000001,-0.00075391,-0.00080406,-0.00076904,-0.83335,5.029,8.1196,-0.81174,21.21,8.6311,-1.5002,-1.5002,-1.5002,-1.4984,-1.4984,-1.4983,3
31944,4.98e-06,3.03e-06,-1.6100000000000002e-05,4.46e-06,-1.85e-06,-6.16e-06,0.055187,0.055184000000000004,0.0552,0.10787999999999999,0.10789000000000001,0.10789000000000001,0.00076104,0.00021409,0.00072012,0.00075286,0.00022880000000000003,0.00077572,0.84985,0.84985,0.8498399999999999,0.85057,0.85057,0.85057,0.00043552,0.30082,-0.14035999999999998,-0.0054949,-0.58454,-0.1284,0.011709,0.01172,0.011695,-0.0026814,-0.002679,-0.0027094000000000003,-0.63362,2.2812,5.4238,-0.62343,5.4024,8.672,-1.4963,-1.4963,-1.4963,-1.4956,-1.4956,-1.4955,7
49765,-7.39e-06,-6.37e-06,-3.72e-05,1.5e-06,3.6099999999999997e-05,-4.36e-05,-0.035214999999999996,-0.035209,-0.035172,-0.01637,-0.016406,-0.016362,0.0013751,0.00086509,0.0016975999999999998,0.0014007,0.00084186,0.0017234000000000001,2.0713,2.0713,2.0711,2.0693,2.0692,2.069,0.0092744,0.26432,0.8682,0.0018767,0.26596,-1.0013,0.0012507,0.0012614,0.0012246,0.0012429000000000001,0.0012019,0.0012533,-0.85208,16.287,11.345999999999998,-0.82306,8.2869,12.207,-1.4992,-1.4991,-1.4991,-1.4975,-1.4975,-1.4975,10
9694,6.07e-06,-9.75e-06,0.00011899999999999999,6.7e-06,4.66e-06,9.89e-05,-0.023258,-0.023247999999999998,-0.023367,-0.026677,-0.026682,-0.026781,0.0026009,0.0016611,0.005298399999999999,0.0025458000000000004,0.0016120999999999998,0.0048193,1.845,1.8448,1.8442,1.8398,1.8398,1.8388,-0.016258,-0.34700000000000003,0.36921,-0.014609,0.03236,0.9177799999999999,0.010045,0.010111,0.01064,0.0028026,0.0027816,0.003156,-0.6388,4.2084,4.9076,-0.6511100000000001,2.4265,6.4634,-1.4999,-1.4999,-1.4998,-1.5016,-1.5016,-1.5014,2
12490,-2.93e-06,3e-06,-0.00013268,-1.04e-05,2.7e-07,5.3e-05,0.013797,0.013793999999999999,0.013926,0.016666999999999998,0.016666,0.016613,0.0012534,0.00085532,0.0025984000000000003,0.0011671,0.00068035,0.0013648,1.499,1.499,1.4987,1.5004,1.5004,1.5002,0.0054411,0.8254100000000001,-0.48803,0.017289,-1.0368,0.5150899999999999,0.00052576,0.00051933,0.00052631,0.00094114,0.00095018,0.00083186,-0.77362,24.776,9.437000000000001,-0.71318,13.088,4.5612,-1.4996,-1.4997,-1.4998,-1.4988,-1.4988,-1.4989,3
25210,5.96e-06,-5.0600000000000003e-05,-0.00059063,-3.62e-06,-5.610000000000001e-05,0.00067462,0.009841899999999999,0.0098926,0.010483,0.024057,0.024113,0.023438,0.0026173000000000004,0.0014993,0.0061108,0.0025231,0.0014302999999999998,0.0078049999999999994,1.825,1.8249,1.8236,1.8172,1.8171,1.8156,0.046825,-0.17729,-1.093,-0.006037,-0.44986000000000004,0.9623,-0.010028,-0.0099698,-0.010026,0.004266300000000001,0.004326300000000001,0.0049373,-0.6060800000000001,1.1398,6.7052,-0.63685,2.0013,8.3612,-1.4985,-1.4986,-1.4977,-1.501,-1.501,-1.5001,5
55284,-1.53e-05,2.9600000000000005e-05,-3.28e-05,-1.7e-06,7.75e-06,-5.3200000000000006e-05,-0.07842,-0.078449,-0.078417,-0.18656,-0.18657,-0.18650999999999998,0.0014033,0.00093708,0.0013208,0.0014388,0.00083839,0.0021009,2.0593,2.0592,2.059,2.0573,2.0572,2.057,0.020469,1.757,-0.076689,0.009548200000000001,0.35949000000000003,-1.1734,-0.01374,-0.013772,-0.013684,-0.007524899999999999,-0.0075376,-0.007514399999999999,-0.84075,28.804000000000002,4.7602,-0.8444,4.2843,17.397000000000002,-1.4991,-1.4992,-1.4992,-1.4976,-1.4976,-1.4976,11
28999,-2.14e-06,-1.88e-05,-8.47e-06,-8.98e-06,8.44e-06,0.00013335,0.015043,0.015062,0.015069999999999998,-0.016073,-0.016081,-0.016215,0.0022597,0.0013937,0.0038685000000000004,0.0022346,0.001101,0.002919,1.3439,1.3438,1.3430000000000002,1.3514,1.3513,1.3509,-0.019729,-0.63859,-0.8613299999999999,-0.012875,0.026086,1.1016,-0.0045654,-0.0044967,-0.0038585,0.008763799999999999,0.008748899999999999,0.0085012,-0.6767,3.7971,6.3471,-0.70352,0.25298000000000004,8.9434,-1.5065,-1.5065,-1.5071,-1.4958,-1.4958,-1.4958,6
17992,4.23e-06,-2.2800000000000002e-05,-0.00011176,7.18e-06,-2.1899999999999997e-05,-0.00025359,0.025444,0.025467,0.025578999999999998,0.058462,0.058484,0.058738,0.0014245,0.0011866,0.0019244,0.0013873,0.00083715,0.0028769000000000004,2.0879,2.0878,2.0875,2.0832,2.0832,2.0827,0.0030971,-0.042309,-0.84152,-0.007831999999999999,-0.13633,-1.9854,0.0055464,0.0055793,0.0056073,-4.39e-05,-2.44e-05,0.00018006,-0.8547299999999999,32.673,6.5189,-0.81629,6.4179,19.654,-1.4976,-1.4976,-1.4976,-1.4995,-1.4995,-1.4996,4
55695,-2.2800000000000002e-05,-7.219999999999999e-05,-0.00031496,-8.55e-06,-6.19e-05,0.00015919,-0.12205999999999999,-0.12199000000000002,-0.12167,-0.14174,-0.14167000000000002,-0.14182999999999998,0.0022316999999999997,0.0012211,0.0052541,0.0022167,0.0012282,0.0039916,1.3715,1.3714,1.371,1.3730000000000002,1.3729,1.3724,0.023825,-0.28779,-0.46258999999999995,0.018175,-0.89792,0.13521,0.0036756000000000002,0.0038126999999999996,0.0029935,-0.023458,-0.023374000000000002,-0.023469999999999998,-0.65632,0.7462300000000001,10.966,-0.70922,4.6732,9.2058,-1.4984,-1.4985,-1.4974,-1.5033,-1.5034,-1.5033,11
55270,-4.32e-06,-1.46e-06,1.63e-05,-5.5e-06,-1.4300000000000002e-05,-1.34e-06,-0.080251,-0.08025,-0.08026599999999999,-0.18338,-0.18337,-0.18336,0.0014562000000000002,0.00099464,0.0042542000000000005,0.0013566,0.00076381,0.0011147,2.061,2.0609,2.0605,2.0577,2.0577,2.0576,0.015359999999999999,0.24348000000000003,1.1819,0.013453,-0.26133,-0.051033999999999996,-0.008020000000000001,-0.0080188,-0.0080059,-0.005776399999999999,-0.0057729,-0.0057499,-0.81845,11.487,20.162,-0.78937,4.9705,6.3431,-1.5002,-1.5002,-1.5003,-1.4984,-1.4983,-1.4984,11
28222,5.38e-07,2.65e-05,7.77e-05,-2.83e-06,1.4099999999999999e-05,7.06e-06,0.024172,0.024145,0.024066999999999998,-0.017591,-0.017605000000000003,-0.017612,0.0012538,0.00088593,0.0022019,0.0012107,0.0006944,0.0016495000000000001,1.6126,1.6126,1.6123,1.6092,1.6092,1.6091,0.00046559,1.0651,-0.16147999999999998,-0.0023848000000000003,0.18975999999999998,0.085608,0.0027738000000000003,0.0027286999999999997,0.0025761,-0.0030463,-0.0030697,-0.0030698,-0.78927,34.602,12.262,-0.7669699999999999,16.42,11.061,-1.4999,-1.4999,-1.5001,-1.4998,-1.4998,-1.4996,6
12335,1.24e-06,2.8600000000000004e-05,-3.76e-05,-1.4e-06,2.11e-05,3.289999999999999e-05,0.012733,0.012705,0.012742,0.016377000000000003,0.016356,0.016323,0.001251,0.00086072,0.0012209000000000002,0.0011653,0.00065096,0.0014105,1.492,1.492,1.4919,1.4939,1.4939,1.4938,0.0018154,1.1587,-0.15650999999999998,-0.0019133,0.3917,-0.35817,-0.00048185,-0.00052564,-0.0005684,0.0016597,0.0016342,0.001668,-0.7985300000000001,39.389,5.4591,-0.7139800000000001,4.8721,13.544,-1.4993,-1.4993,-1.4992,-1.5007,-1.5008,-1.5007,3
51167,9.83e-06,-2.97e-05,0.00011556,-2.27e-05,1.3300000000000001e-05,-0.00020806,-0.027869,-0.027839,-0.027955,-0.016702,-0.016715,-0.016507,0.0022828,0.0013020999999999998,0.0040619,0.0022763,0.0011744000000000001,0.0024384,1.4359,1.4358,1.4353,1.4338,1.4338,1.4333,-0.021245,-0.12986,-0.048151,-0.0095734,0.13642,-0.37611999999999995,0.015336,0.015416,0.015603,-0.0060947,-0.0061038,-0.0061394,-0.71643,1.5815,6.7679,-0.69692,1.1492,2.7243,-1.4981,-1.4981,-1.4979,-1.5019,-1.5018,-1.5019999999999998,10
46628,-6e-06,-3.8299999999999996e-05,0.00025239,-8.43e-06,-1.29e-05,0.00035021,0.015782,0.015821,0.015568,-0.033171,-0.033158,-0.033507999999999996,0.00265,0.0016021000000000002,0.0050885,0.0025556999999999997,0.0015067,0.004963800000000001,1.8714,1.8714,1.8707,1.8752,1.8752,1.8745,0.031567000000000005,-0.009223700000000001,0.597,0.023199,0.098237,1.4053,0.0065840000000000004,0.006668,0.0062538,-0.013993,-0.014022,-0.014631,-0.6139,1.7684,6.6491,-0.635,0.9979299999999999,9.0219,-1.5035,-1.5035,-1.5035,-1.4931,-1.493,-1.4928,9
7495,-4.62e-06,-1.1900000000000001e-05,-3.4899999999999995e-05,-5.39e-06,-7.31e-06,-0.00012679,-0.02335,-0.023338,-0.023303,-0.041553,-0.041546,-0.041419,0.00141,0.00076098,0.0024273000000000003,0.0014604000000000002,0.001021,0.0024896999999999996,2.1228,2.1227,2.1225,2.121,2.121,2.1208,0.0054482,-0.17427,0.09977000000000001,0.0078691,-0.69198,0.078448,-0.0044385,-0.004416,-0.0044943000000000006,0.0016891999999999999,0.0017093,0.0017917000000000002,-0.83524,3.0315,9.52,-0.84165,21.862,5.3647,-1.5003,-1.5003,-1.5003,-1.4979,-1.4979,-1.4976,2
8080,-6.25e-06,1.1e-05,-0.00022112,-1.3000000000000001e-05,-5.0600000000000003e-05,0.00013196,-0.022982,-0.022993,-0.022772,-0.023378,-0.023327,-0.023459,0.0021843000000000006,0.0012584000000000002,0.0035408,0.0021798,0.0013023,0.0035253,1.2941,1.294,1.2934,1.2964,1.2962,1.2956,-0.0071804,-0.012339,-0.87677,-0.031481,-0.25638,0.33712,0.009124799999999999,0.009118000000000001,0.009862200000000002,-0.015854,-0.01574,-0.015686000000000002,-0.72,0.75422,6.365,-0.70739,3.5759,3.0796,-1.5019999999999998,-1.5022,-1.5019999999999998,-1.496,-1.4962,-1.4956,2
40198,-5.51e-06,-2.22e-05,-6.3e-05,6.16e-06,-4.6500000000000005e-05,-0.00029638,0.0204,0.020422,0.020486,0.0075038,0.0075503,0.0078467,0.0022828,0.0013870999999999998,0.0033379,0.0022558000000000005,0.0013402000000000002,0.0033603,1.3959,1.3959,1.3953,1.3993,1.3991,1.3983,0.021416,-0.31437,-0.0056296,0.0013927999999999998,-0.10519,-1.0128,-0.007311700000000001,-0.0073070999999999995,-0.0074313999999999995,0.010509000000000001,0.010541,0.010868000000000001,-0.7078300000000001,6.3968,2.7951,-0.70685,0.033984,4.6992,-1.5069,-1.5069,-1.5067,-1.4965,-1.4967,-1.4967,8
31043,-1.67e-06,1.6e-05,0.00027986,1.6100000000000002e-05,-7.68e-06,-0.00023424,0.003677,0.0036610999999999996,0.0033811999999999996,-0.021036000000000003,-0.021028,-0.020794,0.0025930999999999997,0.0013988,0.0035577,0.0026399,0.0014644999999999999,0.0057866,1.886,1.886,1.8854,1.8817,1.8817,1.8803,0.010503,0.15186,0.29373,-0.026050999999999998,0.14052,-0.17149,-0.0077698,-0.0077622,-0.0078635,-0.0035719000000000002,-0.0035821,-0.0040093,-0.6110899999999999,0.20443,2.7848,-0.5918800000000001,3.9485,5.6485,-1.4995,-1.4995,-1.4995,-1.5011,-1.501,-1.5006,6
