Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
368750,-252,980,257,81,962,60,-242,980,165,0
403062,-161,1029,198,227,935,121,135,961,116,0
281984,20,990,376,781,500,161,165,904,436,1
699859,-131,931,455,654,583,353,223,819,563,0
1195312,40,1068,207,218,1037,171,-184,1219,-77,0
1257265,-101,1147,178,-527,731,-60,38,933,19,0
336531,-90,1029,178,190,962,20,-9,1009,-67,1
1422843,-141,1000,247,145,1000,161,-126,1009,-126,2
1407109,-2040,1352,425,109,1185,-70,38,1019,-29,2
592671,-303,705,118,-181,888,30,-126,1047,9,2
648484,-101,1019,138,200,962,-10,-67,1019,29,0
82093,202,882,514,790,425,272,-524,219,-543,1
1192000,-50,1029,247,127,1018,90,-126,990,-67,0
913265,636,598,594,754,490,303,271,819,543,1
58000,434,0,-881,681,18,-686,-1233,104,-320,1
147734,-131,1019,198,181,962,20,-87,971,38,1
1394500,-444,754,128,-54,962,20,58,1123,-252,2
750875,-161,1029,128,154,981,-20,-349,847,-427,0
952453,646,578,584,736,500,333,281,800,553,1
1496671,-343,392,-1009,972,9,585,-1097,647,213,1
1432906,-202,1058,207,381,962,-10,-106,752,-38,0
109765,212,872,544,800,407,262,-970,180,77,1
1029468,616,598,584,736,509,323,281,800,553,0
985375,606,588,564,745,500,343,281,800,543,1
772421,-60,1019,158,172,925,-40,0,971,-77,0
1345015,252,1205,99,163,925,40,-213,1200,-97,2
1113015,666,578,534,754,490,272,271,790,611,0
1433546,-242,1078,247,327,898,-10,-97,895,-97,0
1331109,-292,1401,148,-609,666,-141,19,990,38,0
1017468,616,588,574,745,481,313,281,809,572,0
1085500,666,598,534,745,500,292,291,780,563,0
634093,-101,1039,128,200,962,0,-58,1019,9,0
1541796,383,-137,79,45,46,-979,339,-123,-912,1
1469875,343,970,108,800,462,-20,844,495,223,0
533546,-131,1000,287,172,953,151,-87,971,19,0
136718,191,921,475,800,435,151,291,-371,-902,1
840484,-40,901,534,663,509,434,203,828,533,0
1352046,-535,539,-673,854,1472,171,-912,1333,213,0
228625,-50,950,415,772,518,181,184,914,436,1
1523921,50,29,-960,45,55,-989,339,-123,-883,1
1439218,-242,1009,178,172,953,50,-67,933,-106,2
1377750,-141,1029,217,218,972,131,-135,1057,-67,2
1529796,-131,-88,-990,45,55,-969,330,-114,-912,1
1415109,-3696,3196,-2000,2145,1611,-272,-165,1085,368,0
1234890,-131,1009,217,154,972,60,-48,1028,-58,0
364031,40,1303,198,-827,685,-40,97,990,48,0
385609,-444,1245,376,-327,787,60,174,952,126,0
736609,-242,980,89,36,972,-161,-165,1038,-184,0
1090125,676,607,504,754,500,282,271,780,592,0
532281,-363,598,732,-809,1101,535,116,1000,-155,2
514156,-191,911,198,-72,925,20,-9,1038,19,2
675640,-121,931,425,690,574,323,194,819,563,0
292593,20,980,356,790,472,191,184,895,436,1
664640,-191,931,485,-245,1064,171,116,961,-97,0
451656,-606,392,366,-500,861,111,582,742,805,2
89656,191,892,514,809,416,282,-980,19,-106,1
1507000,-20,49,-990,45,64,-979,-252,561,-737,1
413125,10,1509,237,763,1120,-171,19,1009,135,0
1173765,-282,823,445,563,611,333,145,1019,213,0
1261703,-20,990,178,72,953,101,-252,914,-97,0
36062,70,49,-970,-18,18,-989,-174,-304,-912,1
631375,-111,1029,138,190,972,-20,-77,1009,19,0
569000,-101,1049,198,181,981,131,-135,990,-19,0
1395343,-202,1019,188,90,972,50,-135,1019,-87,2
390687,-323,1411,227,-727,564,-90,67,952,19,0
1136625,676,578,544,736,490,292,281,780,592,0
1027437,626,578,574,736,490,323,300,780,563,0
208281,-60,950,425,763,527,171,194,904,436,1
1141500,-40,823,663,645,555,444,223,914,368,0
353421,-151,1019,207,181,944,111,48,980,-9,0
1131453,666,598,544,754,490,282,281,780,592,0
970421,636,588,574,754,490,333,291,800,572,1
317906,-171,960,376,690,666,151,48,1066,9,1
885296,646,588,544,754,500,313,252,809,572,0
855843,-30,882,564,672,537,404,213,828,553,0
986265,626,588,584,745,500,333,271,790,572,1
966953,626,588,584,745,509,333,281,809,553,1
1541062,121,-156,-742,45,55,-969,339,-114,-922,1
226984,-50,960,415,754,527,202,174,914,427,1
1293609,-232,1098,693,-854,1009,404,300,1057,-203,0
1444625,-121,1029,207,172,981,10,-87,942,-155,2
211328,-60,950,425,772,537,161,194,885,475,1
1512875,-30,58,-950,54,55,-969,349,-133,-864,1
1528921,-151,-98,-950,54,37,-979,349,-123,-912,1
1229218,-111,1019,227,209,962,40,-29,1028,0,0
166703,-50,960,376,772,527,171,174,914,407,1
1085000,666,617,524,754,500,262,271,790,611,0
544078,-181,970,445,136,981,40,-67,1038,-87,2
743734,-161,1019,138,136,972,-10,-310,857,-427,0
381281,515,254,287,-245,1287,171,320,1238,-184,0
818703,-60,882,554,663,546,414,213,828,533,0
602859,-171,1078,366,90,990,121,-116,1009,-106,0
