param 1,param 2,param 3,param 4,param 5,param 6,param 7,param 8,param 9,param 10,param 11,param 12,param 13,param 14,param 15,param 16,param 17,param 18,param 19,param 20,param 21,param 22,param 23,param 24,param 25,param 26,param 27,param 28,param 29,param 30,param 31,param 32,param 33,param 34,param 35,param 36,param 37,param 38,param 39,param 40,param 41,param 42,param 43,param 44,param 45,param 46,param 47,param 48,param 49,param 50,param 51,param 52,param 53,Label
1181430,0,2307,17,0,14,4.013333333,3.0,3.530791539,0,11,1.986666667,1.0,2.8635331710000003,0,12,0.906666667,0.0,1.848771364,0,14,3.706666667,3.0,3.232226615,-11,10,1.08,0.0,3.535571618,1,0,1,1,-1,41,159,14,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2078654,2715,84453,9,0,940,165.33816430000005,100.0,184.5195397,0,850,53.647343000000006,22.0,97.00991672,0,906,61.95169082,22.0,117.7082596,0,914,156.21739130000003,96.0,175.1412021,-872,850,-8.304347826,-13.0,152.7987503,66,5,61,63,-56,40,486,47,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356059,0,27989,8,0,422,56.71356784,42.0,57.45877584,0,218,23.33668342,8.0,37.29041548,0,261,20.57788945,4.0,39.30044962,0,356,54.07035176,40.0,53.1854164,-237,218,2.75879397,-3.0,53.1947414,20,20,0,20,20,10,30,1,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
7564986,0,123241,12,0,35,3.365714286,1.0,5.335912982,0,35,1.171428571,0.0,3.29055544,0,27,1.165714286,0.0,2.818504452,0,35,3.165714286,1.0,5.149310237,-24,35,0.005714286,0.0,4.325997349,3,0,0,3,0,70,166,20,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
269481,0,4381,38,0,4,0.507575758,0.0,0.8393378709999999,0,3,0.196969697,0.0,0.483663324,0,2,0.128787879,0.0,0.377497803,0,4,0.46969697,0.0,0.7923822340000001,-2,3,0.06818181799999999,0.0,0.64188621,1,0,1,1,-1,53,0,2,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
445,0,0,18,0,18,5.086956522,4.0,5.106798908,0,5,1.565217391,1.0,1.663576215,0,14,1.826086957,0.0,3.91931864,0,16,4.652173913,4.0,4.805872274,-11,5,-0.260869565,0.0,4.098964782,4,1,3,4,-2,38,133,5,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
668834,4,42523,9,0,1405,112.29875520000002,89.0,123.0950193,0,344,37.19502075,8.0,59.47222351,0,704,44.71784232,9.0,84.90548353,0,1379,109.76763490000002,87.0,120.3358541,-651,344,-7.522821577,-5.0,109.3494176,124,124,0,124,124,5,182,514,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,46
8488256,0,283570,8,115,861,329.7647059,234.0,223.3898016,9,571,112.5882353,89.0,126.9316902,0,484,122.5294118,77.0,134.97848090000002,110,768,303.29411760000005,222.0,198.8119906,-345,571,-9.941176471,-48.0,208.3649148,329,12,60,275,-48,68,25,262,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9
175201,0,54849,36,0,804,123.6160338,85.0,124.4401481,0,379,49.47679325,24.0,64.18844627,0,585,43.33755274,15.0,73.66382173,0,734,114.0675105,78.0,112.6720516,-484,379,6.139240506,-5.0,94.63655561,198,198,0,198,198,24,0,447,0,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31
21292,40768,525,32,0,20,3.054054054,2.0,4.006386428,0,9,1.121621622,0.0,1.999680398,0,12,1.067567568,0.0,2.418012815,0,18,2.7162162160000003,1.5,3.588722088,-9,9,0.054054054,0.0,3.01299838,0,0,0,0,0,0,79,3,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
142636,0,19782,9,0,132,23.37410072,17.0,23.86691922,0,132,11.35971223,4.0,19.86392819,0,88,7.661870503999999,1.0,15.17502395,0,132,22.51079137,17.0,23.46139241,-82,132,3.697841727,0.0,25.49556448,1,1,0,1,1,36,60,3,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9422,7750,189,34,0,3,0.419354839,0.0,0.730629139,0,2,0.14516129,0.0,0.434287484,0,2,0.193548387,0.0,0.469684509,0,3,0.387096774,0.0,0.703787878,-2,2,-0.048387097,0.0,0.65813567,0,0,0,0,0,15,3,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1057645,0,119644,24,17,757,236.877193,203.0,197.5080785,0,757,111.0175439,26.0,166.3097397,0,462,51.38596491,18.0,87.19684414,16,757,225.0175439,201.0,185.896169,-344,757,59.63157895,-11.0,204.9061087,635,635,0,635,635,21,0,125,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,121
623667,0,2666,26,0,241,7.270676692,1.0,29.01752849,0,113,2.203007519,0.0,10.47715696,0,138,3.308270677,0.0,16.4171103,0,198,6.631578947,1.0,25.67450205,-109,113,-1.105263158,0.0,16.7449973,0,0,0,0,0,8,73,2,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3002026,0,77240,9,0,850,65.52049179999999,36.0,92.09583608,0,376,27.75819672,6.0,53.36415009,0,231,17.04918033,3.0,31.63945256,0,782,63.01229508,35.0,86.47057121,-180,376,10.70901639,-2.0,64.4147785,74,74,0,74,74,12,114,248,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21
6676,0,14,24,0,11,3.076923077,1.0,3.709894016,0,5,0.461538462,0.0,1.336780554,0,6,0.846153846,0.0,1.833288506,0,7,2.615384615,1.0,2.896641598,-5,5,-0.384615385,0.0,2.237390703,0,0,0,0,0,31,173,3,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2549867,186370,177095,9,6,946,230.7837838,178.0,189.4003532,0,929,87.16216216,18.5,143.72195630000004,0,835,76.27027027,18.5,127.4955004,6,929,225.8581081,175.5,186.5188567,-724,929,10.89189189,-9.0,198.9682555,175,175,0,175,175,20,196,303,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
497,0,0,16,0,5,0.381818182,0.0,0.884017875,0,2,0.127272727,0.0,0.383976583,0,2,0.127272727,0.0,0.383976583,0,4,0.290909091,0.0,0.70511707,-1,2,0.0,0.0,0.504524979,0,0,0,0,0,8,124,3,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42440,0,5337,8,0,37,10.30952381,7.0,9.043514106,0,27,4.0,1.0,5.851332775,0,31,3.428571429,0.5,6.904597699,0,36,9.952380952,6.5,8.858550835,-31,27,0.571428571,-0.5,9.514757603,15,5,10,15,-5,35,76,4,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1060457,120918,68146,9,0,205,28.90625,3.0,50.446667,0,100,7.09375,0.0,20.58421631,0,97,8.078125,0.0,19.39902115,0,193,28.171875,3.0,48.90569838,-93,100,-0.984375,0.0,29.51879284,2,2,0,2,2,16,0,1,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5365996,40729,102442,9,0,740,60.61214953,33.0,90.05000709,0,612,25.64953271,4.5,61.78923760000001,0,617,19.82242991,3.0,61.06436211,0,722,59.26168224,32.0,88.15553761,-494,612,5.827102804,-2.0,85.21870168,38,7,31,38,-24,30,116,3,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4716837,0,490422,5,2,1889,131.9230769,42.0,241.8240921,0,1400,67.08974359,14.5,154.1453432,0,1533,49.6025641,6.0,154.6046936,2,1770,126.29487179999998,41.5,231.2885094,-1177,1400,17.48717949,-2.5,196.1196811,32,0,2,31,-2,64,115,51,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
236881,1172,36034,40,0,462,27.05357143,9.0,42.19128195,0,130,9.991071429,2.0,18.94776444,0,98,9.21875,1.0,18.16200425,0,406,25.43303571,8.0,38.52718170000001,-80,130,0.7723214290000001,0.0,25.54717174,2,0,0,2,0,61,45,3,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12502094,1,36292,14,0,1255,177.11428569999995,124.0,197.3702981,0,1255,75.60952381,24.0,158.60616059999995,0,526,62.76190476,33.0,94.16181855,0,1255,167.83809519999997,114.0,191.8423521,-382,1255,12.84761905,-20.0,186.4002238,33,6,21,27,-15,50,62,37,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
633796,0,954,9,0,503,33.88764045,6.0,89.53882319,0,289,5.988764045,1.0,30.62256434,0,461,12.7752809,1.0,51.17358711,0,461,31.35955056,6.0,82.43284597,-419,289,-6.7865168539999985,-1.0,56.57340303,1,0,0,1,0,67,214,1,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
212881,49,25,16,0,340,50.51968504,24.0,54.30257174,0,188,15.95275591,4.0,29.66634889,0,239,21.23622047,4.0,36.87870236,0,280,47.74015748,22.0,49.57587243,-138,188,-5.283464567,-2.0,44.48832416,0,0,0,0,0,10,129,1,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98168,0,1843,36,0,391,34.27615063,22.0,44.13405663,0,247,13.89121339,6.0,26.66632273,0,180,12.91213389,4.0,23.12483448,0,374,32.05439331,20.0,41.1426894,-146,180,0.979079498,-2.0,31.08611978,31,3,28,30,-25,45,79,206,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
253349,0,1888,44,0,45,4.879432624,2.0,6.8203649760000005,0,45,2.042553191,0.0,4.75927216,0,26,1.645390071,0.0,3.614656437,0,45,4.510638298,2.0,6.459494108,-26,45,0.397163121,0.0,5.927313185,9,0,1,8,-1,71,99,16,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1259,0,0,2,0,97,11.43801653,8.0,13.91110655,0,97,4.776859504,1.0,11.52251666,0,72,3.380165289,0.0,8.427872096,0,97,11.14876033,7.0,13.90027121,-72,97,1.396694215,0.0,15.06047278,10,0,2,10,-2,55,280,1,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
264140,0,7653,24,0,165,25.71568627,22.0,23.51819381,0,44,10.51960784,6.0,10.90667217,0,100,10.05882353,3.0,16.51845286,0,125,24.25490196,21.5,19.83593801,-74,44,0.460784314,-1.5,20.10495577,17,9,8,17,1,27,275,4,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3319,10,1,17,0,30,3.619047619,2.0,4.9068419080000005,0,18,1.3730158730000002,0.0,2.753739527,0,16,1.261904762,0.0,2.876225954,0,19,3.365079365,2.0,4.258703832,-14,18,0.111111111,0.0,3.703756613,0,0,0,0,0,13,71,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55275,0,1834,13,0,411,6.3135135139999985,2.0,30.64035638,0,15,1.378378378,0.0,2.605102595,0,122,2.372972973,0.0,10.17290117,0,359,5.783783784,2.0,26.86053584,-115,15,-0.994594595,0.0,10.05094983,3,3,0,3,3,22,165,4,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
413095,0,19301,24,0,331,36.85106383,24.0,43.15719842,0,125,13.35319149,4.0,21.45452242,0,232,15.5106383,7.0,30.95038744,0,325,34.689361700000006,22.0,40.77266102,-190,125,-2.157446809,-2.0,33.34712176,10,10,0,10,10,5,0,12,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
4975857,159,87422,9,0,2211,197.7941176,104.5,381.1450843,0,921,91.08823529,21.5,185.7364305,0,1290,76.17647059,9.5,220.1590963,0,2184,191.7647059,96.0,376.1655658,-369,516,14.91176471,-0.5,157.3772851,85,85,0,85,85,14,115,246,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26
3150,0,5,80,0,40,2.758064516,0.0,6.171436503,0,40,1.185483871,0.0,4.154994925,0,22,0.798387097,0.0,2.870820493,0,40,2.693548387,0.0,6.081671857000001,-21,40,0.387096774,0.0,4.996304566,0,0,0,0,0,6,193,1,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
212300,0,1153,24,0,23,5.268292683,3.5,4.595991839,0,23,2.231707317,1.0,3.514078932,0,16,1.768292683,0.0,3.306677577,0,23,5.048780488,3.0,4.425266808,-14,23,0.463414634,0.0,5.087514898999999,6,6,0,6,6,23,110,40,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
590707,0,25344,79,0,213,34.48101266,24.0,35.06913994,0,124,15.82278481,5.0,24.91644746,0,197,12.79746835,2.0,27.87284861,0,201,32.78481013,23.0,33.78400149,-181,124,3.025316456,1.0,38.42993779,44,1,11,36,-10,65,43,361,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8415,0,5,16,0,4,0.531914894,0.0,1.068923973,0,3,0.08510638300000001,0.0,0.453346293,0,2,0.212765957,0.0,0.502596247,0,4,0.531914894,0.0,1.068923973,-2,2,-0.127659574,0.0,0.605542531,0,0,0,0,0,30,158,2,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
420838,148,606,39,0,345,19.82568807,14.0,28.29200426,0,91,7.619266055,3.0,11.18226789,0,315,8.128440367,2.0,23.47186523,0,315,18.71559633,13.0,25.87942817,-285,91,-0.5091743120000001,-1.0,25.0524662,5,5,0,5,5,5,0,23,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10
441554,0,60660,4,0,2328,71.82882883,42.0,165.41364330000005,0,468,22.32432432,7.0,46.37502088,0,331,26.27027027,8.0,47.47165033,0,2176,68.71171171,40.0,155.359617,-264,468,-3.945945946,-5.0,65.42437183,35,10,25,34,-15,34,143,35,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3002207,0,47567,3,0,679,25.01538462,7.0,68.06576585,0,459,11.21025641,2.0,39.86698264,0,638,9.282051282000001,1.0,47.8167167,0,658,21.28717949,6.0,58.80798472,-597,426,1.928205128,0.0,59.47104423,20,20,0,20,20,8,199,5,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2942636,1,854,1,0,535,48.73076923,17.0,102.9467965,0,535,27.61538462,1.5,102.1089452,0,95,13.61538462,4.5,24.86745931,0,535,46.42307692,15.0,102.2569061,-94,535,14.0,-2.0,107.5778788,136,14,27,112,-13,57,0,1,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1492303,0,187752,24,7,743,163.78571430000005,54.0,204.5431071,1,558,94.67857143,10.5,168.68632209999996,0,267,25.39285714,3.5,55.83607339,6,640,155.6428571,52.0,193.057581,-129,558,69.28571429,-1.0,181.5933167,22,9,13,19,-4,32,222,54,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2071999,156,150355,57,0,423,24.11428571,12.0,45.79775713,0,423,16.85714286,6.0,44.8556263,0,95,6.39047619,0.0,13.86636577,0,423,23.96190476,12.0,45.70545947,-50,423,10.46666667,5.0,47.94243903,6,0,6,6,-6,41,96,2,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
433536,615,11192,24,0,109,27.35,11.0,29.5920175,0,109,9.87,2.0,18.54057982,0,101,10.74,1.5,20.34287099,0,109,26.11,11.0,28.44675553,-93,109,-0.87,-1.0,27.02208541,69,69,0,69,69,21,115,17,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
2549867,186370,177095,9,6,946,230.7837838,178.0,189.4003532,0,929,87.16216216,18.5,143.72195630000004,0,835,76.27027027,18.5,127.4955004,6,929,225.8581081,175.5,186.5188567,-724,929,10.89189189,-9.0,198.9682555,706,269,437,704,-168,29,150,3464,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15
633796,0,954,9,0,503,33.88764045,6.0,89.53882319,0,289,5.988764045,1.0,30.62256434,0,461,12.7752809,1.0,51.17358711,0,461,31.35955056,6.0,82.43284597,-419,289,-6.7865168539999985,-1.0,56.57340303,8,0,1,8,-1,55,280,3,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7564986,0,123241,12,0,35,3.365714286,1.0,5.335912982,0,35,1.171428571,0.0,3.29055544,0,27,1.165714286,0.0,2.818504452,0,35,3.165714286,1.0,5.149310237,-24,35,0.005714286,0.0,4.325997349,0,0,0,0,0,71,224,2,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
454393,0,66403,96,0,213,13.92134831,3.0,30.36527612,0,213,6.438202247,0.0,24.0476844,0,74,4.91011236,1.0,12.70286215,0,213,12.42696629,3.0,27.93728435,-51,213,1.5280898880000002,0.0,26.43545877,24,3,15,11,-12,68,317,114,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6135,0,1,14,0,15,2.293103448,1.0,3.011521672,0,15,1.5,0.0,2.534248171,0,6,0.5862068970000001,0.0,1.203937259,0,15,2.034482759,1.0,2.64552659,-4,15,0.913793103,0.0,2.768570419,5,5,0,5,5,21,151,43,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1975842,35,140870,9,0,1005,136.3702128,83.0,157.9194353,0,1005,53.95744681,9.0,124.0945689,0,734,42.52765957,9.0,78.84367971,0,1005,132.4340426,82.0,153.5352441,-541,1005,11.42978723,-3.0,150.8691922,44,44,0,44,44,20,88,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68306,0,3811,2,0,112,26.94420601,19.0,23.00832791,0,75,9.416309013,3.0,15.99713199,0,86,9.583690987,4.0,15.49700484,0,93,25.42918455,18.0,22.02954333,-86,75,-0.16738197400000002,-2.0,23.77599974,31,31,0,31,31,18,25,13,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
155266,1284,2454,60,0,16,1.357142857,0.0,2.346567184,0,7,0.459821429,0.0,1.084876542,0,8,0.598214286,0.0,1.451352949,0,15,1.28125,0.0,2.211254946,-7,7,-0.13839285699999998,0.0,1.6565748619999998,2,0,2,2,-2,46,95,3,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
634995,0,463,1,0,806,11.29104478,1.0,70.49513846,0,806,7.574626866,0.0,69.43582637,0,76,2.604477612,0.0,8.505501869,0,806,10.64925373,1.0,70.25478764,-69,806,4.970149254,0.0,69.85058043,17,0,17,17,-17,42,116,3,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
316982,0,61205,42,0,156,17.56410256,8.0,28.04327688,0,151,7.455128205,2.0,17.15702104,0,132,7.307692307999999,1.0,17.05068439,0,151,15.93589744,7.0,24.94781206,-108,151,0.14743589699999998,0.0,22.28164833,48,48,0,48,48,14,13,771,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10
55275,0,1834,13,0,411,6.3135135139999985,2.0,30.64035638,0,15,1.378378378,0.0,2.605102595,0,122,2.372972973,0.0,10.17290117,0,359,5.783783784,2.0,26.86053584,-115,15,-0.994594595,0.0,10.05094983,0,0,0,0,0,0,200,1,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16272,0,311,24,0,32,6.456790122999999,5.0,6.27172645,0,20,2.728395062,1.0,4.444478738,0,12,1.827160494,0.0,3.001193686,0,31,6.222222222,5.0,5.975257627,-11,20,0.901234568,0.0,5.990949838,5,0,4,5,-4,50,0,3,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
313452,1,86759,8,0,1263,206.7913043,135.0,235.5974642,0,1263,89.63478261,36.0,157.28817809999995,0,942,80.14782609,18.0,153.9561905,0,1263,196.026087,126.0,220.5809113,-793,1263,9.486956522,-7.0,210.2725505,60,60,0,60,60,14,138,77,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15
891159,0,106158,9,0,301,37.51818182,23.0,48.01169021,0,301,19.81818182,9.5,35.18191214,0,144,11.33636364,0.0,21.95337095,0,301,36.93636364,22.5,46.75064944,-76,301,8.481818182,3.5,40.53993134,20,20,0,20,20,13,747,4,0,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
6379081,0,54297,24,0,810,95.375,39.0,133.1779759,0,343,37.875,6.5,64.26776397,0,687,37.30555556,7.5,82.74771546,0,761,87.63888889,35.0,121.5214665,-564,343,0.5694444439999999,-2.0,93.62578087,32,0,8,32,-8,62,150,30,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
891159,0,106158,9,0,301,37.51818182,23.0,48.01169021,0,301,19.81818182,9.5,35.18191214,0,144,11.33636364,0.0,21.95337095,0,301,36.93636364,22.5,46.75064944,-76,301,8.481818182,3.5,40.53993134,284,140,144,271,-4,28,352,239,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,46
4526533,0,111134,9,0,752,65.81081081,29.0,107.484339,0,408,29.02702703,9.0,61.37984813,0,458,23.5472973,4.0,61.19423379,0,682,61.06756757,28.0,96.26691934,-252,408,5.47972973,-2.0,71.35772744,623,68,283,482,-215,55,50,32,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11
603,369,128,56,0,2,0.5,0.0,0.866025404,0,2,0.5,0.0,0.866025404,0,0,0.0,0.0,0.0,0,2,0.5,0.0,0.866025404,0,2,0.5,0.0,0.866025404,0,0,0,0,0,33,0,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
99033,414,1053,32,0,196,7.4,2.0,18.29246275,0,64,2.7612903230000003,0.0,8.101042442999999,0,132,3.15483871,0.0,11.80548912,0,190,6.825806452,2.0,17.5477775,-68,47,-0.3935483870000001,0.0,9.315610743999999,2,0,2,2,-2,37,35,1,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
242526,323,701,4,0,122,4.592592593,2.0,10.53187728,0,15,1.185185185,0.0,2.414519409,0,21,1.654320988,0.0,3.22092117,0,108,4.283950617,2.0,9.461076294,-18,15,-0.4691358020000001,0.0,3.668640613,13,0,1,12,-1,67,401,16,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
115804,0,22,46,0,45,9.010362694,7.0,7.7706700039999985,0,38,3.238341969,1.0,4.936401885,0,37,3.450777202,1.0,5.737695726,0,40,8.652849741,7.0,7.368094267000001,-34,38,-0.212435233,0.0,7.6856269039999985,6,6,0,6,6,15,7,15,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
83215,393,12259,18,0,73,12.75728155,10.0,11.20286546,0,27,4.582524272,1.0,6.302294654,0,70,4.980582524,1.0,8.81743703,0,71,12.32038835,10.0,10.61068667,-67,27,-0.3980582520000001,-1.0,12.07447746,10,0,10,10,-10,42,89,15,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
88853,0,3169,2,0,28,6.4296875,5.0,5.286603934,0,15,2.546875,1.0,3.242441632,0,23,2.515625,0.5,4.12118076,0,25,6.0390625,5.0,4.925067169,-20,15,0.03125,0.0,5.2484186610000005,1,1,0,1,1,5,27,2,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1501889,0,33752,14,0,103,5.093023256,3.0,11.42480767,0,103,2.813953488,1.0,11.09736154,0,12,1.5465116280000002,1.0,2.265294153,0,103,4.813953488,3.0,11.28439098,-7,103,1.26744186,0.0,11.48449351,1,0,1,1,-1,42,191,1,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
101655,0,33,8,0,7,0.663157895,0.0,1.334643862,0,3,0.178947368,0.0,0.5615569970000001,0,2,0.168421053,0.0,0.473567237,0,7,0.621052632,0.0,1.307298922,-2,3,0.010526316,0.0,0.718107701,0,0,0,0,0,1,53,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
858,0,0,16,0,2,0.44,0.0,0.752595509,0,2,0.08,0.0,0.391918359,0,2,0.2,0.0,0.489897949,0,2,0.36,0.0,0.685857128,-2,2,-0.12,0.0,0.652380257,0,0,0,0,0,13,185,1,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
292911,0,25073,24,0,212,40.29,25.5,44.61531015,0,132,14.23,4.5,24.64623906,0,141,16.61,4.5,28.20882663,0,184,38.05,24.5,41.15467774,-97,132,-2.38,-2.0,35.70091876,54,2,52,52,-50,48,20,2,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2415071,1,57857,9,17,538,133.4782609,87.0,122.5493227,2,538,75.30434783,34.0,131.05340259999997,0,128,21.52173913,8.0,33.44543846,16,538,128.2173913,79.0,122.1737738,-88,538,53.7826087,3.0,143.07491399999995,34,34,0,34,34,24,147,47,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
865437,0,23219,24,0,322,44.74100719,29.0,49.87312509,0,243,16.97122302,5.0,31.65027929,0,175,13.5971223,3.0,25.26484731,0,302,42.43165468,28.0,46.66504713,-165,243,3.374100719,-2.0,42.64817983,53,4,49,51,-45,44,118,16,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
73349,0,1484,18,0,79,13.19277108,9.0,13.65359552,0,39,5.120481928,2.0,7.76057008,0,47,4.746987952,1.0,8.812427388,0,71,12.53012048,9.0,12.85164407,-42,39,0.373493976,0.0,11.68534335,19,19,0,19,19,20,19,5,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
133574,0,22660,38,1,364,30.83544304,18.0,44.72176441,0,162,14.10126582,5.0,25.49439995,0,202,11.12658228,3.0,24.85775588,1,361,29.50632911,17.0,43.54217319,-48,102,2.974683544,-2.0,24.4307208,16,3,13,13,-10,46,121,1,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
891159,0,106158,9,0,301,37.51818182,23.0,48.01169021,0,301,19.81818182,9.5,35.18191214,0,144,11.33636364,0.0,21.95337095,0,301,36.93636364,22.5,46.75064944,-76,301,8.481818182,3.5,40.53993134,9,9,0,9,9,6,204,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
879585,11,49540,9,0,1104,101.4875622,43.0,176.066448,0,732,42.43283582,3.0,115.5430471,0,929,32.59701493,2.0,108.351197,0,1023,100.2835821,43.0,173.66936669999996,-926,732,9.835820896,-1.0,165.6331375,54,2,1,52,1,66,121,43,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7461335,1478,218090,9,0,1281,187.1328671,114.0,207.8204994,0,540,72.97902098,19.0,108.5247849,0,854,61.20979021,25.0,123.9445428,0,1248,178.5384615,108.0,200.0082785,-538,540,11.76923077,-12.0,159.7785483,83,8,48,73,-40,51,785,100,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1204214,0,6418,1,0,104,5.901098901,3.0,11.67466963,0,17,1.43956044,0.0,2.677578007,0,87,2.983516484,0.0,9.128192817999999,0,101,5.4505494510000005,2.5,11.02471124,-70,12,-1.543956044,0.0,8.227249134,4,0,1,3,-1,65,27,150,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5365996,40729,102442,9,0,740,60.61214953,33.0,90.05000709,0,612,25.64953271,4.5,61.78923760000001,0,617,19.82242991,3.0,61.06436211,0,722,59.26168224,32.0,88.15553761,-494,612,5.827102804,-2.0,85.21870168,32,32,0,32,32,2,114,27,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21
309914,13,5432,26,0,375,8.594262295,4.0,25.3691461,0,78,3.053278689,1.0,8.220403289,0,61,2.37295082,1.0,5.210747671,0,335,7.893442622999999,4.0,22.93855205,-52,78,0.6803278690000001,0.0,9.680355631,6,0,2,4,-2,71,198,23,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
41813,0,10840,2,0,257,44.44067797,24.0,55.1464218,0,87,10.42372881,4.0,16.25558928,0,212,18.01694915,6.0,33.21552196,0,237,41.08474576,22.0,50.53184535,-177,87,-7.593220339,-4.0,34.17904931,36,36,0,36,36,3,55,5,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22
22035,0,2310,24,0,37,7.879310345,5.0,8.446745111,0,19,3.155172414,1.0,4.652777162,0,30,3.172413793,0.0,6.677646527,0,34,7.517241379,4.5,7.957302825,-24,19,-0.017241378999999998,0.0,8.133564726,8,8,0,8,8,24,0,2,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
