param 1,param 2,param 3,param 4,param 5,param 6,param 7,param 8,param 9,param 10,param 11,param 12,param 13,param 14,param 15,param 16,param 17,param 18,param 19,param 20,param 21,param 22,param 23,param 24,param 25,param 26,param 27,param 28,param 29,param 30,param 31,param 32,param 33,param 34,param 35,param 36,param 37,param 38,param 39,param 40,param 41,param 42,param 43,param 44,param 45,param 46,param 47,param 48,param 49,param 50,param 51,param 52,param 53,Label
68306,0,3811,2,0,108,26.87363834,19.0,23.33541872,0,82,9.830065358999999,4.0,15.13963655,0,88,9.978213508,4.0,16.76063589,0,99,25.55337691,18.0,22.37867032,-83,82,-0.148148148,-2.0,23.839328100000003,17,17,0,17,17,11,174,4,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
133574,0,22660,38,0,395,29.97452229,19.0,40.59304779,0,202,12.71974522,4.0,23.96915066,0,134,9.464968153,1.0,17.91470544,0,361,28.5477707,18.0,37.91869375,-105,202,3.25477707,0.0,30.09896722,10,10,0,10,10,11,175,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
1045111,0,34768,16,0,1047,27.74876847,3.0,119.4472324,0,654,9.389162562000001,1.0,47.77143117,0,858,13.42610837,0.0,75.34477867,0,925,25.43842365,3.0,108.440308,-704,654,-4.036945813,0.0,71.37296141,1,0,1,1,-1,44,72,17,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1573,10304,147,32,0,21,2.8461538460000004,0.0,5.267405636,0,6,0.7692307690000001,0.0,1.338991937,0,12,1.307692308,0.0,2.685706192,0,18,2.423076923,0.0,4.829182738,-6,2,-0.538461538,0.0,1.885792411,0,0,0,0,0,0,97,12,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
375226,0,35531,24,0,447,121.4125,95.0,100.882691,0,377,37.1375,23.0,52.43775924,0,323,52.7375,14.0,72.59713213,0,409,113.4875,92.0,93.85893588,-224,377,-15.6,-9.5,91.25672578,27,2,8,20,-6,59,68,14,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259412,0,991,8,0,43,7.344444444,5.0,7.831788658,0,19,2.977777778,1.0,4.23471835,0,24,3.222222222,0.5,4.864332266,0,42,6.8666666670000005,5.0,7.1386273189999985,-15,17,-0.244444444,0.0,5.680984091,0,0,0,0,0,71,400,4,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3107,6005,38,27,0,5,1.264705882,0.0,1.586873054,0,5,0.455882353,0.0,1.0632058009999998,0,5,0.485294118,0.0,1.230646017,0,5,1.176470588,0.0,1.552428614,-5,5,-0.029411765,0.0,1.714733629,2,0,0,2,0,68,560,1,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
115804,0,22,46,0,40,8.795811517999999,7.0,7.269327604,0,35,3.201570681,1.0,5.2111135410000005,0,28,3.034031414,1.0,4.5575314780000005,0,40,8.471204188,7.0,7.069065277000001,-23,30,0.167539267,0.0,7.339785702,16,4,12,16,-8,30,20,36,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1975842,35,140870,9,0,1086,132.5567452,87.0,153.5060855,0,1022,51.71092077,11.0,110.35199640000002,0,970,48.96788009,8.0,101.2316499,0,1041,129.0706638,83.0,149.55513380000005,-854,1022,2.743040685,-5.0,154.7441569,89,89,0,89,89,21,113,48,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
16146,0,1994,36,0,40,5.1775,4.0,5.598302756,0,27,2.0975,1.0,3.498998964,0,33,1.95,0.0,3.965160779,0,36,4.92,3.0,5.34636325,-32,27,0.1475,0.0,5.450756255,1,1,0,1,1,22,3199,27,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
115804,0,22,46,0,40,8.795811517999999,7.0,7.269327604,0,35,3.201570681,1.0,5.2111135410000005,0,28,3.034031414,1.0,4.5575314780000005,0,40,8.471204188,7.0,7.069065277000001,-23,30,0.167539267,0.0,7.339785702,7,7,0,7,7,19,5,85,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5365996,40729,102442,9,0,687,63.67840376,34.0,90.03253117,0,640,23.08685446,5.0,60.61561696,0,652,20.70892019,4.0,53.63198161,0,667,61.74882629,33.0,87.23948642,-617,640,2.377934272,-2.0,82.16544275,93,3,9,84,-6,63,125,33,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
367390,0,2678,100,0,101,11.81012658,7.0,14.97275383,0,61,4.818565401,2.0,8.619034551,0,62,4.299578059,1.0,8.161536309,0,98,10.53797468,6.0,13.32535229,-46,61,0.5189873420000001,0.0,10.98582988,9,2,0,7,2,71,53,18,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
142636,0,19782,9,0,146,22.87725632,17.0,23.34297927,0,100,9.689530686,3.0,16.50984824,0,108,7.007220217,2.0,12.15572625,0,135,21.90252708,16.0,22.41746742,-107,100,2.682310469,-1.0,22.1242017,28,2,16,26,-14,50,58,11,0,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1975842,35,140870,9,0,1086,132.5567452,87.0,153.5060855,0,1022,51.71092077,11.0,110.35199640000002,0,970,48.96788009,8.0,101.2316499,0,1041,129.0706638,83.0,149.55513380000005,-854,1022,2.743040685,-5.0,154.7441569,90,90,0,90,90,9,159,401,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
5103,0,173,24,0,5,0.5,0.0,1.198957881,0,3,0.21875,0.0,0.717390018,0,3,0.21875,0.0,0.648766859,0,3,0.328125,0.0,0.771659889,-3,2,0.0,0.0,0.810092587,0,0,0,0,0,35,0,1,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24410,0,698,28,0,103,5.163366337,2.0,11.56034724,0,72,2.287128713,0.0,7.311101871,0,68,2.113861386,0.0,6.234835539,0,102,5.04950495,2.0,11.51355313,-33,42,0.173267327,0.0,7.219656763,6,2,4,6,-2,29,227,2,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
50563,10358,2348,32,0,118,8.88,3.0,17.32901298,0,97,2.941818182,1.0,7.404438249,0,99,3.5709090910000003,0.0,10.27572024,0,100,8.127272727000001,3.0,15.77806826,-95,97,-0.629090909,0.0,12.21298374,3,3,0,3,3,11,290,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1294733,11,11511,14,0,382,116.4615385,91.0,109.97259479999998,0,298,35.96923077,5.0,66.77009216,0,312,41.13846154,4.0,72.81818812,0,368,112.7846154,91.0,106.3604166,-285,298,-5.169230769,-1.0,98.55784233,192,192,0,192,192,16,31,248,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23
1169957,0,39275,18,0,1017,227.9705882,211.5,137.1334655,0,642,98.70588235,72.5,109.171756,0,868,79.00735294,42.0,112.7969608,0,970,215.7352941,196.5,129.6126149,-719,642,19.69852941,-27.5,170.88460669999995,238,33,205,223,-172,41,200,121,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
316982,0,61205,42,0,186,16.86173633,7.0,27.416699600000005,0,133,6.990353698,2.0,14.54242834,0,106,6.418006431,1.0,15.26988284,0,165,15.33440514,7.0,24.01548414,-76,133,0.572347267,0.0,18.46071019,3,0,0,3,0,59,131,3,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
642243,0,12330,24,0,408,61.44067797,37.0,72.40136978,0,390,24.81355932,7.0,53.03260097,0,253,23.33050847,6.5,41.89819281,0,395,59.1440678,34.0,70.26321884,-196,390,1.483050847,-2.0,62.84305620000001,105,105,0,105,105,11,2,407,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25
7564986,0,123241,12,0,38,3.33908046,1.0,5.380891186,0,38,1.287356322,0.0,3.818160013,0,27,1.074712644,0.0,2.738642939,0,38,3.135057471,1.0,5.199649717,-24,38,0.212643678,0.0,4.717375673,24,24,0,24,24,13,234,3,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
68306,0,3811,2,0,108,26.87363834,19.0,23.33541872,0,82,9.830065358999999,4.0,15.13963655,0,88,9.978213508,4.0,16.76063589,0,99,25.55337691,18.0,22.37867032,-83,82,-0.148148148,-2.0,23.839328100000003,19,0,5,17,-5,58,7,5,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,0,163,3.461538462,1.0,11.2916017,0,54,1.206293706,0.0,4.560712691,0,73,1.20979021,0.0,5.072003434,0,135,3.174825175,1.0,9.689454065,-56,54,-0.003496503,0.0,6.11515271,1,1,0,1,1,22,12,26,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8580,0,589,44,0,5,0.483333333,0.0,0.896133671,0,4,0.196666667,0.0,0.551956117,0,5,0.176666667,0.0,0.5763004620000001,0,5,0.45,0.0,0.868427698,-5,4,0.02,0.0,0.8080429029999999,0,0,0,0,0,33,149,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
579587,0,33116,18,0,528,71.01096491,47.0,71.03003048,0,477,28.41008772,9.0,52.96850921,0,497,24.84649123,6.0,44.65553477,0,511,68.19736842,46.5,68.60972511,-466,477,3.563596491,-4.0,71.52904201,7,7,0,7,7,6,176,43,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
7373665,1,37465,14,17,903,300.0851064,280.0,219.6390491,0,516,122.2553191,97.0,117.0041767,0,691,128.0638298,38.0,179.3302438,17,844,283.7446809,266.0,202.3930732,-579,516,-5.808510638,-8.0,224.9231205,56,0,8,48,-8,72,69,696,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
6676,0,14,24,0,10,2.692307692,0.5,3.302321221,0,7,1.115384615,0.0,2.189606973,0,5,0.884615385,0.0,1.6484706919999998,0,7,2.423076923,0.5,2.7897212010000003,-5,7,0.230769231,0.0,2.39081081,4,0,4,4,-4,37,101,1,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1550209,0,4341,14,19,112,40.45,36.0,22.41087905,0,83,17.75,6.0,22.02243175,0,49,10.75,2.0,15.71265414,19,104,39.1,34.0,21.21296773,-38,83,7.0,-2.0,31.51666226,40,0,3,38,-3,62,343,18,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
425753,2197,10938,31,0,1343,130.5406977,54.5,213.4284466,0,1298,42.47093023,7.5,134.9485443,0,1290,52.63372093,11.0,147.63574609999995,0,1331,126.91279070000002,54.0,210.302187,-1237,1298,-10.1627907,-9.0,203.6993259,377,377,0,377,377,4,83,380,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,154
1209904,62,106641,24,0,1165,301.6146341,259.0,232.7108806,0,1131,125.9707317,55.0,161.0414251,0,1014,110.32195120000002,27.0,174.74615390000002,0,1149,286.1463415,259.0,218.5433552,-863,1131,15.64878049,-13.0,252.233329,167,167,0,167,167,14,102,101,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14
1959278,0,12641,18,0,525,22.79418345,13.0,43.04856695,0,306,9.187919463,3.0,21.82881409,0,466,8.908277405,2.0,30.88686288,0,488,20.56152125,11.0,40.30349234,-407,306,0.279642058,-1.0,33.62578791,10,10,0,10,10,14,91,51,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19028,441,11,30,0,14,1.205607477,0.0,2.386638499,0,9,0.551401869,0.0,1.435423965,0,7,0.401869159,0.0,1.075294466,0,11,1.093457944,0.0,2.048627123,-5,9,0.14953271,0.0,1.62804704,1,1,0,1,1,24,55,4,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
413095,0,19301,24,0,384,37.66239316,23.0,47.00487923,0,290,14.11538462,4.0,27.84073175,0,299,13.11965812,5.0,24.75026112,0,325,35.21794872,21.5,43.44487049,-214,257,0.995726496,-3.0,35.58347569,66,40,26,60,14,32,220,213,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
1975842,35,140870,9,0,1086,132.5567452,87.0,153.5060855,0,1022,51.71092077,11.0,110.35199640000002,0,970,48.96788009,8.0,101.2316499,0,1041,129.0706638,83.0,149.55513380000005,-854,1022,2.743040685,-5.0,154.7441569,75,18,57,65,-39,36,119,272,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
891159,0,106158,9,0,315,37.3640553,22.0,48.06132026,0,261,18.12442396,7.0,32.72336505,0,306,12.80184332,0.0,32.08689809,0,314,36.6359447,21.0,46.49563874,-297,261,5.322580645,0.0,46.17734893,72,5,67,72,-62,29,208,18,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32745,1559,770,32,0,15,1.366412214,0.0,2.252076588,0,11,0.496183206,0.0,1.130475676,0,11,0.450381679,0.0,1.180074655,0,15,1.229007634,0.0,2.157529754,-11,7,0.045801527,0.0,1.53266019,0,0,0,0,0,48,474,1,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6887,0,20,19,0,13,1.246212121,0.0,1.972343065,0,11,0.5,0.0,1.243163121,0,9,0.4318181820000001,0.0,1.098850514,0,13,1.178030303,0.0,1.913501249,-9,11,0.06818181799999999,0.0,1.70868185,2,2,0,2,2,27,164,1,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
700738,0,1600,34,0,55,5.38317757,2.0,9.416276284,0,50,2.3457943930000003,0.0,6.9249687789999985,0,49,2.051401869,0.0,5.694904502000001,0,55,5.280373832,2.0,9.247171219,-43,50,0.294392523,0.0,9.001156019,1,0,0,1,0,61,214,1,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
44314,0,6358,8,0,151,22.18269231,13.0,26.82663875,0,133,9.168269231,1.5,19.61322045,0,90,6.798076922999999,1.0,12.70514721,0,143,21.36057692,12.0,25.84066904,-86,133,2.370192308,-1.0,24.26996553,11,0,2,11,-2,66,193,1,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2736,491,277,54,0,18,1.553956835,0.0,2.746279791,0,13,0.54676259,0.0,1.4204215690000002,0,6,0.683453237,0.0,1.373102202,0,13,1.366906475,0.0,2.310887228,-5,8,-0.136690647,0.0,1.560305443,0,0,0,0,0,0,322,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6379081,0,54297,24,0,687,94.65156794,36.0,128.7706163,0,687,39.74912892,10.0,82.36575896,0,410,33.6445993,4.0,69.49468556,0,687,87.33797909,33.0,118.79411840000002,-348,687,6.104529617000001,-1.0,102.1560749,280,123,157,259,-34,29,0,349,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14
175201,0,54849,36,0,803,125.1167728,87.0,125.3282957,0,391,48.56900212,27.0,60.73054034,0,444,48.08280255,21.0,72.50884375,0,734,115.0021231,81.0,113.1968486,-388,391,0.486199575,-9.0,88.43299262,124,6,47,117,-41,52,2891,93,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
640987,0,84288,1,0,91,11.56338028,7.0,12.83583496,0,79,5.273239437,2.0,9.255146383,0,48,3.811267606,0.0,6.943708253,0,79,11.15492958,7.0,12.17992794,-47,79,1.4619718309999998,0.0,12.3263415,0,0,0,0,0,70,67,30,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68306,0,3811,2,0,108,26.87363834,19.0,23.33541872,0,82,9.830065358999999,4.0,15.13963655,0,88,9.978213508,4.0,16.76063589,0,99,25.55337691,18.0,22.37867032,-83,82,-0.148148148,-2.0,23.839328100000003,60,60,0,60,60,18,14,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
96918,100,4495,8,0,282,14.42424242,9.0,27.0680739,0,56,5.654545455,2.0,10.55298582,0,114,5.048484848,1.0,13.414513199999998,0,148,12.94545455,9.0,19.01841358,-104,56,0.606060606,0.0,15.27830586,24,4,20,24,-16,33,44,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
80765,0,8973,13,0,280,18.96153846,12.0,30.67601264,0,125,8.105769231,2.0,18.29770807,0,155,7.134615385,1.0,17.53187081,0,270,18.25961538,11.5,29.52345716,-44,118,0.971153846,0.0,18.75574616,21,0,21,21,-21,48,87,21,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1185,0,1,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,11,329,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23223,0,121,36,0,31,3.744565217,2.0,5.1736133230000005,0,23,1.5760869569999998,0.0,3.759722745,0,17,1.005434783,0.0,2.2005367,0,27,3.538043478,1.0,4.923178153,-10,23,0.570652174,0.0,4.304371843,0,0,0,0,0,39,33,2,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24410,0,698,28,0,103,5.163366337,2.0,11.56034724,0,72,2.287128713,0.0,7.311101871,0,68,2.113861386,0.0,6.234835539,0,102,5.04950495,2.0,11.51355313,-33,42,0.173267327,0.0,7.219656763,6,1,4,5,-3,61,108,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
358398,0,8153,18,0,275,33.02564103,24.5,29.6525929,0,121,12.13589744,4.0,18.74879808,0,129,10.08205128,2.0,18.10874377,0,233,31.63076923,23.0,27.39262631,-118,121,2.053846154,-1.5,27.51642257,99,3,5,92,-2,68,182,11,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
138542,0,1687,18,0,157,19.41666667,10.0,29.32639039,0,143,6.941176471,3.0,13.92333598,0,136,7.460784314,1.0,19.25839342,0,143,18.39215686,10.0,27.42267448,-121,143,-0.519607843,0.0,23.25296962,5,0,5,5,-5,36,764,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
25879,0,1970,36,0,259,16.06720978,11.0,21.981606,0,195,6.112016293,2.0,12.68246373,0,115,5.763747454,2.0,11.29845029,0,204,14.80244399,10.0,20.049827800000006,-105,195,0.348268839,0.0,16.60978082,4,0,4,2,-4,58,201,26,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
212881,49,25,16,0,357,51.88537549,29.0,55.62827202,0,273,18.45454545,4.0,35.04930053,0,162,17.20948617,2.0,30.79999854,0,280,49.1027668,25.0,50.66558296,-130,273,1.245059289,-1.0,46.74355259,141,2,20,133,-18,59,207,127,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
100625,1,1280,105,0,20,4.617021277,3.0,4.4763516910000005,0,15,1.539007092,1.0,2.645798839,0,15,1.624113475,0.0,2.844776243,0,18,4.411347518,3.0,4.249440384,-13,15,-0.08510638300000001,0.0,4.083332948,3,1,2,2,-1,48,14,72,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
420838,148,606,39,0,345,19.9793578,13.0,27.31076737,0,285,6.908256881000002,2.0,17.25950943,0,303,7.220183486,3.0,17.79449858,0,315,18.6766055,12.0,25.50181687,-261,285,-0.311926606,-1.0,23.80201104,48,27,21,47,6,26,13,11,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
297702,148,488,55,0,164,5.902097902,3.0,13.87497354,0,134,1.98951049,0.0,8.296719491000001,0,75,2.248251748,0.0,6.102668832000001,0,143,5.545454545,3.0,12.80910257,-70,122,-0.258741259,0.0,9.673851488,9,0,3,9,-3,50,7,3,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
104037,0,30,14,0,113,7.0,4.0,11.15967108,0,58,2.733509235,0.0,6.482793225,0,33,2.036939314,0.0,3.834808926000001,0,106,6.722955145,4.0,10.69607852,-33,58,0.6965699209999999,0.0,7.77013183,3,2,1,2,1,42,44,1,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2961175,0,39257,9,0,291,37.19512195,25.0,53.60752564,0,134,20.97560976,9.0,27.95073,0,269,14.17073171,0.0,45.20247265,0,272,35.68292683,25.0,50.77277887,-247,134,6.804878049,1.0,53.66982143,28,0,9,25,-9,62,264,62,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7461335,1478,218090,9,0,1282,193.1438596,121.0,209.1440459,0,1121,76.7754386,32.0,131.0630975,0,1245,53.34385965,14.0,106.6639962,0,1248,185.045614,110.0,202.6750957,-1210,1121,23.43157895,-6.0,177.87823469999995,94,94,0,94,94,3,476,230,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,155
25247,393,6182,24,0,137,20.18781726,15.0,18.77492263,0,62,7.1573604060000005,3.0,11.15013415,0,78,7.441624365,2.0,11.36531786,0,112,19.23350254,15.0,16.8295816,-71,62,-0.284263959,-1.0,17.11503053,11,11,0,11,11,23,13,4,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1155,0,17,22,0,18,1.938848921,1.0,3.001175089,0,11,0.568345324,0.0,1.333305298,0,16,0.8309352520000001,0.0,1.988323791,0,16,1.848920863,1.0,2.859827607,-14,10,-0.26258992800000003,0.0,2.321180963,1,0,1,1,-1,26,42,3,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2046147,0,123685,9,0,1399,120.5497835,71.0,156.2744309,0,1105,45.6991342,13.0,106.5744987,0,890,36.11471861,9.0,70.41397256,0,1230,115.0909091,70.0,148.452874,-823,1105,9.584415584,-6.0,131.8245604,7,7,0,7,7,1,316,76,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16
274207,0,100435,18,0,664,131.3399015,80.0,131.9330243,0,503,50.3226601,18.0,79.23290995,0,565,46.77586207,11.0,77.49111825,0,582,124.408867,77.5,122.3011519,-489,503,3.54679803,-7.0,110.13968529999998,72,2,9,69,-7,56,2,19,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2239009,51619,87722,9,0,857,96.96373057,47.0,138.39402230000002,0,616,33.92487047,5.0,75.30691642,0,709,35.05958549,3.0,83.77071516,0,793,93.91450777,46.0,132.2821425,-647,616,-1.1347150259999998,-2.0,111.2664146,14,9,5,13,4,32,0,21,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
210176,0,33484,18,6,935,108.4791667,93.5,139.5331486,0,195,27.64583333,11.5,41.01447386,0,219,46.5,18.0,62.66544768,6,825,100.9583333,88.0,124.2359916,-200,195,-18.85416667,-11.0,76.35388813,19,1,18,19,-17,44,86,27,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1501468,0,50185,8,0,1153,132.98319329999998,87.0,156.5315756,0,1091,51.98319328,18.5,96.98215059,0,1003,47.58403361,13.0,106.3231917,0,1109,125.6638655,85.0,147.6370622,-853,1091,4.399159664,-8.0,142.0532667,167,167,0,167,167,4,11,61,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,79
4290409,11,131422,9,0,1258,139.78125,67.0,201.4767064,0,1122,64.90625,18.0,132.2852336,0,1156,53.40625,6.0,134.2362866,0,1240,135.40865380000002,64.5,197.0360698,-1054,1122,11.5,-3.5,185.3854742,39,39,0,39,39,4,196,27,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
16272,0,311,24,0,32,6.565217391,5.0,6.012184945,0,24,2.217391304,0.0,4.071863236,0,14,2.310559006,0.0,3.494869398,0,31,6.279503106,5.0,5.871513693,-14,24,-0.093167702,0.0,5.847759291,10,10,0,10,10,21,717,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19465,0,1578,18,0,114,17.625,12.5,18.26774659,0,48,5.2678571430000005,2.0,8.416588789,0,53,5.678571429,1.0,9.938693881,0,99,16.85119048,12.0,16.90577525,-51,48,-0.410714286,0.0,13.62959418,24,24,0,24,24,9,32,2,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
188849,0,2455,1,0,178,57.11904762,50.5,36.24664344,0,141,23.92857143,6.5,33.06875439,0,113,16.07142857,4.0,24.80725015,0,175,55.57142857,49.0,35.56961173,-67,141,7.857142857,-2.5,44.19306745,47,47,0,47,47,20,221,108,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
1422427,0,35610,9,0,210,34.45054945,19.0,39.92851132,0,144,14.62912088,4.5,24.77530515,0,159,11.87362637,1.0,23.90147972,0,210,32.78846154,18.0,37.97261562,-136,144,2.755494505,-0.5,33.84000977,65,0,7,60,-7,70,0,13,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1209904,62,106641,24,0,1165,301.6146341,259.0,232.7108806,0,1131,125.9707317,55.0,161.0414251,0,1014,110.32195120000002,27.0,174.74615390000002,0,1149,286.1463415,259.0,218.5433552,-863,1131,15.64878049,-13.0,252.233329,523,145,378,500,-233,35,28,67,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12
13517,0,34,18,3,15,8.235294117999999,6.0,4.465941858,0,6,1.352941176,0.0,2.027492699,0,15,4.352941176,3.0,4.83785534,3,15,8.117647059,6.0,4.430938726,-15,6,-3.0,-3.0,5.930975517,6,6,0,6,6,23,50,1,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9102550,35,194202,9,0,1754,447.0875,358.0,375.2172768,0,1149,158.975,84.5,210.6418154,0,1336,172.3625,54.5,257.3956217,0,1696,407.6,331.5,342.7299082,-949,1149,-13.3875,-32.5,332.8611758,201,25,176,188,-151,36,136,280,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
2239009,51619,87722,9,0,857,96.96373057,47.0,138.39402230000002,0,616,33.92487047,5.0,75.30691642,0,709,35.05958549,3.0,83.77071516,0,793,93.91450777,46.0,132.2821425,-647,616,-1.1347150259999998,-2.0,111.2664146,138,15,123,135,-108,40,61,818,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
88853,0,3169,2,0,30,6.661417322999999,6.0,5.513363111,0,20,2.5590551180000003,1.0,3.671884117,0,22,2.232283465,1.0,3.180461559,0,25,6.149606298999998,5.5,5.02133831,-15,20,0.326771654,0.0,4.962805735,0,0,0,0,0,9,38,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22665,0,15605,92,0,251,48.56304985,36.0,44.99618408,0,251,17.62170088,3.0,33.12051217,0,202,15.68914956,3.0,28.0887288,0,251,47.18475073,36.0,43.71385765,-199,251,1.93255132,-2.0,46.58286372,3,0,3,3,-3,27,36,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
88359,3,42,17,0,4,0.7179487179999999,0.0,1.084830554,0,4,0.299145299,0.0,0.754076752,0,4,0.341880342,0.0,0.7752848179999999,0,4,0.692307692,0.0,1.04971741,-4,4,-0.042735043,0.0,1.135240947,0,0,0,0,0,26,145,3,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
115669,0,745,1,0,31,1.711171662,0.0,3.975190156,0,24,0.70027248,0.0,2.234867351,0,23,0.623978202,0.0,2.43951853,0,25,1.555858311,0.0,3.664620193,-20,24,0.076294278,0.0,3.0499313260000003,0,0,0,0,0,48,71,3,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1977515,27412,92370,9,0,1314,254.81879190000004,196.0,263.9597807,0,1079,121.42953020000002,23.0,215.5511822,0,1077,61.48993289,10.0,131.7785725,0,1207,249.2214765,196.0,258.29788340000005,-889,1079,59.93959732,-1.0,263.6788577,175,1,91,172,-90,56,157,226,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
416948,0,57260,18,0,1266,90.23868313,52.5,112.6188473,0,993,34.01234568,10.0,67.37497072,0,1138,33.27366255,11.0,73.21312542,0,1174,85.90329218,50.0,106.8663876,-1010,993,0.738683128,-5.0,97.81627833,53,31,22,53,9,26,120,76,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
