param 1,param 2,param 3,param 4,param 5,param 6,param 7,param 8,param 9,param 10,param 11,param 12,param 13,param 14,param 15,param 16,param 17,param 18,param 19,param 20,param 21,param 22,param 23,param 24,param 25,param 26,param 27,param 28,param 29,param 30,param 31,param 32,param 33,param 34,param 35,param 36,param 37,param 38,param 39,param 40,param 41,param 42,param 43,param 44,param 45,param 46,param 47,param 48,param 49,param 50,param 51,param 52,param 53,Label
1045111,0,34768,16,0,1074,28.3679868,3.0,122.97455359999998,0,586,7.169966997,1.0,36.98169856,0,858,10.47029703,0.0,60.82709582,0,925,25.35313531,3.0,108.6646857,-704,586,-3.3003300330000003,0.0,56.85839251,0,0,0,0,0,5,0,109,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4072194,880,161174,9,0,2227,145.20655269999997,77.0,217.90084080000003,0,1133,55.82051282,16.0,113.777319,0,2026,50.82193732,12.0,135.6695055,0,2076,138.962963,74.5,208.3935812,-1848,1133,4.998575499,-8.0,175.9014754,47,47,0,47,47,14,53,91,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
798622,0,34668,5,0,1293,98.94182825,8.0,218.3285776,0,1181,48.2299169,2.0,139.8498989,0,769,38.43490305,0.0,114.772794,0,1181,91.76731302,7.0,199.49092030000003,-581,1181,9.79501385,0.0,151.6364916,26,1,7,23,-6,57,794,72,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8044,198,104,101,0,4,1.125925926,1.0,1.243827007,0,3,0.444444444,0.0,0.8403409070000001,0,4,0.37037037,0.0,0.858428717,0,4,1.103703704,1.0,1.212735348,-4,3,0.074074074,0.0,1.239053579,3,0,1,2,-1,65,152,2,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
683375,21076,16319,31,0,444,52.11520737,25.0,74.59068399,0,354,16.68894009,4.0,38.54033159,0,408,20.12903226,4.0,50.92894603,0,434,49.94470046,25.0,72.16440959,-372,354,-3.4400921660000003,-2.0,60.93671535,16,4,12,16,-8,29,290,79,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28379,9681,1283,32,0,27,7.5,2.5,8.329999333,0,27,2.694444444,1.0,5.655967568,0,26,3.152777778,0.0,6.275303716,0,27,7.097222222,2.5,8.13968284,-25,27,-0.458333333,0.0,8.703347855,13,0,0,13,0,64,365,1,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1204214,0,6418,1,0,105,5.752788104,3.0,11.0126761,0,95,2.19330855,1.0,5.839854086,0,98,2.063197026,0.0,6.30599103,0,101,5.399628253,3.0,10.54756265,-92,95,0.130111524,0.0,8.33643102,3,0,0,3,0,51,56,34,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
672411,1,14221,9,0,451,30.93506494,14.0,53.18534769,0,402,11.85714286,2.0,34.47375682,0,415,11.87445887,2.0,31.643534,0,444,29.94516595,13.0,52.28879617,-403,402,-0.017316017,-1.0,46.58341046,17,17,0,17,17,4,0,66,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9
100625,1,1280,105,0,19,4.308056872,3.0,4.244302735,0,17,1.7725118480000002,1.0,2.893922844,0,17,1.4312796209999998,0.0,2.833243377,0,18,4.1469194310000015,3.0,4.074219896000002,-15,17,0.34123222700000005,0.0,4.273488913,4,1,0,3,1,57,65,2,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
316982,0,61205,42,0,190,17.40732759,7.5,29.09785864,0,151,6.549568966,2.0,15.45466534,0,126,6.870689655,1.0,15.78248165,0,165,15.711206900000002,7.0,25.42947066,-97,151,-0.32112069,-1.0,19.27585327,12,12,0,12,12,5,132,134,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15
3002207,0,47567,3,0,803,24.65625,7.0,72.28812356,0,680,11.23784722,2.0,47.69936988,0,658,8.553819444,1.0,35.2096975,0,658,20.51736111,6.0,56.84362423,-637,645,2.684027778,0.0,53.70754934,27,10,15,10,-5,65,135,43,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
996915,0,86122,24,0,1493,159.1,104.0,206.0356366,0,609,55.40322581,19.0,87.73844188,0,972,57.62580645,14.0,119.5929736,0,1281,149.3129032,102.0,187.1471962,-765,609,-2.222580645,-9.5,137.3625488,273,16,48,248,-32,56,99,78,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
155266,1284,2454,60,0,16,1.378995434,0.0,2.30697115,0,13,0.525114155,0.0,1.338935501,0,12,0.541856925,0.0,1.375530303,0,15,1.269406393,0.0,2.152240371,-9,12,-0.01674277,0.0,1.811016445,5,0,0,5,0,67,241,33,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17365,0,3447,36,0,62,3.264367816,1.0,8.024091746,0,56,1.5862068969999998,0.0,5.496536821,0,33,1.111111111,0.0,3.501383294,0,58,3.0306513410000004,1.0,7.484275928,-18,54,0.475095785,0.0,5.686944153,3,0,2,2,-2,64,322,2,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
100625,1,1280,105,0,19,4.308056872,3.0,4.244302735,0,17,1.7725118480000002,1.0,2.893922844,0,17,1.4312796209999998,0.0,2.833243377,0,18,4.1469194310000015,3.0,4.074219896000002,-15,17,0.34123222700000005,0.0,4.273488913,1,0,1,1,-1,58,25,1,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
356059,0,27989,8,0,417,55.19112628,41.0,52.9199375,0,333,22.46075085,7.0,37.84469786,0,248,18.93174061,6.0,32.11326131,0,356,52.77133106,39.0,49.81020905,-212,333,3.529010239,-3.0,50.45651672,65,2,4,61,-2,70,29,3,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1181430,0,2307,17,0,27,3.910313901,3.0,3.764482514,0,25,1.4708520180000002,1.0,2.567091266,0,11,1.533632287,0.0,2.6461731040000003,0,14,3.605381166,3.0,3.2388294010000003,-10,23,-0.062780269,0.0,3.708625914,4,4,0,4,4,4,95,6,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
165002,0,25302,36,0,636,64.70137825,33.0,85.05105906,0,543,27.84532925,6.0,57.12321625,0,378,22.03215926,3.0,44.41100544,0,550,60.04287902,30.0,78.34363773,-325,543,5.813169985,-2.0,71.53926953,11,0,1,10,-1,69,1418,20,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3868,0,8,18,0,17,1.7125,0.0,3.671490671,0,16,0.675,0.0,2.212323439,0,16,0.75,0.0,2.699536997,0,17,1.65,0.0,3.585038354,-16,16,-0.075,0.0,3.531200221,0,0,0,0,0,8,51,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10039,4,1151,56,0,76,3.711538462,2.0,7.753253755,0,76,1.896153846,0.0,7.316524015,0,15,0.95,0.0,2.287381775,0,76,3.55,1.0,7.6882402710000015,-13,76,0.946153846,0.0,7.806616067999999,2,2,0,2,2,19,45,1,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
590707,0,25344,79,0,213,34.70638298,23.0,38.80484399,0,196,14.43404255,5.0,27.00431232,0,200,13.32340426,2.0,27.11311383,0,201,33.01276596,23.0,36.88319468,-187,196,1.110638298,-1.0,39.23985834,26,2,3,23,-1,60,195,128,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
572325,0,27248,24,0,389,32.00777605,18.0,46.79525838,0,329,12.24572317,3.0,27.66617194,0,343,11.73561431,2.0,27.60088393,0,347,30.6407465,17.0,44.74187264,-325,329,0.510108865,-1.0,38.7257913,22,0,7,20,-7,57,88,92,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
88853,0,3169,2,0,30,6.407407407000001,6.0,5.38940251,0,20,2.44973545,1.0,3.486005648,0,19,2.3544973540000003,1.0,3.409641385,0,25,5.912698412999999,5.0,4.928622549,-16,18,0.095238095,0.0,5.031796104,10,5,5,8,0,32,32,3,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3032492,4584,114769,9,0,574,25.0,8.0,61.73648096,0,531,11.0,2.0,40.62959698,0,488,9.33490566,1.0,36.68405102,0,547,23.57389937,8.0,58.62423682,-402,531,1.66509434,-1.0,51.52452041,17,17,0,17,17,1,0,2,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
356059,0,27989,8,0,417,55.19112628,41.0,52.9199375,0,333,22.46075085,7.0,37.84469786,0,248,18.93174061,6.0,32.11326131,0,356,52.77133106,39.0,49.81020905,-212,333,3.529010239,-3.0,50.45651672,21,21,0,21,21,3,25,11,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
1670,0,8,13,0,5,0.301886792,0.0,0.844923553,0,2,0.081761006,0.0,0.335874967,0,5,0.113207547,0.0,0.603773585,0,5,0.295597484,0.0,0.835933998,-5,2,-0.031446541,0.0,0.704177862,0,0,0,0,0,58,64,1,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14435206,0,67363,14,0,1,0.075,0.0,0.263391344,0,1,0.025,0.0,0.15612495,0,1,0.041666667,0.0,0.199826313,0,1,0.016666667,0.0,0.128019096,-1,1,-0.016666667,0.0,0.257660414,0,0,0,0,0,22,148,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2156275,114,47233,9,0,425,79.9962963,62.0,72.9371621,0,382,32.03148148,6.0,56.38190649,0,260,24.57962963,4.0,43.3981476,0,384,78.43333333,61.0,71.74665562,-253,382,7.451851852000001,-3.0,76.97442755,98,1,9,97,-8,66,82,32,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
123680,66471,1492,32,0,49,5.701754386,3.0,8.476934468,0,47,2.254385965,0.0,6.735362822000001,0,21,2.184210526,0.0,4.1370507960000005,0,47,5.5,3.0,8.382573821,-21,47,0.070175439,0.0,8.270343655,1,0,1,1,-1,49,0,1,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3337470,27805,11736,40,0,228,10.0,3.0,23.81717531,0,194,4.886759582,0.0,16.32795637,0,150,3.203832753,0.0,11.61828665,0,224,9.506968641,3.0,22.61892582,-108,194,1.682926829,0.0,17.51615942,0,0,0,0,0,59,349,1,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
656085,0,62122,39,0,159,29.16804408,16.0,37.28317479,0,126,10.18181818,1.0,19.6478642,0,132,10.96694215,1.0,21.62194601,0,148,27.11019284,15.0,34.48485883,-105,126,-0.785123967,0.0,26.9258363,105,30,75,101,-45,31,0,1,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
98168,0,1843,36,0,393,33.67043847,21.0,43.16325727,0,351,12.47666195,5.0,24.25898585,0,349,12.99858557,4.0,26.99455125,0,374,31.44695898,20.0,40.28910307,-346,312,-0.521923621,-2.0,35.04651204,23,1,6,19,-5,61,54,133,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
175201,0,54849,36,0,803,127.20797720000002,86.5,125.5648868,0,656,44.71225071,22.0,64.67532186,0,693,46.27207977,19.0,72.32182185,0,734,116.1538462,79.0,113.156608,-601,656,-1.55982906,-10.0,94.80343277,70,1,22,61,-21,57,268,124,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8580,0,589,44,0,5,0.472035794,0.0,0.8941775959999999,0,5,0.156599553,0.0,0.502873246,0,4,0.17449664399999998,0.0,0.552377942,0,5,0.451901566,0.0,0.880710365,-4,5,-0.017897092,0.0,0.735572375,2,0,0,2,0,72,181,3,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
952756,8,443107,9,0,876,77.30555556,25.0,135.14381630000003,0,876,65.27777778,18.5,134.72,0,135,12.02777778,0.0,31.4262683,0,876,76.86111111,25.0,134.9217166,-112,876,53.25,8.0,141.4578608,206,206,0,206,206,14,10,25,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68
19320,0,15,36,0,15,3.349344978,2.0,3.767276014,0,15,1.323144105,0.0,2.603396619,0,13,1.209606987,0.0,2.35305141,0,15,3.135371179,2.0,3.711661955,-13,15,0.113537118,0.0,3.621290775,6,2,4,5,-2,43,439,2,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
433536,615,11192,24,0,118,27.31756757,11.0,29.78641019,0,99,9.496621622000001,2.0,16.77755867,0,109,11.11148649,2.0,19.87862843,0,112,25.94256757,11.0,28.28833345,-100,99,-1.614864865,-1.0,25.51192717,48,12,36,44,-24,35,132,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
683375,21076,16319,31,0,444,52.11520737,25.0,74.59068399,0,354,16.68894009,4.0,38.54033159,0,408,20.12903226,4.0,50.92894603,0,434,49.94470046,25.0,72.16440959,-372,354,-3.4400921660000003,-2.0,60.93671535,249,249,0,249,249,19,103,1292,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,39
3608,0,420,18,0,103,2.164912281,0.0,8.663545144,0,9,0.589473684,0.0,1.430210905,0,87,0.954385965,0.0,6.334646314,0,82,1.947368421,0.0,7.0557207160000015,-79,9,-0.364912281,0.0,6.018698677000001,0,0,0,0,0,17,122,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
165002,0,25302,36,0,636,64.70137825,33.0,85.05105906,0,543,27.84532925,6.0,57.12321625,0,378,22.03215926,3.0,44.41100544,0,550,60.04287902,30.0,78.34363773,-325,543,5.813169985,-2.0,71.53926953,47,47,0,47,47,24,520,61,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
623667,0,2666,26,0,240,7.771794872,1.0,29.04985501,0,151,3.41025641,0.0,16.18802652,0,198,2.953846154,0.0,16.45110621,0,198,7.215384615,1.0,26.39900482,-156,151,0.456410256,0.0,19.65684842,2,0,0,2,0,69,99,4,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57889,0,10836,18,0,831,26.81681682,16.0,52.87158861,0,289,11.13513514,3.0,25.77326168,0,367,7.870870871,1.0,23.18041574,0,349,24.44144144,15.0,33.42204897,-228,289,3.264264264,-1.0,31.48510038,8,8,0,8,8,11,151,19,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
228007,0,24,16,0,304,11.84405941,2.0,34.12698969,0,261,4.95049505,0.0,19.96909803,0,196,3.913366337,0.0,16.08101148,0,296,11.33663366,2.0,32.43234458,-157,261,1.037128713,0.0,23.09828564,0,0,0,0,0,0,239,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
4253181,40,472926,9,11,2021,302.2676056,170.0,418.3669445,0,1589,123.4929577,52.0,217.2589727,0,1204,123.3380282,15.0,239.6130651,11,1819,288.1549296,162.0,390.5363465,-1040,1589,0.15492957699999998,-4.0,320.4969138,1589,1589,0,1589,1589,11,70,7515,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,353
8189,523,33,23,0,1,0.093457944,0.0,0.291073112,0,1,0.028037383,0.0,0.165079642,0,1,0.018691589,0.0,0.135433428,0,1,0.08411215,0.0,0.27755593300000003,-1,1,0.009345794,0.0,0.215966729,0,0,0,0,0,29,0,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19320,0,15,36,0,15,3.349344978,2.0,3.767276014,0,15,1.323144105,0.0,2.603396619,0,13,1.209606987,0.0,2.35305141,0,15,3.135371179,2.0,3.711661955,-13,15,0.113537118,0.0,3.621290775,7,1,6,7,-5,26,0,2,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
700738,0,1600,34,0,55,5.51875,2.0,9.779744293,0,55,2.384375,0.0,7.023114043,0,48,2.103125,0.0,6.278832713,0,55,5.41875,2.0,9.61409894,-41,55,0.28125,0.0,9.18502305,2,0,2,2,-2,39,372,2,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19465,0,1578,18,0,114,17.04819277,12.0,16.90338975,0,55,6.827309237000001,2.0,10.67624588,0,99,6.128514056,1.0,11.19736909,0,99,16.30923695,12.0,15.99713689,-88,55,0.6987951809999999,-1.0,16.22784676,8,8,0,8,8,17,30,3,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
100625,1,1280,105,0,19,4.308056872,3.0,4.244302735,0,17,1.7725118480000002,1.0,2.893922844,0,17,1.4312796209999998,0.0,2.833243377,0,18,4.1469194310000015,3.0,4.074219896000002,-15,17,0.34123222700000005,0.0,4.273488913,8,1,7,8,-6,33,19,2,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
358398,0,8153,18,0,297,34.46166951,24.0,34.84567797,0,223,13.42248722,4.0,23.78012653,0,218,12.235093699999998,3.0,22.36462424,0,233,32.879046,23.0,32.03220303,-154,223,1.187393526,-2.0,32.60531062,9,9,0,9,9,13,90,3,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
27147,0,2260,28,0,26,4.306962025,3.0,4.857209402,0,18,1.55221519,0.0,2.673201779,0,23,1.515822785,0.0,2.999430793,0,24,4.091772152,3.0,4.590971674,-23,18,0.036392405,0.0,4.068667514,5,1,4,5,-3,33,405,29,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57889,0,10836,18,0,831,26.81681682,16.0,52.87158861,0,289,11.13513514,3.0,25.77326168,0,367,7.870870871,1.0,23.18041574,0,349,24.44144144,15.0,33.42204897,-228,289,3.264264264,-1.0,31.48510038,4,0,1,4,-1,54,133,3,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89879,393,1257,14,0,15,2.366101695,2.0,2.481430026,0,12,0.898305085,0.0,1.700397912,0,12,0.8033898309999999,0.0,1.626680732,0,12,2.277966102,2.0,2.347163293,-9,12,0.094915254,0.0,2.358786224,2,0,1,2,-1,64,84,3,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1408791,158,172,23,0,64,8.276041667000001,4.5,11.70122184,0,45,2.5,0.0,4.865910329,0,57,3.822916667,0.0,8.800443634,0,61,7.838541667,4.0,10.98815527,-50,45,-1.322916667,0.0,9.558476595,4,3,1,2,2,38,49,31,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6141231,108622,290050,36,0,1658,238.07490640000003,161.0,240.4960736,0,904,93.14794007,44.5,127.46943020000002,0,956,80.41385768,31.0,129.0937987,0,1425,215.3764045,149.0,210.8854942,-783,904,12.7340824,-15.0,178.356701,376,59,317,347,-258,39,111,1066,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25
6991,0,550,80,0,45,3.067510549,1.0,5.17414859,0,28,1.113924051,0.0,2.67108604,0,30,1.164556962,0.0,3.353681948,0,38,2.902953586,1.0,4.900171328,-29,28,-0.050632911,0.0,4.015997758,6,6,0,6,6,24,169,2,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
236881,1172,36034,40,0,461,26.57121439,8.0,41.3184758,0,375,10.46476762,2.0,23.54809179,0,246,10.02848576,1.0,22.48665967,0,406,25.05847076,8.0,38.6128813,-143,375,0.436281859,0.0,30.12960614,25,20,5,25,15,26,199,35,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
287698,0,4752,24,0,720,16.78888889,10.0,49.22463124,0,207,5.911111111,2.0,13.38477115,0,605,6.613333333,1.0,32.69334693,0,683,16.15555556,9.0,46.87446856,-492,207,-0.7022222220000001,0.0,31.03840266,8,3,5,8,-2,25,95,3,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
1204214,0,6418,1,0,105,5.752788104,3.0,11.0126761,0,95,2.19330855,1.0,5.839854086,0,98,2.063197026,0.0,6.30599103,0,101,5.399628253,3.0,10.54756265,-92,95,0.130111524,0.0,8.33643102,2,2,0,2,2,3,13,36,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1726,0,67,81,0,10,3.052631579,2.0,3.197702315,0,10,1.315789474,0.0,2.436260398,0,10,1.035087719,0.0,2.102337148,0,10,2.877192982,2.0,3.089712275,-10,10,0.280701754,0.0,3.160914735,9,9,0,9,9,9,413,1,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4662,10,12,49,0,17,2.110619469,1.0,3.177795274,0,14,1.004424779,0.0,2.135866879,0,10,0.699115044,0.0,1.623308954,0,15,1.876106195,1.0,2.71225584,-10,14,0.305309735,0.0,2.586497981,2,2,0,2,2,24,186,15,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22665,0,15605,92,0,244,47.67387033,36.0,43.81399025,0,244,17.78388998,3.0,33.42687612,0,218,17.48722986,2.0,31.64250104,0,244,46.44007859,36.0,42.91791916,-207,244,0.29666011800000003,-2.0,49.63050515,60,60,0,60,60,10,167,27,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
1548,0,581,16,0,154,8.486746988,3.0,20.51844173,0,120,3.640963855,1.0,11.97723781,0,96,3.334939759,0.0,10.38841377,0,123,7.065060241,2.0,15.74550947,-68,103,0.306024096,0.0,10.58734582,3,3,0,3,3,8,73,10,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
633016,183,168920,18,0,994,112.39577040000002,46.0,153.45293769999995,0,409,48.98187311,11.0,79.20873589,0,538,41.0,3.0,83.31192071,0,648,97.87311178,41.0,123.4892594,-336,409,7.981873112000001,-2.0,99.8106045,31,5,26,30,-21,29,43,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
175201,0,54849,36,0,803,127.20797720000002,86.5,125.5648868,0,656,44.71225071,22.0,64.67532186,0,693,46.27207977,19.0,72.32182185,0,734,116.1538462,79.0,113.156608,-601,656,-1.55982906,-10.0,94.80343277,101,101,0,101,101,14,95,223,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50
253349,0,1888,44,0,69,4.794258373,2.0,7.480805777,0,26,1.854066986,0.0,3.676544719,0,60,1.7535885169999998,0.0,4.615767551,0,63,4.468899522,2.0,6.874837222000001,-51,26,0.100478469,0.0,5.730339783,20,2,11,18,-9,49,0,37,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
356059,0,27989,8,0,417,55.19112628,41.0,52.9199375,0,333,22.46075085,7.0,37.84469786,0,248,18.93174061,6.0,32.11326131,0,356,52.77133106,39.0,49.81020905,-212,333,3.529010239,-3.0,50.45651672,22,3,9,19,-6,49,31,1,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1441347,0,53288,8,0,1380,309.6481481,220.0,307.97661989999995,0,1149,123.0,17.0,201.331923,0,892,94.18518519,17.5,157.0938314,0,1149,290.23456789999994,201.5,285.3337561,-716,1149,28.81481481,-9.5,246.0245201,118,17,101,110,-84,42,135,47,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1204214,0,6418,1,0,105,5.752788104,3.0,11.0126761,0,95,2.19330855,1.0,5.839854086,0,98,2.063197026,0.0,6.30599103,0,101,5.399628253,3.0,10.54756265,-92,95,0.130111524,0.0,8.33643102,9,0,2,8,-2,60,9,13,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22402,0,4467,18,0,42,10.29050279,7.0,9.423284443,0,41,3.882681564,1.0,6.423827986,0,31,3.731843575,1.0,5.8772967660000015,0,41,9.910614525,7.0,9.19271324,-26,41,0.150837989,0.0,9.2865396,7,7,0,7,7,12,0,2,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
99033,414,1053,32,0,217,7.537960954,2.0,19.04444999,0,72,2.37527115,0.0,6.916934811,0,125,2.839479393,0.0,9.984382758999999,0,190,6.960954447000001,2.0,17.78537367,-54,43,-0.464208243,0.0,7.850371233,2,2,0,2,2,20,206,1,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
740,0,93,24,0,7,3.222222222,3.0,2.439388711,0,5,1.0,0.0,1.56347192,0,5,1.5555555559999998,1.0,1.706921277,0,6,2.888888889,3.0,2.182986967,-3,5,-0.5555555560000001,-1.0,2.49938264,1,0,1,1,-1,27,175,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10145,6,15,19,0,2,0.322580645,0.0,0.561512748,0,2,0.137096774,0.0,0.388019733,0,2,0.120967742,0.0,0.349947967,0,2,0.322580645,0.0,0.561512748,-2,2,0.016129031999999998,0.0,0.538574447,1,0,1,1,-1,46,0,3,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2470711,36,271475,9,0,1446,195.4184397,128.0,220.0095277,0,1355,70.09503546,13.0,136.4333346,0,1346,69.36595745,8.0,139.5237166,0,1361,190.3347518,127.0,211.64769,-1259,1355,0.729078014,-5.0,199.0019254,64,64,0,64,64,12,206,83,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11
32745,1559,770,32,0,15,1.36286201,0.0,2.323023932,0,15,0.509369676,0.0,1.3681074519999998,0,13,0.5042589439999999,0.0,1.248330642,0,15,1.223168654,0.0,2.201039288,-11,15,0.005110733,0.0,1.7261317880000002,1,0,1,1,-1,29,316,6,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
175201,0,54849,36,0,803,127.20797720000002,86.5,125.5648868,0,656,44.71225071,22.0,64.67532186,0,693,46.27207977,19.0,72.32182185,0,734,116.1538462,79.0,113.156608,-601,656,-1.55982906,-10.0,94.80343277,220,220,0,220,220,18,202,279,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52
4526533,0,111134,9,0,782,64.62642369,30.0,100.4065396,0,682,27.38041002,9.0,63.755038600000006,0,584,21.66970387,4.0,49.59345213,0,682,60.22095672,29.0,91.29605359,-386,682,5.71070615,-3.0,73.63683371,329,42,116,266,-74,54,55,12,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
212300,0,1153,24,0,30,5.314049587,3.5,5.190635334,0,15,1.789256198,1.0,2.808084599,0,24,1.851239669,0.0,3.257949355,0,27,5.033057851000001,3.0,4.790544896,-19,15,-0.061983471,0.0,4.275661588,4,2,2,4,0,27,51,2,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16146,0,1994,36,0,40,5.166666667,3.0,5.631575842,0,24,2.063973064,1.0,3.41850013,0,32,1.882154882,0.0,3.424940915,0,36,4.882154882,3.0,5.34968309,-24,24,0.181818182,0.0,4.896292082,3,1,2,3,-1,42,50,28,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1833326,0,2081,14,0,283,31.00628931,13.0,49.18396948,0,257,8.779874214,2.0,23.7605052,0,267,13.25786164,0.0,34.34347664,0,279,30.11320755,13.0,48.08247384,-251,257,-4.477987421,0.0,40.41776129,1,0,0,1,0,64,276,348,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
285320,0,5510,24,0,275,38.50925926,17.0,59.17308187,0,163,10.39814815,3.0,23.44731676,0,190,12.88888889,2.0,28.86216713,0,244,36.72222222,17.0,55.54958301,-152,163,-2.490740741,-2.0,36.44998993,16,16,0,16,16,6,159,1,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
206412,0,1464,18,0,64,13.19166667,12.0,12.25853161,0,59,4.958333333,1.0,8.110071756,0,60,4.141666667,1.0,7.944910146000002,0,61,12.53333333,11.0,11.8173131,-58,59,0.816666667,0.0,12.00137724,6,0,6,6,-6,39,22,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1340759,33935,49392,9,0,591,57.63816794,31.0,80.92302672,0,570,20.4778626,4.0,45.73704178,0,475,19.67175573,2.0,50.73313547,0,584,56.33129771,31.0,79.54213544,-475,570,0.80610687,-1.0,68.31570601,21,21,0,21,21,21,54,21,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
